seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,7.022000,0,1,2.029206,2.000000
0,7.022000,0,2,2.790935,2.828427
0,7.022000,0,3,2.143899,2.000000
1,7.022000,0,1,1.954095,2.000000
1,7.022000,0,2,2.847770,2.828427
1,7.022000,0,3,2.033490,2.000000
2,7.062000,0,1,1.950054,2.000000
2,7.062000,0,2,2.870135,2.828427
2,7.062000,0,3,2.060235,2.000000
3,7.102000,0,1,1.964664,2.000000
3,7.102000,0,2,2.832723,2.828427
3,7.102000,0,3,2.078757,2.000000
4,7.142000,0,1,1.959549,2.000000
4,7.142000,0,2,2.864878,2.828427
4,7.142000,0,3,2.078760,2.000000
5,7.182000,0,1,1.947491,2.000000
5,7.182000,0,2,2.887761,2.828427
5,7.182000,0,3,2.063713,2.000000
6,7.222000,0,1,1.985751,2.000000
6,7.222000,0,2,2.893966,2.828427
6,7.222000,0,3,2.085211,2.000000
7,7.262000,0,1,1.995575,2.000000
7,7.262000,0,2,2.865979,2.828427
7,7.262000,0,3,2.097590,2.000000
8,7.302000,0,1,1.993607,2.000000
8,7.302000,0,2,2.861161,2.828427
8,7.302000,0,3,2.062588,2.000000
9,7.342000,0,1,2.010161,2.000000
9,7.342000,0,2,2.821587,2.828427
9,7.342000,0,3,2.038996,2.000000
10,7.382000,0,1,2.012271,2.000000
10,7.382000,0,2,2.811677,2.828427
10,7.382000,0,3,2.036222,2.000000
11,7.422000,0,1,1.985031,2.000000
11,7.422000,0,2,2.751712,2.828427
11,7.422000,0,3,2.022964,2.000000
12,7.462000,0,1,2.001515,2.000000
12,7.462000,0,2,2.767514,2.828427
12,7.462000,0,3,2.002198,2.000000
13,7.502000,0,1,1.995507,2.000000
13,7.502000,0,2,2.769575,2.828427
13,7.502000,0,3,2.016554,2.000000
14,7.542000,0,1,1.973186,2.000000
14,7.542000,0,2,2.761257,2.828427
14,7.542000,0,3,2.041257,2.000000
15,7.582000,0,1,1.956343,2.000000
15,7.582000,0,2,2.741239,2.828427
15,7.582000,0,3,2.062239,2.000000
16,7.622000,0,1,1.979541,2.000000
16,7.622000,0,2,2.794950,2.828427
16,7.622000,0,3,2.060995,2.000000
17,7.662000,0,1,1.978163,2.000000
17,7.662000,0,2,2.800470,2.828427
17,7.662000,0,3,2.033459,2.000000
18,7.702000,0,1,1.983225,2.000000
18,7.702000,0,2,2.841435,2.828427
18,7.702000,0,3,2.018914,2.000000
19,7.742000,0,1,2.002840,2.000000
19,7.742000,0,2,2.863762,2.828427
19,7.742000,0,3,2.005394,2.000000
20,7.782000,0,1,2.018703,2.000000
20,7.782000,0,2,2.870422,2.828427
20,7.782000,0,3,1.968706,2.000000
21,7.822000,0,1,2.003639,2.000000
21,7.822000,0,2,2.820035,2.828427
21,7.822000,0,3,1.980196,2.000000
22,7.862000,0,1,1.976647,2.000000
22,7.862000,0,2,2.796734,2.828427
22,7.862000,0,3,1.974456,2.000000
23,7.902000,0,1,1.998682,2.000000
23,7.902000,0,2,2.769966,2.828427
23,7.902000,0,3,1.974073,2.000000
24,7.942000,0,1,1.998320,2.000000
24,7.942000,0,2,2.768223,2.828427
24,7.942000,0,3,1.946550,2.000000
25,7.982000,0,1,1.987605,2.000000
25,7.982000,0,2,2.754928,2.828427
25,7.982000,0,3,1.935983,2.000000
26,8.022000,0,1,2.001913,2.000000
26,8.022000,0,2,2.804592,2.828427
26,8.022000,0,3,1.925156,2.000000
27,8.062000,0,1,2.027369,2.000000
27,8.062000,0,2,2.842267,2.828427
27,8.062000,0,3,1.936920,2.000000
28,8.102000,0,1,2.003481,2.000000
28,8.102000,0,2,2.849307,2.828427
28,8.102000,0,3,1.955007,2.000000
29,8.142000,0,1,1.993472,2.000000
29,8.142000,0,2,2.853801,2.828427
29,8.142000,0,3,1.981147,2.000000
30,8.182000,0,1,1.975227,2.000000
30,8.182000,0,2,2.871427,2.828427
30,8.182000,0,3,1.999002,2.000000
31,8.222000,0,1,1.955462,2.000000
31,8.222000,0,2,2.854855,2.828427
31,8.222000,0,3,2.003543,2.000000
32,8.262000,0,1,1.970199,2.000000
32,8.262000,0,2,2.837010,2.828427
32,8.262000,0,3,2.018258,2.000000
33,8.302000,0,1,1.972120,2.000000
33,8.302000,0,2,2.846857,2.828427
33,8.302000,0,3,1.994729,2.000000
34,8.342000,0,1,1.969188,2.000000
34,8.342000,0,2,2.833422,2.828427
34,8.342000,0,3,2.003829,2.000000
