stamp,oracle,com_dt_0,com_age_0,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
22.892666667,0,-0.006666667,0.006666667,0.013333333,0.013333333,-0.006666667,0.006666667,0.017333333,0.017333333,-0.316666667,0.316666667,-0.008666667,0.008666667,0.005333333,0.005333333,1,0.050000000,1,0,0,0,0,0,0,-0.020852469,-0.027599569,0.356289579
22.992666667,0,-0.006666667,0.006666667,0.011333333,0.011333333,-0.004666667,0.004666667,-0.002666667,0.002666667,-0.216666667,0.216666667,-0.008666667,0.008666667,-0.016666667,0.016666667,1,0.050000000,1,0,0,0,0,0,0,-0.033780650,-0.043163708,0.422411834
23.000148148,0,0.083851852,0.083851852,-0.044592592,0.044592592,-0.039259259,0.039259259,-0.010148148,0.010148148,-0.124148148,0.124148148,0.003851852,0.003851852,0.011851852,0.011851852,1,0.050000000,1,0,0,0,0,0,0,-0.052124436,-0.048232620,0.435063382
22.997654321,0,-0.027950617,0.027950617,0.014864198,0.014864198,0.013086420,0.013086420,-0.007654321,0.007654321,-0.121654321,0.121654321,0.006345679,0.006345679,0.014345679,0.014345679,1,0.050000000,1,0,0,0,0,0,0,-0.079995851,-0.082942290,0.435063382
23.200600823,0,-0.192798354,0.192798354,0.105399177,0.105399177,0.087399177,0.087399177,0.029399177,0.029399177,-0.124600823,0.124600823,0.003399177,0.003399177,0.003399177,0.003399177,1,0.050000000,1,0,0,0,0,0,0,0.000771327,-0.026775174,0.575545699
23.228400549,0,0.064266118,0.064266118,-0.035133059,0.035133059,-0.029133059,0.029133059,0.001599451,0.001599451,-0.152400549,0.152400549,-0.004400549,0.004400549,0.011599451,0.011599451,1,0.050000000,1,0,0,0,0,0,0,0.029237479,-0.046021829,0.588979354
23.219133973,0,-0.021422039,0.021422039,0.011711020,0.011711020,0.009711020,0.009711020,0.010866027,0.010866027,-0.043133973,0.043133973,0.004866027,0.004866027,-0.015133973,0.015133973,1,0.050000000,1,0,0,0,0,0,0,-0.002393365,-0.035151409,0.588979354
23.592666667,0,-0.008666667,0.008666667,0.013333333,0.013333333,-0.004666667,0.004666667,-0.002666667,0.002666667,-0.416666667,0.416666667,-0.008666667,0.008666667,-0.006666667,0.006666667,1,0.050000000,1,0,0,0,0,0,0,-0.034914373,-0.018697120,0.842587346
23.589777778,0,0.002888889,0.002888889,-0.004444445,0.004444445,0.001555555,0.001555555,0.000222222,0.000222222,-0.113777778,0.113777778,-0.005777778,0.005777778,-0.003777778,0.003777778,1,0.050000000,1,0,0,0,0,0,0,-0.027901169,-0.026682434,0.842587346
23.590740741,0,-0.000962963,0.000962963,0.001481481,0.001481481,-0.000518519,0.000518519,-0.000740741,0.000740741,-0.114740741,0.114740741,-0.006740741,0.006740741,-0.004740741,0.004740741,1,0.050000000,1,0,0,0,0,0,0,-0.053587748,-0.044523967,0.842587346
23.892666667,0,-0.008666667,0.008666667,0.013333333,0.013333333,-0.004666667,0.004666667,-0.022666667,0.022666667,-0.216666667,0.216666667,-0.008666667,0.008666667,-0.002666667,0.002666667,1,0.050000000,1,0,0,0,0,0,0,-0.002271210,-0.028074566,1.091149483
23.889777778,0,0.002888889,0.002888889,-0.004444445,0.004444445,0.001555555,0.001555555,-0.019777778,0.019777778,-0.213777778,0.213777778,-0.005777778,0.005777778,0.000222222,0.000222222,1,0.050000000,1,0,0,0,0,0,0,0.060556129,-0.086965734,1.091149483
23.890740741,0,-0.000962963,0.000962963,0.001481481,0.001481481,-0.000518519,0.000518519,0.019259259,0.019259259,-0.014740741,0.014740741,-0.006740741,0.006740741,-0.000740741,0.000740741,1,0.050000000,1,0,0,0,0,0,0,-0.034381079,-0.063625174,1.091149483
24.192000000,0,-0.006000000,0.006000000,0.012000000,0.012000000,-0.006000000,0.006000000,-0.002000000,0.002000000,-0.316000000,0.316000000,-0.010000000,0.010000000,0.004000000,0.004000000,1,0.050000000,1,0,0,0,0,0,0,-0.009053279,0.011416587,1.293991142
24.188666667,0,0.002000000,0.002000000,-0.004000000,0.004000000,0.002000000,0.002000000,0.001333333,0.001333333,-0.112666667,0.112666667,-0.006666667,0.006666667,0.007333333,0.007333333,1,0.050000000,1,0,0,0,0,0,0,-0.019997831,-0.012018575,1.293991142
24.189777778,0,-0.000666667,0.000666667,0.001333333,0.001333333,-0.000666667,0.000666667,0.000222222,0.000222222,-0.013777778,0.013777778,-0.007777778,0.007777778,0.006222222,0.006222222,1,0.050000000,1,0,0,0,0,0,0,-0.020466699,0.000132182,1.293991142
24.493333333,0,-0.007333333,0.007333333,0.012666667,0.012666667,-0.005333333,0.005333333,0.016666667,0.016666667,-0.317333333,0.317333333,-0.009333333,0.009333333,0.006666667,0.006666667,1,0.050000000,1,0,0,0,0,0,0,0.016604940,-0.002258870,1.525868165
24.490222222,0,0.002444445,0.002444445,-0.004222222,0.004222222,0.001777778,0.001777778,0.019777778,0.019777778,-0.114222222,0.114222222,-0.006222222,0.006222222,0.009777778,0.009777778,1,0.050000000,1,0,0,0,0,0,0,0.012705975,-0.062642022,1.525868165
