stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
22.960888889,0,0.025111111,0.025111111,-0.068222222,0.068222222,0.043111111,0.043111111,-0.010888889,0.010888889,-0.270888889,0.270888889,0.007111111,0.007111111,0.013111111,0.013111111,1,0.050000000,1,2,1,1,1,1,4,0.012326834,0.009699078,0.416671893
23.010740741,0,0.073259259,0.073259259,-0.018074074,0.018074074,-0.055185185,0.055185185,0.019259259,0.019259259,-0.120740741,0.120740741,-0.002740741,0.002740741,0.001259259,0.001259259,1,0.050000000,1,1,1,1,0,1,4,0.049614393,-0.002755367,0.441479124
22.994123457,0,-0.024419753,0.024419753,0.006024691,0.006024691,0.018395062,0.018395062,-0.004123457,0.004123457,-0.104123457,0.104123457,-0.006123457,0.006123457,0.017876543,0.017876543,1,0.050000000,1,1,1,1,1,1,4,0.026898718,-0.031288404,0.429027264
23.199267490,0,-0.191465021,0.191465021,0.084732510,0.084732510,0.106732510,0.106732510,0.030732510,0.030732510,-0.109267490,0.109267490,0.008732510,0.008732510,0.004732510,0.004732510,1,0.050000000,1,2,1,1,1,1,4,0.032531086,0.001219669,0.580228648
23.228844993,0,0.063821674,0.063821674,-0.028244170,0.028244170,-0.035577503,0.035577503,0.001155007,0.001155007,-0.138844993,0.138844993,-0.000844993,0.000844993,0.009155007,0.009155007,1,0.050000000,1,2,1,1,1,1,4,-0.028323612,-0.033633969,0.593415804
23.218985825,0,-0.021273891,0.021273891,0.009414724,0.009414724,0.011859168,0.011859168,0.011014175,0.011014175,0.071014175,0.071014175,0.029014175,0.029014175,-0.014985825,0.014985825,1,0.050000000,1,2,1,1,1,1,4,0.056055958,-0.087790540,0.613639974
23.591333333,0,-0.007333333,0.007333333,-0.007333333,0.007333333,0.014666667,0.014666667,-0.001333333,0.001333333,-0.301333333,0.301333333,-0.003333333,0.003333333,-0.011333333,0.011333333,1,0.050000000,1,2,1,1,1,1,4,0.074129970,-0.051907980,0.858627044
23.590222222,0,0.002444445,0.002444445,0.002444445,0.002444445,-0.004888889,0.004888889,-0.000222222,0.000222222,-0.300222222,0.300222222,-0.002222222,0.002222222,-0.010222222,0.010222222,1,0.050000000,1,2,1,1,1,1,4,0.044977640,-0.052696765,0.858627044
23.590592593,0,-0.000814815,0.000814815,-0.000814815,0.000814815,0.001629629,0.001629629,-0.000592593,0.000592593,-0.100592593,0.100592593,-0.002592593,0.002592593,-0.010592593,0.010592593,1,0.050000000,1,2,1,1,1,1,4,0.060626636,-0.226888928,0.858627044
23.891333333,0,-0.007333333,0.007333333,-0.007333333,0.007333333,0.014666667,0.014666667,0.018666667,0.018666667,-0.401333333,0.401333333,-0.003333333,0.003333333,-0.013333333,0.013333333,1,0.050000000,1,2,1,1,1,1,4,0.065070589,-0.188144164,1.087952238
23.890222222,0,0.002444445,0.002444445,0.002444445,0.002444445,-0.004888889,0.004888889,0.019777778,0.019777778,-0.100222222,0.100222222,-0.002222222,0.002222222,-0.012222222,0.012222222,1,0.050000000,1,1,1,1,1,1,4,-0.019055439,-0.015922428,1.087952238
23.890592593,0,-0.000814815,0.000814815,-0.000814815,0.000814815,0.001629629,0.001629629,0.019407407,0.019407407,-0.100592593,0.100592593,-0.002592593,0.002592593,-0.012592593,0.012592593,1,0.050000000,1,1,1,1,1,1,4,0.034732239,-0.043972497,1.087952238
24.190666667,0,-0.004666667,0.004666667,-0.008666667,0.008666667,0.013333333,0.013333333,-0.040666667,0.040666667,-0.200666667,0.200666667,-0.004666667,0.004666667,-0.006666667,0.006666667,1,0.050000000,1,1,1,1,1,1,4,0.059105949,0.030729754,1.322845343
24.189111111,0,0.001555556,0.001555556,0.002888889,0.002888889,-0.004444444,0.004444444,-0.039111111,0.039111111,-0.199111111,0.199111111,-0.003111111,0.003111111,-0.005111111,0.005111111,1,0.050000000,1,1,1,1,1,1,4,0.023260082,0.001462759,1.322845343
