stamp,last_fuse_time,fuse_step,fuse_backtrack,dropped_fuse_count,rejected_fuse_count,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.700000000,0.000000000,0.000000000,0,0,99,0,-0.100000000,0.100000000,0.222000000,0.222000000,0.144000000,0.144000000,0.004000000,0.004000000,-0.028000000,0.028000000,-0.008000000,0.008000000,0.000000000,0.000000000,1,0.050000000,1,0,0,0,0,0,0,0.018180718,-0.029178557,0.411400955
14.800000000,14.700000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.010000000,0.010000000,0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.044485493,-0.069333290,0.486708591
14.900000000,14.800000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,0.004000000,0.004000000,-0.028000000,0.028000000,-0.010000000,0.010000000,-0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.081238137,-0.113204525,0.563684780
15.000000000,14.900000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.010000000,0.010000000,0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.054737560,-0.083936625,0.640904016
15.100000000,15.000000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004000000,0.004000000,0.072000000,0.072000000,-0.010000000,0.010000000,-0.004000000,0.004000000,1,0.050000000,1,0,0,0,0,0,0,0.044354248,-0.020519136,0.716076731
15.200000000,15.100000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.010000000,0.010000000,0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.043219838,-0.042570069,0.791907712
15.300000000,15.200000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004000000,0.004000000,-0.028000000,0.028000000,-0.010000000,0.010000000,-0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.015999094,-0.060640950,0.862432101
15.400000000,15.300000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.008000000,0.008000000,0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.061962338,-0.065868106,0.939277641
15.500000000,15.400000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004000000,0.004000000,0.072000000,0.072000000,-0.008000000,0.008000000,-0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.042407783,-0.052385356,1.007973294
15.600000000,15.500000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.010000000,0.010000000,0.006000000,0.006000000,1,0.050000000,1,0,0,0,0,0,0,-0.010071777,-0.034407524,1.087600375
15.700000000,15.600000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004000000,0.004000000,-0.028000000,0.028000000,-0.008000000,0.008000000,-0.012000000,0.012000000,1,0.050000000,1,0,0,0,0,0,0,0.082171590,-0.092590881,1.165941883
15.800000000,15.700000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.010000000,0.010000000,0.006000000,0.006000000,1,0.050000000,1,0,0,0,0,0,0,0.063463622,-0.072420076,1.231187156
15.900000000,15.800000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004400000,0.004400000,-0.028000000,0.028000000,-0.008000000,0.008000000,-0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.036603579,-0.103569704,1.306118402
16.000000000,15.900000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.015600000,0.015600000,0.072000000,0.072000000,-0.010000000,0.010000000,0.008000000,0.008000000,1,0.050000000,1,0,0,0,0,0,0,0.023160847,-0.162411161,1.365100642
16.100000000,16.000000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004000000,0.004000000,-0.028000000,0.028000000,-0.010000000,0.010000000,-0.012000000,0.012000000,1,0.050000000,1,0,0,0,0,0,0,-0.010486827,-0.070315963,1.440878551
16.200000000,16.100000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.008000000,0.008000000,0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.026467801,-0.116930065,1.520386481
16.300000000,16.200000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004000000,0.004000000,-0.028000000,0.028000000,0.008000000,0.008000000,-0.006000000,0.006000000,1,0.050000000,1,0,0,0,0,0,0,-0.031692465,-0.139231427,1.598688434
16.400000000,16.300000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.016000000,0.016000000,-0.028000000,0.028000000,-0.010000000,0.010000000,0.016000000,0.016000000,1,0.050000000,1,0,0,0,0,0,0,-0.008842794,-0.117129994,1.659556441
16.500000000,16.400000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.006666667,0.006666667,-0.028000000,0.028000000,-0.008000000,0.008000000,-0.002000000,0.002000000,1,0.050000000,1,0,0,0,0,0,0,0.021377413,-0.106684057,1.730546620
16.600000000,16.500000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.021333333,0.021333333,0.072000000,0.072000000,-0.010000000,0.010000000,0.008000000,0.008000000,1,0.050000000,1,0,0,0,0,0,0,-0.039302879,-0.123964903,1.795939327
16.700000000,16.600000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,0.004400000,0.004400000,-0.028000000,0.028000000,-0.008000000,0.008000000,-0.006000000,0.006000000,1,0.050000000,1,0,0,0,0,0,0,-0.017444075,-0.111484314,1.855408622
16.800000000,16.700000000,0.100000000,0,0,99,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.200000000,0.200000000,-0.015600000,0.015600000,-0.028000000,0.028000000,-0.010000000,0.010000000,0.016000000,0.016000000,1,0.050000000,1,0,0,0,0,0,0,0.004039739,-0.070988945,1.914952807
