stamp,last_fuse_time,fuse_step,fuse_backtrack,dropped_fuse_count,rejected_fuse_count,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.600000000,0.000000000,0.000000000,0,0,98,0,0.224000000,0.224000000,0.224000000,0.224000000,0.150000000,0.150000000,-0.016000000,0.016000000,0.030000000,0.030000000,0.006000000,0.006000000,-0.018000000,0.018000000,1,0.050000000,1,2,1,1,1,1,4,0.068116040,-0.005186015,0.394039966
14.700000000,14.600000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,0.222000000,0.222000000,0.150000000,0.150000000,0.004000000,0.004000000,-0.070000000,0.070000000,0.004000000,0.004000000,-0.006000000,0.006000000,1,0.050000000,1,2,1,1,1,1,4,0.090786652,0.003196616,0.462083022
14.800000000,14.700000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.016000000,0.016000000,0.030000000,0.030000000,0.006000000,0.006000000,0.008000000,0.008000000,1,0.050000000,1,2,1,1,1,1,4,0.059933022,-0.004222138,0.540143571
14.900000000,14.800000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,0.004400000,0.004400000,-0.070000000,0.070000000,0.004000000,0.004000000,-0.012000000,0.012000000,1,0.050000000,1,2,1,1,1,1,4,0.016371447,-0.029475025,0.605686283
15.000000000,14.900000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.015600000,0.015600000,-0.070000000,0.070000000,0.006000000,0.006000000,0.006000000,0.006000000,1,0.050000000,1,2,1,1,1,1,4,0.049090283,-0.057507977,0.673331156
15.100000000,15.000000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,0.004000000,0.004000000,0.030000000,0.030000000,0.004000000,0.004000000,-0.008000000,0.008000000,1,0.050000000,1,1,1,1,1,1,4,0.006613811,-0.022246042,0.745825544
15.200000000,15.100000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.016000000,0.016000000,-0.070000000,0.070000000,0.006000000,0.006000000,0.008000000,0.008000000,1,0.050000000,1,1,1,1,1,1,4,0.008404778,0.008290752,0.813284194
15.300000000,15.200000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,0.004000000,0.004000000,0.030000000,0.030000000,0.004000000,0.004000000,-0.010000000,0.010000000,1,0.050000000,1,1,1,1,1,1,4,-0.010863777,-0.003803799,0.892981402
15.400000000,15.300000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.016000000,0.016000000,0.030000000,0.030000000,0.006000000,0.006000000,0.010000000,0.010000000,1,0.050000000,1,1,1,1,1,1,4,-0.022554471,-0.008098578,0.986605135
15.500000000,15.400000000,0.100000000,0,0,98,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,0.004000000,0.004000000,-0.070000000,0.070000000,0.006000000,0.006000000,-0.010000000,0.010000000,1,0.050000000,1,1,1,1,1,1,4,0.084342669,-0.010448747,1.051555552
