stamp,last_fuse_time,fuse_step,fuse_backtrack,dropped_fuse_count,rejected_fuse_count,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
165.900000000,0.000000000,0.000000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.018000000,0.018000000,-0.044000000,0.044000000,-0.006945506,0.006945506,-0.010000000,0.010000000,1,0.050000000,1,2,1,1,1,1,4,0.082660316,0.047455222,0.410983790
166.000000000,165.900000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002000000,0.002000000,-0.144000000,0.144000000,-0.006943045,0.006943045,0.000000000,0.000000000,1,0.050000000,1,2,1,1,1,1,4,0.094390645,0.024064639,0.481997997
166.100000000,166.000000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.018000000,0.018000000,-0.044000000,0.044000000,-0.006946584,0.006946584,0.016000000,0.016000000,1,0.050000000,1,2,1,1,1,1,4,0.084585259,-0.006282717,0.546876011
166.200000000,166.100000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002000000,0.002000000,-0.144000000,0.144000000,-0.006941122,0.006941122,-0.008000000,0.008000000,1,0.050000000,1,2,1,1,1,1,4,0.064421591,-0.029080924,0.612520146
166.300000000,166.200000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.018000000,0.018000000,-0.044000000,0.044000000,0.001061342,0.001061342,0.002000000,0.002000000,1,0.050000000,1,2,1,1,1,1,4,0.045171002,-0.035160116,0.708986055
166.400000000,166.300000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002000000,0.002000000,-0.144000000,0.144000000,0.001060806,0.001060806,0.016000000,0.016000000,1,0.050000000,1,2,1,1,1,1,4,0.008602284,-0.047061818,0.778433203
166.500000000,166.400000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.018000000,0.018000000,-0.044000000,0.044000000,-0.006936728,0.006936728,-0.008000000,0.008000000,1,0.050000000,1,1,1,1,1,1,4,0.006007152,-0.059146322,0.819808950
166.600000000,166.500000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002400000,0.002400000,-0.144000000,0.144000000,-0.006946261,0.006946261,0.016000000,0.016000000,1,0.050000000,1,1,1,1,1,1,4,-0.011274478,-0.073449007,0.910759661
166.700000000,166.600000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.017200000,0.017200000,-0.044000000,0.044000000,-0.006949794,0.006949794,0.000000000,0.000000000,1,0.050000000,1,1,1,1,1,1,4,-0.012753156,-0.089077940,0.972559489
166.800000000,166.700000000,0.100000000,0,0,82,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003200000,0.003200000,-0.144000000,0.144000000,-0.006953325,0.006953325,0.012000000,0.012000000,1,0.050000000,1,1,1,1,1,1,4,-0.026040335,-0.108509927,1.053024684
