seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,5.754000,0,1,1.939995,2.000000
0,5.754000,0,2,2.882809,2.828427
0,5.754000,0,3,1.883863,2.000000
1,5.754000,0,1,1.936529,2.000000
1,5.754000,0,2,2.866962,2.828427
1,5.754000,0,3,1.976357,2.000000
2,5.794000,0,1,1.927864,2.000000
2,5.794000,0,2,2.829164,2.828427
2,5.794000,0,3,1.995888,2.000000
3,5.834000,0,1,1.931108,2.000000
3,5.834000,0,2,2.828570,2.828427
3,5.834000,0,3,2.025409,2.000000
4,5.874000,0,1,1.965502,2.000000
4,5.874000,0,2,2.803269,2.828427
4,5.874000,0,3,2.043233,2.000000
5,5.914000,0,1,1.960487,2.000000
5,5.914000,0,2,2.768544,2.828427
5,5.914000,0,3,2.089575,2.000000
6,5.954000,0,1,1.935600,2.000000
6,5.954000,0,2,2.795850,2.828427
6,5.954000,0,3,2.073425,2.000000
7,5.994000,0,1,1.960414,2.000000
7,5.994000,0,2,2.812410,2.828427
7,5.994000,0,3,2.096082,2.000000
8,6.034000,0,1,1.977458,2.000000
8,6.034000,0,2,2.806372,2.828427
8,6.034000,0,3,2.064120,2.000000
9,6.074000,0,1,1.986515,2.000000
9,6.074000,0,2,2.819214,2.828427
9,6.074000,0,3,2.052567,2.000000
10,6.114000,0,1,1.952892,2.000000
10,6.114000,0,2,2.851904,2.828427
10,6.114000,0,3,1.999160,2.000000
11,6.154000,0,1,1.951574,2.000000
11,6.154000,0,2,2.835234,2.828427
11,6.154000,0,3,2.003403,2.000000
12,6.194000,0,1,1.964528,2.000000
12,6.194000,0,2,2.848160,2.828427
12,6.194000,0,3,1.981926,2.000000
13,6.234000,0,1,1.952206,2.000000
13,6.234000,0,2,2.856523,2.828427
13,6.234000,0,3,1.954677,2.000000
14,6.276000,0,1,1.943685,2.000000
14,6.276000,0,2,2.894932,2.828427
14,6.276000,0,3,1.950438,2.000000
15,6.314000,0,1,1.995366,2.000000
15,6.314000,0,2,2.885252,2.828427
15,6.314000,0,3,1.999461,2.000000
16,6.354000,0,1,1.998439,2.000000
16,6.354000,0,2,2.879559,2.828427
16,6.354000,0,3,1.994249,2.000000
17,6.394000,0,1,1.961758,2.000000
17,6.394000,0,2,2.874145,2.828427
17,6.394000,0,3,2.013471,2.000000
18,6.434000,0,1,1.972192,2.000000
18,6.434000,0,2,2.871736,2.828427
18,6.434000,0,3,2.061242,2.000000
19,6.474000,0,1,1.979203,2.000000
19,6.474000,0,2,2.847776,2.828427
19,6.474000,0,3,2.056739,2.000000
20,6.514000,0,1,1.971704,2.000000
20,6.514000,0,2,2.869801,2.828427
20,6.514000,0,3,2.043970,2.000000
21,6.554000,0,1,1.974454,2.000000
21,6.554000,0,2,2.860247,2.828427
21,6.554000,0,3,2.055078,2.000000
22,6.594000,0,1,2.018080,2.000000
22,6.594000,0,2,2.854362,2.828427
22,6.594000,0,3,2.021679,2.000000
23,6.634000,0,1,2.017076,2.000000
23,6.634000,0,2,2.826812,2.828427
23,6.634000,0,3,2.031512,2.000000
24,6.674000,0,1,2.012177,2.000000
24,6.674000,0,2,2.812760,2.828427
24,6.674000,0,3,2.026776,2.000000
25,6.714000,0,1,2.009012,2.000000
25,6.714000,0,2,2.816380,2.828427
25,6.714000,0,3,2.010634,2.000000
26,6.754000,0,1,2.020151,2.000000
26,6.754000,0,2,2.809499,2.828427
26,6.754000,0,3,2.014009,2.000000
27,6.794000,0,1,2.009513,2.000000
27,6.794000,0,2,2.819117,2.828427
27,6.794000,0,3,2.040077,2.000000
28,6.834000,0,1,2.035212,2.000000
28,6.834000,0,2,2.814141,2.828427
28,6.834000,0,3,1.997525,2.000000
29,6.874000,0,1,2.078540,2.000000
29,6.874000,0,2,2.810438,2.828427
29,6.874000,0,3,1.983482,2.000000
30,6.914000,0,1,2.064260,2.000000
30,6.914000,0,2,2.809952,2.828427
31,6.954000,0,1,2.083206,2.000000
31,6.954000,0,2,2.807271,2.828427
31,6.954000,0,3,1.995902,2.000000
32,6.994000,0,1,2.086835,2.000000
32,6.994000,0,2,2.797589,2.828427
32,6.994000,0,3,1.979836,2.000000
33,7.034000,0,1,2.028929,2.000000
33,7.034000,0,2,2.810362,2.828427
33,7.034000,0,3,1.944583,2.000000
34,7.074000,0,1,1.981063,2.000000
34,7.074000,0,2,2.818436,2.828427
34,7.074000,0,3,1.984797,2.000000
35,7.114000,0,1,1.999523,2.000000
35,7.114000,0,2,2.809619,2.828427
35,7.114000,0,3,2.030535,2.000000
36,7.156000,0,1,1.990129,2.000000
36,7.156000,0,2,2.808178,2.828427
36,7.156000,0,3,2.018106,2.000000
37,7.194000,0,1,1.975975,2.000000
37,7.194000,0,2,2.788770,2.828427
37,7.194000,0,3,2.034193,2.000000
38,7.234000,0,1,1.996574,2.000000
38,7.234000,0,2,2.805091,2.828427
38,7.234000,0,3,2.038468,2.000000
39,7.274000,0,1,1.998068,2.000000
39,7.274000,0,2,2.808683,2.828427
39,7.274000,0,3,2.013632,2.000000
40,7.314000,0,1,1.995185,2.000000
40,7.314000,0,2,2.816264,2.828427
40,7.314000,0,3,2.006152,2.000000
41,7.354000,0,1,2.011791,2.000000
41,7.354000,0,2,2.814290,2.828427
41,7.354000,0,3,2.014756,2.000000
42,7.394000,0,1,2.007562,2.000000
42,7.394000,0,2,2.826977,2.828427
42,7.394000,0,3,2.006625,2.000000
43,7.434000,0,1,2.009551,2.000000
43,7.434000,0,2,2.813919,2.828427
43,7.434000,0,3,2.025651,2.000000
44,7.474000,0,1,2.016600,2.000000
44,7.474000,0,2,2.813215,2.828427
44,7.474000,0,3,2.037382,2.000000
45,7.514000,0,1,2.015607,2.000000
45,7.514000,0,2,2.773924,2.828427
45,7.514000,0,3,2.006845,2.000000
46,7.554000,0,1,1.993881,2.000000
46,7.554000,0,2,2.798171,2.828427
46,7.554000,0,3,1.994905,2.000000
47,7.594000,0,1,2.024923,2.000000
47,7.594000,0,2,2.796779,2.828427
47,7.594000,0,3,1.984949,2.000000
48,7.634000,0,1,2.022855,2.000000
48,7.634000,0,2,2.822443,2.828427
48,7.634000,0,3,1.968707,2.000000
49,7.674000,0,1,2.048467,2.000000
49,7.674000,0,2,2.843458,2.828427
49,7.674000,0,3,1.963316,2.000000
50,7.714000,0,1,2.045033,2.000000
50,7.714000,0,2,2.845574,2.828427
50,7.714000,0,3,1.957642,2.000000
51,7.754000,0,1,2.040090,2.000000
51,7.754000,0,2,2.828077,2.828427
51,7.754000,0,3,1.953960,2.000000
52,7.794000,0,1,1.996398,2.000000
52,7.794000,0,2,2.842983,2.828427
52,7.794000,0,3,1.947689,2.000000
53,7.834000,0,1,2.008710,2.000000
53,7.834000,0,2,2.833380,2.828427
53,7.834000,0,3,1.952288,2.000000
54,7.874000,0,1,2.006490,2.000000
54,7.874000,0,2,2.816138,2.828427
54,7.874000,0,3,1.946014,2.000000
55,7.914000,0,1,1.993792,2.000000
55,7.914000,0,2,2.829858,2.828427
55,7.914000,0,3,1.967923,2.000000
56,7.954000,0,1,1.992444,2.000000
56,7.954000,0,2,2.832954,2.828427
56,7.954000,0,3,1.960443,2.000000
57,7.994000,0,1,2.009096,2.000000
57,7.994000,0,2,2.845649,2.828427
57,7.994000,0,3,1.958898,2.000000
58,8.034000,0,1,2.037001,2.000000
58,8.034000,0,2,2.824528,2.828427
58,8.034000,0,3,1.950919,2.000000
59,8.074000,0,1,2.002746,2.000000
59,8.074000,0,2,2.852783,2.828427
59,8.074000,0,3,1.970877,2.000000
60,8.114000,0,1,2.039332,2.000000
60,8.114000,0,2,2.843325,2.828427
60,8.114000,0,3,1.951475,2.000000
61,8.154000,0,1,2.061494,2.000000
61,8.154000,0,2,2.859443,2.828427
61,8.154000,0,3,1.971892,2.000000
62,8.194000,0,1,2.061210,2.000000
62,8.194000,0,2,2.833902,2.828427
62,8.194000,0,3,1.987072,2.000000
63,8.234000,0,1,2.007312,2.000000
63,8.234000,0,2,2.866450,2.828427
63,8.234000,0,3,1.980965,2.000000
64,8.274000,0,1,2.026590,2.000000
64,8.274000,0,2,2.843983,2.828427
64,8.274000,0,3,1.985144,2.000000
65,8.314000,0,1,2.013045,2.000000
65,8.314000,0,2,2.855400,2.828427
65,8.314000,0,3,1.980978,2.000000
66,8.354000,0,1,2.024441,2.000000
66,8.354000,0,2,2.837252,2.828427
66,8.354000,0,3,1.993140,2.000000
67,8.394000,0,1,2.034273,2.000000
67,8.394000,0,2,2.865316,2.828427
67,8.394000,0,3,1.986783,2.000000
68,8.434000,0,1,2.075316,2.000000
68,8.434000,0,3,2.001749,2.000000
69,8.474000,0,1,2.087782,2.000000
69,8.474000,0,2,2.868977,2.828427
69,8.474000,0,3,2.009939,2.000000
70,8.514000,0,1,2.082483,2.000000
70,8.514000,0,2,2.871083,2.828427
70,8.514000,0,3,2.007349,2.000000
71,8.554000,0,1,2.063961,2.000000
71,8.554000,0,2,2.860988,2.828427
71,8.554000,0,3,1.991221,2.000000
72,8.594000,0,1,2.041354,2.000000
72,8.594000,0,2,2.836913,2.828427
72,8.594000,0,3,2.013721,2.000000
73,8.634000,0,1,2.012487,2.000000
73,8.634000,0,2,2.816971,2.828427
73,8.634000,0,3,2.024743,2.000000
74,8.674000,0,1,1.982818,2.000000
74,8.674000,0,2,2.787638,2.828427
74,8.674000,0,3,2.020217,2.000000
75,8.714000,0,1,1.990729,2.000000
75,8.714000,0,2,2.770925,2.828427
75,8.714000,0,3,2.033058,2.000000
76,8.754000,0,1,1.964325,2.000000
76,8.754000,0,2,2.771703,2.828427
76,8.754000,0,3,2.033247,2.000000
77,8.794000,0,1,1.982959,2.000000
77,8.794000,0,2,2.799906,2.828427
77,8.794000,0,3,2.014914,2.000000
78,8.834000,0,1,2.000007,2.000000
78,8.834000,0,2,2.778281,2.828427
78,8.834000,0,3,1.990178,2.000000
79,8.874000,0,1,1.989621,2.000000
79,8.874000,0,2,2.813852,2.828427
79,8.874000,0,3,1.983282,2.000000
80,8.914000,0,1,1.951358,2.000000
80,8.914000,0,2,2.818298,2.828427
80,8.914000,0,3,1.979346,2.000000
81,8.954000,0,2,2.811426,2.828427
81,8.954000,0,3,1.991344,2.000000
82,8.994000,0,1,1.968675,2.000000
82,8.994000,0,2,2.823715,2.828427
82,8.994000,0,3,1.983711,2.000000
83,9.034000,0,1,1.951990,2.000000
83,9.034000,0,2,2.830692,2.828427
83,9.034000,0,3,1.998144,2.000000
84,9.074000,0,2,2.831249,2.828427
84,9.074000,0,3,1.990427,2.000000
85,9.114000,0,1,1.904780,2.000000
85,9.114000,0,2,2.849994,2.828427
85,9.114000,0,3,1.976922,2.000000
86,9.154000,0,1,1.907703,2.000000
86,9.154000,0,2,2.866046,2.828427
86,9.154000,0,3,1.935895,2.000000
87,9.194000,0,1,1.933131,2.000000
87,9.194000,0,2,2.852208,2.828427
87,9.194000,0,3,1.923215,2.000000
88,9.234000,0,1,1.960229,2.000000
88,9.234000,0,2,2.886133,2.828427
88,9.234000,0,3,1.915415,2.000000
89,9.274000,0,1,1.954801,2.000000
89,9.274000,0,2,2.853741,2.828427
89,9.274000,0,3,1.877471,2.000000
90,9.314000,0,1,2.021359,2.000000
90,9.314000,0,2,2.846531,2.828427
90,9.314000,0,3,1.904330,2.000000
91,9.354000,0,1,2.050189,2.000000
91,9.354000,0,2,2.821594,2.828427
91,9.354000,0,3,1.927047,2.000000
92,9.394000,0,1,2.045360,2.000000
92,9.394000,0,2,2.838686,2.828427
92,9.394000,0,3,1.936540,2.000000
93,9.434000,0,1,2.041708,2.000000
93,9.434000,0,2,2.828737,2.828427
93,9.434000,0,3,1.943983,2.000000
94,9.474000,0,1,2.048806,2.000000
94,9.474000,0,2,2.840522,2.828427
94,9.474000,0,3,1.944265,2.000000
95,9.514000,0,1,2.029688,2.000000
95,9.514000,0,2,2.814600,2.828427
95,9.514000,0,3,1.916355,2.000000
96,9.554000,0,1,2.014153,2.000000
96,9.554000,0,2,2.823570,2.828427
96,9.554000,0,3,1.910105,2.000000
97,9.594000,0,1,2.047823,2.000000
97,9.594000,0,2,2.801135,2.828427
97,9.594000,0,3,1.911965,2.000000
98,9.634000,0,1,2.014169,2.000000
98,9.634000,0,2,2.788778,2.828427
98,9.634000,0,3,1.911528,2.000000
99,9.674000,0,1,2.041110,2.000000
99,9.674000,0,2,2.810007,2.828427
99,9.674000,0,3,1.934638,2.000000
100,9.714000,0,1,2.049230,2.000000
100,9.714000,0,2,2.842807,2.828427
100,9.714000,0,3,1.964452,2.000000
101,9.754000,0,1,2.033364,2.000000
101,9.754000,0,2,2.860657,2.828427
101,9.754000,0,3,1.966363,2.000000
102,9.794000,0,1,2.023888,2.000000
102,9.794000,0,2,2.874266,2.828427
102,9.794000,0,3,1.965919,2.000000
103,9.834000,0,1,2.043781,2.000000
103,9.834000,0,2,2.881667,2.828427
103,9.834000,0,3,1.939564,2.000000
104,9.874000,0,1,1.990661,2.000000
104,9.874000,0,2,2.847131,2.828427
104,9.874000,0,3,1.959293,2.000000
105,9.914000,0,1,1.965526,2.000000
105,9.914000,0,2,2.835117,2.828427
105,9.914000,0,3,1.963764,2.000000
106,9.954000,0,1,1.965987,2.000000
106,9.954000,0,2,2.826149,2.828427
106,9.954000,0,3,1.981578,2.000000
107,9.994000,0,1,1.958445,2.000000
107,9.994000,0,2,2.808322,2.828427
107,9.994000,0,3,1.981357,2.000000
108,10.034000,0,1,1.964040,2.000000
108,10.034000,0,2,2.785220,2.828427
108,10.034000,0,3,1.994633,2.000000
109,10.074000,0,1,2.015901,2.000000
109,10.074000,0,2,2.807519,2.828427
109,10.074000,0,3,1.951726,2.000000
110,10.114000,0,1,2.050796,2.000000
110,10.114000,0,2,2.802727,2.828427
110,10.114000,0,3,1.920733,2.000000
111,10.154000,0,1,2.071069,2.000000
111,10.154000,0,2,2.816714,2.828427
111,10.154000,0,3,1.932440,2.000000
112,10.194000,0,1,2.041749,2.000000
112,10.194000,0,2,2.826286,2.828427
112,10.194000,0,3,1.945958,2.000000
113,10.234000,0,1,2.020122,2.000000
113,10.234000,0,2,2.844786,2.828427
113,10.234000,0,3,1.965818,2.000000
114,10.274000,0,1,1.985286,2.000000
114,10.274000,0,2,2.845443,2.828427
114,10.274000,0,3,1.965680,2.000000
115,10.314000,0,1,1.933382,2.000000
115,10.314000,0,2,2.875742,2.828427
115,10.314000,0,3,2.024149,2.000000
116,10.354000,0,1,1.955448,2.000000
116,10.354000,0,2,2.883662,2.828427
116,10.354000,0,3,2.003836,2.000000
117,10.394000,0,1,1.962312,2.000000
117,10.394000,0,2,2.853772,2.828427
117,10.394000,0,3,2.000326,2.000000
118,10.434000,0,1,1.947226,2.000000
118,10.434000,0,2,2.837949,2.828427
118,10.434000,0,3,1.985845,2.000000
119,10.474000,0,1,1.971483,2.000000
119,10.474000,0,2,2.831801,2.828427
119,10.474000,0,3,2.008744,2.000000
120,10.514000,0,1,1.996564,2.000000
120,10.514000,0,2,2.806083,2.828427
120,10.514000,0,3,1.969498,2.000000
121,10.554000,0,1,1.968321,2.000000
121,10.554000,0,2,2.779081,2.828427
121,10.554000,0,3,1.976140,2.000000
122,10.594000,0,1,1.984700,2.000000
122,10.594000,0,2,2.814709,2.828427
122,10.594000,0,3,1.970556,2.000000
123,10.634000,0,1,2.027911,2.000000
123,10.634000,0,2,2.847383,2.828427
123,10.634000,0,3,1.983668,2.000000
124,10.674000,0,1,2.031406,2.000000
124,10.674000,0,2,2.831007,2.828427
124,10.674000,0,3,1.992323,2.000000
125,10.714000,0,1,2.022230,2.000000
125,10.714000,0,2,2.825762,2.828427
125,10.714000,0,3,2.011762,2.000000
126,10.754000,0,1,2.037334,2.000000
126,10.754000,0,2,2.828480,2.828427
126,10.754000,0,3,1.987571,2.000000
127,10.796000,0,1,2.049284,2.000000
127,10.796000,0,2,2.834694,2.828427
127,10.796000,0,3,2.019081,2.000000
128,10.834000,0,1,2.008760,2.000000
128,10.834000,0,2,2.824695,2.828427
128,10.834000,0,3,2.035190,2.000000
129,10.874000,0,1,1.985411,2.000000
129,10.874000,0,2,2.826649,2.828427
129,10.874000,0,3,2.065473,2.000000
130,10.914000,0,1,1.990565,2.000000
130,10.914000,0,2,2.797608,2.828427
130,10.914000,0,3,2.053298,2.000000
131,10.954000,0,1,1.992832,2.000000
131,10.954000,0,2,2.802981,2.828427
131,10.954000,0,3,2.081663,2.000000
132,10.994000,0,1,1.962017,2.000000
132,10.994000,0,2,2.775924,2.828427
132,10.994000,0,3,2.047362,2.000000
133,11.034000,0,1,1.977989,2.000000
133,11.034000,0,2,2.749957,2.828427
133,11.034000,0,3,2.029404,2.000000
134,11.074000,0,1,2.003354,2.000000
134,11.074000,0,2,2.768154,2.828427
134,11.074000,0,3,1.977823,2.000000
135,11.114000,0,1,2.037257,2.000000
135,11.114000,0,2,2.816918,2.828427
135,11.114000,0,3,1.972125,2.000000
136,11.154000,0,1,2.026095,2.000000
136,11.154000,0,2,2.804531,2.828427
136,11.154000,0,3,1.962929,2.000000
137,11.194000,0,1,2.051172,2.000000
137,11.194000,0,2,2.819043,2.828427
137,11.194000,0,3,1.946607,2.000000
138,11.234000,0,1,2.078858,2.000000
138,11.234000,0,2,2.856942,2.828427
138,11.234000,0,3,1.951060,2.000000
139,11.274000,0,1,2.077281,2.000000
139,11.274000,0,2,2.862486,2.828427
139,11.274000,0,3,1.955293,2.000000
140,11.314000,0,1,2.030388,2.000000
140,11.314000,0,2,2.857931,2.828427
140,11.314000,0,3,1.939512,2.000000
141,11.354000,0,1,2.003248,2.000000
141,11.354000,0,2,2.880513,2.828427
141,11.354000,0,3,1.951782,2.000000
142,11.394000,0,1,1.983000,2.000000
142,11.394000,0,2,2.871459,2.828427
142,11.394000,0,3,1.971516,2.000000
143,11.434000,0,1,1.989049,2.000000
143,11.434000,0,2,2.865741,2.828427
143,11.434000,0,3,1.932787,2.000000
144,11.474000,0,1,1.955183,2.000000
144,11.474000,0,2,2.855283,2.828427
144,11.474000,0,3,1.960295,2.000000
145,11.514000,0,1,1.976295,2.000000
145,11.514000,0,2,2.868384,2.828427
145,11.514000,0,3,1.956295,2.000000
146,11.554000,0,1,1.980489,2.000000
146,11.554000,0,2,2.893871,2.828427
146,11.554000,0,3,1.961541,2.000000
147,11.594000,0,1,2.023557,2.000000
147,11.594000,0,2,2.902409,2.828427
147,11.594000,0,3,1.983407,2.000000
148,11.634000,0,1,1.980373,2.000000
148,11.634000,0,2,2.889077,2.828427
148,11.634000,0,3,1.983958,2.000000
149,11.674000,0,1,1.980627,2.000000
149,11.674000,0,2,2.882145,2.828427
149,11.674000,0,3,1.981876,2.000000
150,11.714000,0,1,1.967683,2.000000
150,11.714000,0,2,2.854113,2.828427
150,11.714000,0,3,2.021488,2.000000
151,11.754000,0,1,2.009878,2.000000
151,11.754000,0,2,2.793861,2.828427
151,11.754000,0,3,2.033821,2.000000
152,11.794000,0,1,1.985733,2.000000
152,11.794000,0,2,2.821361,2.828427
152,11.794000,0,3,2.009436,2.000000
153,11.834000,0,1,1.998789,2.000000
153,11.834000,0,2,2.806752,2.828427
153,11.834000,0,3,2.033333,2.000000
154,11.876000,0,1,2.017492,2.000000
154,11.876000,0,2,2.806195,2.828427
154,11.876000,0,3,2.020930,2.000000
155,11.914000,0,1,2.023575,2.000000
155,11.914000,0,2,2.804900,2.828427
155,11.914000,0,3,2.010558,2.000000
156,11.954000,0,1,1.970686,2.000000
156,11.954000,0,2,2.825282,2.828427
156,11.954000,0,3,1.988675,2.000000
157,11.994000,0,1,1.965364,2.000000
157,11.994000,0,2,2.831321,2.828427
157,11.994000,0,3,2.007746,2.000000
158,12.034000,0,1,1.933641,2.000000
