seq,timestamp,self_id,target_id,distance,gt_distance
0,3.384000,0,1,1.974611,2.000000
0,3.384000,0,2,2.781638,2.828427
0,3.384000,0,3,1.912499,2.000000
1,3.384000,0,1,2.010631,2.000000
1,3.384000,0,2,2.826687,2.828427
1,3.384000,0,3,2.122918,2.000000
2,3.424000,0,1,1.972843,2.000000
2,3.424000,0,2,2.809257,2.828427
2,3.424000,0,3,1.926160,2.000000
3,3.466000,0,1,1.919720,2.000000
3,3.466000,0,2,3.029512,2.828427
3,3.466000,0,3,2.055604,2.000000
4,3.504000,0,1,2.064828,2.000000
4,3.504000,0,2,2.839082,2.828427
4,3.504000,0,3,1.974849,2.000000
5,3.544000,0,1,1.926750,2.000000
5,3.544000,0,2,2.842170,2.828427
5,3.544000,0,3,2.064944,2.000000
6,3.584000,0,1,2.012988,2.000000
6,3.584000,0,2,2.787419,2.828427
6,3.584000,0,3,1.998111,2.000000
7,3.624000,0,1,1.968852,2.000000
7,3.624000,0,2,2.800837,2.828427
7,3.624000,0,3,2.063614,2.000000
8,3.664000,0,1,2.084822,2.000000
8,3.664000,0,2,2.862240,2.828427
8,3.664000,0,3,2.015681,2.000000
9,3.704000,0,1,1.950322,2.000000
9,3.704000,0,2,2.909313,2.828427
9,3.704000,0,3,2.050826,2.000000
10,3.744000,0,1,2.001411,2.000000
10,3.744000,0,2,2.814826,2.828427
10,3.744000,0,3,1.936359,2.000000
11,3.784000,0,1,1.996281,2.000000
11,3.784000,0,2,2.873789,2.828427
11,3.784000,0,3,2.155504,2.000000
12,3.824000,0,1,2.055201,2.000000
12,3.824000,0,2,2.840761,2.828427
12,3.824000,0,3,1.910878,2.000000
13,3.864000,0,1,1.959335,2.000000
13,3.864000,0,2,2.783885,2.828427
13,3.864000,0,3,2.100075,2.000000
14,3.904000,0,1,2.147494,2.000000
14,3.904000,0,2,2.883988,2.828427
14,3.904000,0,3,1.865592,2.000000
15,3.944000,0,1,2.083875,2.000000
15,3.944000,0,2,2.663424,2.828427
15,3.944000,0,3,1.857029,2.000000
16,3.984000,0,1,1.968165,2.000000
16,3.984000,0,2,2.827591,2.828427
16,3.984000,0,3,2.147065,2.000000
17,4.024000,0,1,2.009215,2.000000
17,4.024000,0,2,2.926426,2.828427
17,4.024000,0,3,1.899332,2.000000
18,4.068000,0,1,2.077155,2.000000
18,4.068000,0,2,2.814145,2.828427
18,4.068000,0,3,2.028430,2.000000
19,4.104000,0,1,1.917978,2.000000
19,4.104000,0,2,2.750689,2.828427
19,4.104000,0,3,1.885568,2.000000
20,4.144000,0,1,1.962045,2.000000
20,4.144000,0,2,2.921235,2.828427
20,4.144000,0,3,1.976600,2.000000
21,4.184000,0,1,2.071174,2.000000
21,4.184000,0,2,3.102688,2.828427
21,4.184000,0,3,1.950751,2.000000
22,4.224000,0,1,1.882076,2.000000
22,4.224000,0,2,2.745524,2.828427
22,4.224000,0,3,1.932012,2.000000
23,4.266000,0,1,2.038872,2.000000
23,4.266000,0,2,2.971395,2.828427
23,4.266000,0,3,2.040538,2.000000
24,4.304000,0,1,2.091338,2.000000
24,4.304000,0,2,2.975473,2.828427
24,4.304000,0,3,1.850998,2.000000
25,4.344000,0,1,2.130029,2.000000
25,4.344000,0,2,2.861523,2.828427
25,4.344000,0,3,1.955809,2.000000
26,4.384000,0,1,2.009574,2.000000
26,4.384000,0,2,2.880982,2.828427
26,4.384000,0,3,1.805357,2.000000
27,4.424000,0,1,1.984925,2.000000
27,4.424000,0,2,2.910501,2.828427
27,4.424000,0,3,2.069410,2.000000
28,4.464000,0,1,1.908816,2.000000
28,4.464000,0,2,2.943045,2.828427
28,4.464000,0,3,2.032522,2.000000
29,4.504000,0,1,1.968995,2.000000
29,4.504000,0,2,2.774526,2.828427
29,4.504000,0,3,1.885224,2.000000
30,4.544000,0,1,1.947473,2.000000
30,4.544000,0,2,2.735854,2.828427
30,4.544000,0,3,2.075386,2.000000
31,4.584000,0,1,1.928014,2.000000
31,4.584000,0,2,2.897195,2.828427
31,4.584000,0,3,2.105706,2.000000
32,4.624000,0,1,1.992194,2.000000
32,4.624000,0,2,2.835288,2.828427
32,4.624000,0,3,2.027383,2.000000
33,4.664000,0,1,1.916792,2.000000
33,4.664000,0,2,2.881329,2.828427
33,4.664000,0,3,1.993796,2.000000
34,4.704000,0,1,2.018623,2.000000
34,4.704000,0,2,3.017198,2.828427
34,4.704000,0,3,2.057842,2.000000
35,4.744000,0,1,1.887046,2.000000
35,4.744000,0,2,2.842943,2.828427
35,4.744000,0,3,1.924750,2.000000
36,4.784000,0,1,2.032097,2.000000
36,4.784000,0,2,2.833408,2.828427
36,4.784000,0,3,2.095006,2.000000
37,4.824000,0,1,2.002603,2.000000
37,4.824000,0,2,2.868287,2.828427
37,4.824000,0,3,1.967419,2.000000
38,4.864000,0,1,2.011359,2.000000
38,4.864000,0,2,2.771762,2.828427
38,4.864000,0,3,2.044808,2.000000
39,4.904000,0,1,1.967927,2.000000
39,4.904000,0,2,2.962587,2.828427
39,4.904000,0,3,2.061525,2.000000
40,4.944000,0,1,1.973762,2.000000
40,4.944000,0,2,2.945658,2.828427
40,4.944000,0,3,1.988580,2.000000
41,4.984000,0,1,1.934404,2.000000
41,4.984000,0,2,2.761423,2.828427
41,4.984000,0,3,1.961877,2.000000
42,5.026000,0,1,2.025312,2.000000
42,5.026000,0,2,2.844392,2.828427
42,5.026000,0,3,1.980172,2.000000
43,5.064000,0,1,1.971875,2.000000
43,5.064000,0,2,2.824006,2.828427
43,5.064000,0,3,1.935126,2.000000
44,5.104000,0,1,2.108780,2.000000
44,5.104000,0,2,2.789789,2.828427
44,5.104000,0,3,1.998510,2.000000
45,5.144000,0,1,2.125487,2.000000
45,5.144000,0,2,2.907926,2.828427
45,5.144000,0,3,1.913650,2.000000
46,5.184000,0,1,2.019892,2.000000
46,5.184000,0,2,2.912776,2.828427
46,5.184000,0,3,2.035714,2.000000
47,5.224000,0,1,1.933487,2.000000
47,5.224000,0,2,2.851479,2.828427
47,5.224000,0,3,2.055795,2.000000
48,5.264000,0,1,1.915048,2.000000
48,5.264000,0,2,2.874787,2.828427
48,5.264000,0,3,2.078089,2.000000
49,5.304000,0,1,2.006606,2.000000
49,5.304000,0,2,2.867560,2.828427
49,5.304000,0,3,2.029933,2.000000
50,5.344000,0,1,2.062475,2.000000
50,5.344000,0,2,2.856083,2.828427
50,5.344000,0,3,2.077471,2.000000
51,5.384000,0,1,1.892614,2.000000
51,5.384000,0,2,2.762022,2.828427
51,5.384000,0,3,1.988794,2.000000
52,5.424000,0,1,1.968863,2.000000
52,5.424000,0,2,2.725066,2.828427
52,5.424000,0,3,2.050772,2.000000
53,5.464000,0,1,2.036834,2.000000
53,5.464000,0,2,2.728178,2.828427
53,5.464000,0,3,2.004086,2.000000
54,5.504000,0,1,1.877404,2.000000
54,5.504000,0,2,2.761767,2.828427
54,5.504000,0,3,2.004113,2.000000
55,5.544000,0,1,1.982124,2.000000
55,5.544000,0,2,2.734331,2.828427
55,5.544000,0,3,1.950480,2.000000
56,5.584000,0,1,1.937120,2.000000
56,5.584000,0,2,2.746039,2.828427
56,5.584000,0,3,1.963816,2.000000
57,5.624000,0,1,1.844852,2.000000
57,5.624000,0,2,2.817991,2.828427
57,5.624000,0,3,2.135001,2.000000
58,5.664000,0,1,2.019416,2.000000
58,5.664000,0,2,2.686662,2.828427
58,5.664000,0,3,2.114941,2.000000
59,5.704000,0,1,1.994593,2.000000
59,5.704000,0,2,2.940653,2.828427
59,5.704000,0,3,1.861574,2.000000
60,5.744000,0,1,2.008079,2.000000
60,5.744000,0,2,2.815971,2.828427
60,5.744000,0,3,2.047505,2.000000
61,5.784000,0,1,2.023264,2.000000
61,5.784000,0,2,2.891563,2.828427
61,5.784000,0,3,1.999782,2.000000
62,5.824000,0,1,2.094494,2.000000
62,5.824000,0,2,2.794606,2.828427
62,5.824000,0,3,1.983289,2.000000
63,5.864000,0,1,2.203259,2.000000
63,5.864000,0,2,2.977407,2.828427
63,5.864000,0,3,2.126559,2.000000
64,5.904000,0,1,1.943616,2.000000
64,5.904000,0,2,2.892756,2.828427
64,5.904000,0,3,2.075590,2.000000
65,5.944000,0,1,1.971337,2.000000
65,5.944000,0,2,2.763171,2.828427
65,5.944000,0,3,2.229600,2.000000
66,5.984000,0,1,1.981767,2.000000
66,5.984000,0,2,2.697532,2.828427
66,5.984000,0,3,2.092410,2.000000
67,6.024000,0,1,2.032830,2.000000
67,6.024000,0,2,2.730030,2.828427
67,6.024000,0,3,1.837530,2.000000
68,6.064000,0,1,2.077762,2.000000
68,6.064000,0,2,2.866829,2.828427
68,6.064000,0,3,2.138015,2.000000
69,6.104000,0,1,2.076772,2.000000
69,6.104000,0,2,2.855364,2.828427
69,6.104000,0,3,2.187630,2.000000
70,6.146000,0,1,2.045561,2.000000
70,6.146000,0,2,2.856468,2.828427
70,6.146000,0,3,2.011041,2.000000
71,6.184000,0,1,1.890470,2.000000
71,6.184000,0,2,2.770595,2.828427
71,6.184000,0,3,2.101073,2.000000
72,6.224000,0,1,1.922772,2.000000
72,6.224000,0,2,2.769888,2.828427
72,6.224000,0,3,1.985329,2.000000
73,6.264000,0,1,2.079252,2.000000
73,6.264000,0,2,2.787194,2.828427
73,6.264000,0,3,1.962057,2.000000
74,6.304000,0,1,2.069877,2.000000
74,6.304000,0,2,2.684150,2.828427
74,6.304000,0,3,2.111533,2.000000
75,6.344000,0,1,1.898124,2.000000
75,6.344000,0,2,2.836849,2.828427
75,6.344000,0,3,1.955428,2.000000
76,6.384000,0,1,2.161240,2.000000
76,6.384000,0,2,2.813649,2.828427
76,6.384000,0,3,1.973492,2.000000
77,6.424000,0,1,2.026150,2.000000
77,6.424000,0,2,2.874321,2.828427
77,6.424000,0,3,2.166169,2.000000
78,6.464000,0,1,2.029948,2.000000
78,6.464000,0,2,2.831534,2.828427
78,6.464000,0,3,2.005419,2.000000
79,6.504000,0,1,2.015481,2.000000
79,6.504000,0,2,2.848746,2.828427
79,6.504000,0,3,2.036089,2.000000
80,6.544000,0,1,1.779779,2.000000
80,6.544000,0,2,2.799267,2.828427
80,6.544000,0,3,2.062362,2.000000
81,6.584000,0,1,2.033830,2.000000
81,6.584000,0,2,2.913947,2.828427
81,6.584000,0,3,1.942649,2.000000
82,6.624000,0,1,2.086881,2.000000
82,6.624000,0,2,2.777090,2.828427
82,6.624000,0,3,2.007217,2.000000
83,6.666000,0,1,1.937838,2.000000
83,6.666000,0,2,2.719187,2.828427
83,6.666000,0,3,1.952551,2.000000
84,6.704000,0,1,2.047205,2.000000
84,6.704000,0,2,2.857547,2.828427
84,6.704000,0,3,2.002568,2.000000
85,6.744000,0,1,1.902182,2.000000
85,6.744000,0,2,2.925402,2.828427
85,6.744000,0,3,1.999254,2.000000
86,6.784000,0,1,2.057565,2.000000
86,6.784000,0,2,2.919422,2.828427
86,6.784000,0,3,1.839909,2.000000
87,6.824000,0,1,2.124302,2.000000
87,6.824000,0,2,2.868691,2.828427
87,6.824000,0,3,1.871168,2.000000
88,6.864000,0,1,1.858236,2.000000
88,6.864000,0,2,2.974095,2.828427
88,6.864000,0,3,1.993886,2.000000
89,6.904000,0,1,1.907361,2.000000
89,6.904000,0,2,2.943798,2.828427
89,6.904000,0,3,1.975209,2.000000
90,6.944000,0,1,2.025921,2.000000
90,6.944000,0,2,2.709972,2.828427
90,6.944000,0,3,2.050566,2.000000
91,6.984000,0,1,2.014449,2.000000
91,6.984000,0,2,2.950956,2.828427
91,6.984000,0,3,1.966513,2.000000
92,7.024000,0,1,2.132969,2.000000
92,7.024000,0,2,2.951207,2.828427
92,7.024000,0,3,1.894995,2.000000
93,7.064000,0,1,2.071237,2.000000
93,7.064000,0,2,2.825356,2.828427
93,7.064000,0,3,1.990670,2.000000
94,7.104000,0,1,1.927284,2.000000
94,7.104000,0,2,2.802020,2.828427
94,7.104000,0,3,1.976467,2.000000
95,7.144000,0,1,1.986078,2.000000
95,7.144000,0,2,2.785417,2.828427
95,7.144000,0,3,1.980844,2.000000
96,7.184000,0,1,2.015781,2.000000
96,7.184000,0,2,2.722249,2.828427
96,7.184000,0,3,1.963943,2.000000
97,7.224000,0,1,2.035076,2.000000
97,7.224000,0,2,2.904077,2.828427
97,7.224000,0,3,2.025544,2.000000
98,7.264000,0,1,2.008792,2.000000
98,7.264000,0,2,2.792500,2.828427
98,7.264000,0,3,1.997103,2.000000
99,7.304000,0,1,2.003979,2.000000
99,7.304000,0,2,2.714728,2.828427
99,7.304000,0,3,2.005947,2.000000
100,7.344000,0,1,1.998402,2.000000
100,7.344000,0,2,2.806527,2.828427
100,7.344000,0,3,2.108765,2.000000
101,7.384000,0,1,2.061130,2.000000
101,7.384000,0,2,2.875758,2.828427
101,7.384000,0,3,2.116340,2.000000
102,7.424000,0,1,1.952794,2.000000
102,7.424000,0,2,2.877324,2.828427
102,7.424000,0,3,1.954379,2.000000
103,7.464000,0,1,2.121637,2.000000
103,7.464000,0,2,2.921506,2.828427
103,7.464000,0,3,2.070300,2.000000
104,7.504000,0,1,2.001783,2.000000
104,7.504000,0,2,2.842186,2.828427
104,7.504000,0,3,2.052076,2.000000
105,7.544000,0,1,1.795423,2.000000
105,7.544000,0,2,2.890425,2.828427
105,7.544000,0,3,2.238890,2.000000
106,7.584000,0,1,2.074156,2.000000
106,7.584000,0,2,2.896713,2.828427
106,7.584000,0,3,2.040934,2.000000
107,7.624000,0,1,1.887461,2.000000
107,7.624000,0,2,2.958417,2.828427
107,7.624000,0,3,1.940216,2.000000
108,7.664000,0,1,2.146835,2.000000
108,7.664000,0,2,2.794655,2.828427
108,7.664000,0,3,2.012639,2.000000
109,7.704000,0,1,1.952570,2.000000
109,7.704000,0,2,2.793415,2.828427
109,7.704000,0,3,2.117140,2.000000
110,7.744000,0,1,1.929757,2.000000
110,7.744000,0,2,2.782974,2.828427
110,7.744000,0,3,1.969816,2.000000
111,7.784000,0,1,1.969879,2.000000
111,7.784000,0,2,2.845552,2.828427
111,7.784000,0,3,1.904525,2.000000
112,7.824000,0,1,1.964848,2.000000
112,7.824000,0,2,2.736075,2.828427
112,7.824000,0,3,2.020951,2.000000
113,7.864000,0,1,1.953694,2.000000
113,7.864000,0,2,2.885864,2.828427
113,7.864000,0,3,2.095515,2.000000
114,7.904000,0,1,1.928303,2.000000
114,7.904000,0,2,2.759560,2.828427
114,7.904000,0,3,1.912653,2.000000
115,7.944000,0,1,1.952836,2.000000
115,7.944000,0,2,2.767361,2.828427
115,7.944000,0,3,2.088066,2.000000
116,7.984000,0,1,2.021091,2.000000
116,7.984000,0,2,2.723898,2.828427
116,7.984000,0,3,2.037364,2.000000
117,8.024000,0,1,1.925727,2.000000
117,8.024000,0,2,2.961578,2.828427
117,8.024000,0,3,1.948058,2.000000
118,8.064000,0,1,1.948429,2.000000
118,8.064000,0,2,2.892535,2.828427
118,8.064000,0,3,2.084658,2.000000
119,8.104000,0,1,2.018131,2.000000
119,8.104000,0,2,2.779495,2.828427
119,8.104000,0,3,1.970236,2.000000
120,8.144000,0,1,2.157013,2.000000
120,8.144000,0,2,2.817680,2.828427
120,8.144000,0,3,2.070685,2.000000
121,8.184000,0,1,1.944421,2.000000
121,8.184000,0,2,2.942065,2.828427
121,8.184000,0,3,2.083032,2.000000
122,8.224000,0,1,1.905295,2.000000
122,8.224000,0,2,2.842582,2.828427
122,8.224000,0,3,2.102369,2.000000
123,8.264000,0,1,2.049950,2.000000
123,8.264000,0,2,2.842987,2.828427
123,8.264000,0,3,1.928408,2.000000
124,8.304000,0,1,2.015167,2.000000
124,8.304000,0,2,2.944058,2.828427
124,8.304000,0,3,1.897454,2.000000
125,8.344000,0,1,2.176955,2.000000
125,8.344000,0,2,2.815321,2.828427
125,8.344000,0,3,1.947093,2.000000
126,8.384000,0,1,1.986192,2.000000
126,8.384000,0,2,2.838133,2.828427
