seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
8,3.658000,3.658000,0.000000,3,0,0.151530,0.151530,0.000000,1,0.000000,0.000000,0
10,3.740000,3.740000,0.000000,3,2,0.124202,0.124202,0.000000,1,0.000000,0.000000,0
16,3.978000,3.818000,-0.160000,3,0,0.126487,0.101444,0.000000,2,0.320000,0.160000,0
17,4.018000,3.884667,-0.133333,3,0,0.119017,0.104079,0.000000,3,0.360000,0.133333,0
17,4.018000,4.018000,0.000000,3,1,0.136332,0.136332,0.000000,1,0.000000,0.000000,0
18,4.058000,3.928000,-0.130000,3,0,0.591908,2.010578,2.000000,4,0.400000,0.130000,0
18,4.058000,4.038000,-0.020000,3,1,1.487105,2.837877,2.828427,2,0.040000,0.020000,0
18,4.058000,3.899000,-0.159000,3,2,1.142996,2.161789,2.000000,2,0.318000,0.159000,0
19,4.098000,3.962000,-0.136000,3,0,0.874471,2.004727,2.000000,5,0.440000,0.136000,0
19,4.098000,4.058000,-0.040000,3,1,1.963772,2.917106,2.828427,3,0.080000,0.040000,0
19,4.098000,3.965333,-0.132667,3,2,1.409276,1.941835,2.000000,3,0.358000,0.132667,0
20,4.138000,4.058000,-0.080000,3,0,1.278131,2.169829,2.000000,5,0.160000,0.080000,0
20,4.138000,4.078000,-0.060000,3,1,2.184899,2.848279,2.828427,4,0.120000,0.060000,0
20,4.138000,4.008500,-0.129500,3,2,1.560917,2.015843,2.000000,4,0.398000,0.129500,0
21,4.178000,4.098000,-0.080000,3,0,1.664376,2.032666,2.000000,5,0.160000,0.080000,0
21,4.178000,4.098000,-0.080000,3,1,2.312003,2.820419,2.828427,5,0.160000,0.080000,0
21,4.178000,4.042400,-0.135600,3,2,1.647599,1.994323,2.000000,5,0.438000,0.135600,0
22,4.218000,4.138000,-0.080000,3,0,2.014688,1.855641,2.000000,5,0.160000,0.080000,0
22,4.218000,4.138000,-0.080000,3,1,2.855274,2.852688,2.828427,5,0.160000,0.080000,0
22,4.218000,4.138000,-0.080000,3,2,2.026268,2.017552,2.000000,5,0.160000,0.080000,0
23,4.258000,4.178000,-0.080000,3,0,2.005140,1.962837,2.000000,5,0.160000,0.080000,0
23,4.258000,4.178000,-0.080000,3,1,2.844247,2.782741,2.828427,5,0.160000,0.080000,0
23,4.258000,4.178000,-0.080000,3,2,1.992153,1.991213,2.000000,5,0.160000,0.080000,0
24,4.298000,4.218000,-0.080000,3,0,2.009839,2.028225,2.000000,5,0.160000,0.080000,0
24,4.298000,4.218000,-0.080000,3,1,2.819151,2.791626,2.828427,5,0.160000,0.080000,0
24,4.298000,4.218000,-0.080000,3,2,1.998311,1.972622,2.000000,5,0.160000,0.080000,0
