stamp,oracle,com_dt_1,com_age_1,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
20.264666667,0,-0.038666667,0.038666667,0.019333333,0.019333333,0.019333333,0.019333333,-0.018666667,0.018666667,-0.138666667,0.138666667,-0.006666667,0.006666667,-0.006666667,0.006666667,1,0.050000000,1,2,1,1,1,1,2,0.040798257,0.000104846,0.403541923
20.308888889,0,0.017111111,0.017111111,0.075111111,0.075111111,-0.092222222,0.092222222,0.017111111,0.017111111,-0.182888889,0.182888889,0.009111111,0.009111111,0.017111111,0.017111111,1,0.050000000,1,2,1,1,1,1,2,0.002660212,0.013184709,0.440649839
20.328888889,0,0.097111111,0.097111111,-0.059777778,0.059777778,-0.037333333,0.037333333,-0.002888889,0.002888889,-0.102888889,0.102888889,0.009111111,0.009111111,-0.000888889,0.000888889,1,0.050000000,1,1,1,1,1,1,2,0.003527873,-0.011072204,0.453149571
20.413037037,0,0.110962963,0.110962963,-0.070888889,0.070888889,-0.040074074,0.040074074,-0.007037037,0.007037037,0.012962963,0.012962963,0.004962963,0.004962963,-0.009037037,0.009037037,1,0.050000000,1,2,1,1,1,1,2,-0.014136258,0.019615864,0.503576839
20.572205761,0,0.051794239,0.051794239,-0.163588477,0.163588477,0.111794239,0.111794239,-0.006205761,0.006205761,-0.046205761,0.046205761,0.003794239,0.003794239,0.017794239,0.017794239,1,0.050000000,1,2,1,1,1,1,2,-0.006782774,-0.021813797,0.608558399
20.693893004,0,0.030106996,0.030106996,-0.120213992,0.120213992,0.090106996,0.090106996,-0.007893004,0.007893004,-0.067893004,0.067893004,0.004106996,0.004106996,0.010106996,0.010106996,1,0.050000000,1,2,1,1,1,1,2,0.034780766,-0.026243027,0.705795012
20.710780978,0,-0.155839963,0.155839963,-0.017379058,0.017379058,0.173219022,0.173219022,0.017219022,0.017219022,0.015219022,0.015219022,0.005219022,0.005219022,-0.004780978,0.004780978,1,0.050000000,1,2,1,1,1,1,2,0.021466595,-0.071179068,0.717958775
21.037899812,0,-0.035233145,0.035233145,0.146100188,0.146100188,-0.110867043,0.110867043,0.008100188,0.008100188,-0.011899812,0.011899812,0.000100188,0.000100188,0.008100188,0.008100188,1,0.050000000,1,1,1,1,1,1,2,0.050677365,0.006963884,0.915225034
21.066262900,0,0.035070433,0.035070433,-0.043696421,0.043696421,0.008625989,0.008625989,0.019737100,0.019737100,-0.040262900,0.040262900,-0.008262900,0.008262900,0.017737100,0.017737100,1,0.050000000,1,1,1,1,1,1,2,0.071707369,0.008271857,0.920616388
21.463333333,0,-0.039333333,0.039333333,0.020666667,0.020666667,0.018666667,0.018666667,-0.015333333,0.015333333,-0.137333333,0.137333333,-0.007333333,0.007333333,0.008666667,0.008666667,1,0.050000000,1,1,1,1,1,1,2,-0.000994052,0.041565316,1.219073778
