stamp,oracle,com_dt_0,com_age_0,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
20.296518519,0,0.032370370,0.032370370,-0.027407408,0.027407408,-0.004962963,0.004962963,0.013481481,0.013481481,-0.226518519,0.226518519,0.009481481,0.009481481,0.003481481,0.003481481,1,0.050000000,1,0,0,0,0,0,0,-0.010204066,-0.034015838,0.406469069
20.376049383,0,0.036987654,0.036987654,-0.033901235,0.033901235,-0.003086420,0.003086420,0.013950617,0.013950617,-0.006049383,0.006049383,0.009950617,0.009950617,-0.000049383,0.000049383,1,0.050000000,1,0,0,0,0,0,0,-0.033076550,-0.058070118,0.464406830
20.554941015,0,0.017264746,0.017264746,-0.146323731,0.146323731,0.129058985,0.129058985,-0.004941015,0.004941015,-0.184941015,0.184941015,-0.010941015,0.010941015,0.005058985,0.005058985,1,0.050000000,1,0,0,0,0,0,0,-0.062978373,-0.103666101,0.567013622
20.643294924,0,-0.071089163,0.071089163,-0.069615912,0.069615912,0.140705076,0.140705076,-0.013294924,0.013294924,-0.071294924,0.071294924,0.000705076,0.000705076,-0.001294924,0.001294924,1,0.050000000,1,0,0,0,0,0,0,-0.049590905,-0.114347489,0.640320065
20.757098308,0,-0.063205304,0.063205304,-0.063696388,0.063696388,0.126901692,0.126901692,-0.007098308,0.007098308,-0.185098308,0.185098308,0.008901692,0.008901692,-0.001098308,0.001098308,1,0.050000000,1,0,0,0,0,0,0,-0.035232034,-0.089312583,0.728843135
21.002666667,0,0.035333333,0.035333333,-0.016666667,0.016666667,-0.018666667,0.018666667,-0.012666667,0.012666667,-0.232666667,0.232666667,0.001333333,0.001333333,0.015333333,0.015333333,1,0.050000000,1,0,0,0,0,0,0,0.023502396,0.008688513,0.896591197
21.101333333,0,0.036666667,0.036666667,-0.017333333,0.017333333,-0.019333333,0.019333333,0.008666667,0.008666667,-0.331333333,0.331333333,0.004666667,0.004666667,-0.005333333,0.005333333,1,0.050000000,1,0,0,0,0,0,0,0.017914940,0.043913256,0.971887159
21.049644194,0,-0.011744382,0.011744382,0.134355806,0.134355806,-0.122611425,0.122611425,-0.019644194,0.019644194,-0.177644194,0.177644194,-0.005644194,0.005644194,0.006355806,0.006355806,1,0.050000000,1,0,0,0,0,0,0,0.036934739,0.031053742,0.930618294
21.054572756,0,0.011690144,0.011690144,-0.032006277,0.032006277,0.020316133,0.020316133,0.015427244,0.015427244,-0.182572756,0.182572756,-0.010572756,0.010572756,0.001427244,0.001427244,1,0.050000000,1,0,0,0,0,0,0,0.072826578,0.096498974,0.930618294
21.476444444,0,-0.013111111,0.013111111,0.007555556,0.007555556,0.005555556,0.005555556,-0.004444444,0.004444444,-0.304444444,0.304444444,0.007555556,0.007555556,-0.000444444,0.000444444,1,0.050000000,1,0,0,0,0,0,0,0.004662684,-0.034390777,1.257353828
21.440740740,0,0.020814815,0.020814815,0.006592593,0.006592593,-0.027407407,0.027407407,-0.010740740,0.010740740,-0.070740740,0.070740740,0.003259260,0.003259260,-0.002740740,0.002740740,1,0.050000000,1,0,0,0,0,0,0,0.032694073,-0.035732712,1.230674801
21.478419753,0,-0.000493827,0.000493827,-0.011530864,0.011530864,0.012024691,0.012024691,-0.006419753,0.006419753,-0.108419753,0.108419753,0.005580247,0.005580247,-0.000419753,0.000419753,1,0.050000000,1,0,0,0,0,0,0,0.027993579,-0.024414003,1.257353828
21.775777778,0,-0.012444445,0.012444445,0.006222222,0.006222222,0.006222222,0.006222222,0.014222222,0.014222222,-0.205777778,0.205777778,0.006222222,0.006222222,0.014222222,0.014222222,1,0.050000000,1,0,0,0,0,0,0,0.032545105,-0.042065422,1.498769759
21.778433471,0,0.012891632,0.012891632,-0.116458162,0.116458162,0.103566529,0.103566529,0.011566529,0.011566529,-0.208433471,0.208433471,0.003566529,0.003566529,0.011566529,0.011566529,1,0.050000000,1,0,0,0,0,0,0,0.046338392,-0.021897917,1.498769759
21.804814815,0,-0.007259259,0.007259259,0.020296296,0.020296296,-0.013037037,0.013037037,-0.014814815,0.014814815,-0.134814815,0.134814815,0.001185185,0.001185185,-0.012814815,0.012814815,1,0.050000000,1,0,0,0,0,0,0,0.063350694,-0.032629005,1.514897623
21.924877814,0,-0.036611086,0.036611086,0.161122186,0.161122186,-0.124511101,0.124511101,-0.014877814,0.014877814,0.045122186,0.045122186,-0.000877814,0.000877814,-0.014877814,0.014877814,1,0.050000000,1,0,0,0,0,0,0,0.077012482,0.017189898,1.589826631
22.177555556,0,-0.012888889,0.012888889,0.008444444,0.008444444,0.004444444,0.004444444,0.012444444,0.012444444,-0.207555556,0.207555556,0.008444444,0.008444444,0.002444444,0.002444444,1,0.050000000,1,0,0,0,0,0,0,-0.017887610,0.013906750,1.755740116
22.068153105,0,0.037461724,0.037461724,-0.002730862,0.002730862,-0.034730862,0.034730862,0.001846895,0.001846895,0.001846895,0.001846895,-0.002153105,0.002153105,-0.000153105,0.000153105,1,0.050000000,1,0,0,0,0,0,0,0.048378467,0.006815041,1.678076557
22.165618110,0,0.002984362,0.002984362,-0.026921807,0.026921807,0.023937446,0.023937446,-0.015618110,0.015618110,-0.095618110,0.095618110,0.000381890,0.000381890,0.014381890,0.014381890,1,0.050000000,1,0,0,0,0,0,0,0.009198893,0.025507814,1.743207041
22.476666667,0,-0.012666667,0.012666667,0.007333333,0.007333333,0.005333333,0.005333333,-0.006666667,0.006666667,-0.206666667,0.206666667,0.007333333,0.007333333,0.011333333,0.011333333,1,0.050000000,1,0,0,0,0,0,0,0.009744154,0.009079369,1.941863690
22.476385552,0,0.011903612,0.011903612,-0.117518061,0.117518061,0.105614448,0.105614448,-0.006385552,0.006385552,-0.206385552,0.206385552,0.007614448,0.007614448,0.011614448,0.011614448,1,0.050000000,1,0,0,0,0,0,0,0.029342508,0.019967532,1.941863690
22.503629630,0,-0.006740741,0.006740741,0.019703703,0.019703703,-0.012962963,0.012962963,0.006370370,0.006370370,-0.133629630,0.133629630,0.000370370,0.000370370,-0.013629630,0.013629630,1,0.050000000,1,0,0,0,0,0,0,0.048042095,-0.006753878,1.953989971
22.800666667,0,0.037333333,0.037333333,-0.016666667,0.016666667,-0.020666667,0.020666667,-0.010666667,0.010666667,-0.130666667,0.130666667,0.003333333,0.003333333,-0.004666667,0.004666667,1,0.050000000,1,0,0,0,0,0,0,-0.092727802,-0.073043821,2.145428341
22.878222222,0,-0.013555555,0.013555555,0.007777778,0.007777778,0.005777778,0.005777778,-0.004222222,0.004222222,-0.208222222,0.208222222,0.007777778,0.007777778,-0.006222222,0.006222222,1,0.050000000,1,0,0,0,0,0,0,-0.090013262,-0.064867049,2.215257008
22.828518519,0,-0.006962963,0.006962963,0.020148148,0.020148148,-0.013185186,0.013185186,0.001481481,0.001481481,-0.058518519,0.058518519,-0.004518519,0.004518519,0.003481481,0.003481481,1,0.050000000,1,0,0,0,0,0,0,-0.086323073,-0.070874091,2.157417761
22.843061729,0,0.008790123,0.008790123,-0.016172840,0.016172840,0.007382716,0.007382716,-0.013061729,0.013061729,-0.073061729,0.073061729,0.002938271,0.002938271,-0.009061729,0.009061729,1,0.050000000,1,0,0,0,0,0,0,-0.116091157,-0.118701620,2.190759065
23.179777778,0,-0.012444445,0.012444445,0.006222222,0.006222222,0.006222222,0.006222222,0.010222222,0.010222222,-0.209777778,0.209777778,0.006222222,0.006222222,-0.001777778,0.001777778,1,0.050000000,1,0,0,0,0,0,0,-0.099757457,-0.036252151,2.420970883
23.278666667,0,-0.012666667,0.012666667,0.007333333,0.007333333,0.005333333,0.005333333,-0.008666667,0.008666667,-0.308666667,0.308666667,0.005333333,0.005333333,0.013333333,0.013333333,1,0.050000000,1,0,0,0,0,0,0,-0.094416446,-0.077126196,2.478574957
23.228740741,0,0.037259259,0.037259259,-0.002296297,0.002296297,-0.034962963,0.034962963,0.001259259,0.001259259,-0.058740741,0.058740741,-0.000740741,0.000740741,-0.012740741,0.012740741,1,0.050000000,1,0,0,0,0,0,0,-0.073299513,-0.016953589,2.446223348
23.234123457,0,0.011135802,0.011135802,-0.020938272,0.020938272,0.009802469,0.009802469,-0.004123457,0.004123457,-0.064123457,0.064123457,-0.006123457,0.006123457,0.017876543,0.017876543,1,0.050000000,1,0,0,0,0,0,0,-0.088362044,-0.009200376,2.445984558
23.578222222,0,-0.013555555,0.013555555,0.007777778,0.007777778,0.005777778,0.005777778,0.011777778,0.011777778,-0.208222222,0.208222222,0.007777778,0.007777778,-0.004222222,0.004222222,1,0.050000000,1,0,0,0,0,0,0,-0.064655453,0.009764598,2.621617027
23.678444444,0,-0.013111111,0.013111111,0.007555556,0.007555556,0.005555556,0.005555556,-0.008444444,0.008444444,-0.108444444,0.108444444,0.007555556,0.007555556,0.003555556,0.003555556,1,0.050000000,1,0,0,0,0,0,0,-0.018408926,0.024341273,2.664946404
