stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
6.740666667,0,-0.006666667,0.006666667,-0.010666667,0.010666667,0.017333333,0.017333333,0.017333333,0.017333333,nan,nan,-0.004666667,0.004666667,-0.002666667,0.002666667,0,0,0,0,0,0,0,0,0.000135597,-0.090253778,-0.072028948
6.874000000,0,-0.040000000,0.040000000,0.054000000,0.054000000,-0.014000000,0.014000000,0.006000000,0.006000000,nan,nan,-0.040000000,0.040000000,-0.014000000,0.014000000,0,0,0,0,0,0,0,0,-0.057359550,-0.025143584,-0.030584030
6.972666667,0,-0.040666667,0.040666667,0.055333333,0.055333333,-0.014666667,0.014666667,-0.014666667,0.014666667,nan,nan,-0.038666667,0.038666667,0.009333333,0.009333333,0,0,0,0,0,0,0,0,-0.066507585,-0.019289288,-0.007662883
7.039333333,0,-0.007333333,0.007333333,-0.011333333,0.011333333,0.018666667,0.018666667,-0.001333333,0.001333333,-0.187333333,0.187333333,-0.003333333,0.003333333,-0.017333333,0.017333333,0,1,0,0,0,0,0,0,-0.069255581,0.019220442,0.003166318
7.142666667,0,-0.008666667,0.008666667,-0.006666667,0.006666667,0.015333333,0.015333333,0.015333333,0.015333333,0.009333333,0.009333333,-0.008666667,0.008666667,0.007333333,0.007333333,0,1,0,0,0,0,0,0,-0.066585414,-0.051106326,0.006227345
7.240000000,0,-0.008000000,0.008000000,-0.012000000,0.012000000,0.020000000,0.020000000,-0.002000000,0.002000000,-0.088000000,0.088000000,-0.004000000,0.004000000,-0.018000000,0.018000000,0,1,0,0,0,0,0,0,-0.066212831,-0.076883307,-0.032843641
7.340000000,0,-0.008000000,0.008000000,-0.010000000,0.010000000,0.018000000,0.018000000,0.018000000,0.018000000,-0.188000000,0.188000000,-0.006000000,0.006000000,0.000000000,0.000000000,0,1,0,0,0,0,0,0,-0.049314424,0.011883860,-0.012466445
7.440000000,0,-0.008000000,0.008000000,-0.010000000,0.010000000,0.018000000,0.018000000,-0.002000000,0.002000000,-0.188000000,0.188000000,-0.006000000,0.006000000,0.012000000,0.012000000,0,1,0,0,0,0,0,0,-0.009487316,0.009311306,-0.016739854
7.540000000,0,-0.008000000,0.008000000,-0.010000000,0.010000000,0.018000000,0.018000000,0.018000000,0.018000000,-0.188000000,0.188000000,-0.006000000,0.006000000,-0.010000000,0.010000000,0,1,0,0,0,0,0,0,0.042501816,-0.079655839,-0.020417119
7.640000000,0,-0.008000000,0.008000000,-0.010000000,0.010000000,0.018000000,0.018000000,-0.002000000,0.002000000,-0.188000000,0.188000000,-0.004000000,0.004000000,0.002000000,0.002000000,0,1,0,0,0,0,0,0,0.037475938,-0.088941936,-0.028304415
