stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
20.974888889,0,0.005777778,0.005777778,-0.006888889,0.006888889,0.001111111,0.001111111,0.013111111,0.013111111,-0.132888889,0.132888889,0.003111111,0.003111111,0.007111111,0.007111111,1,0.050000000,1,1,1,1,1,1,4,-0.000753474,-0.023213648,0.389954400
21.023382716,0,-0.012123457,0.012123457,-0.038493827,0.038493827,0.050617284,0.050617284,0.004617284,0.004617284,-0.081382716,0.081382716,-0.005382716,0.005382716,-0.001382716,0.001382716,1,0.050000000,1,2,1,1,1,1,4,0.010407376,-0.006880059,0.414628479
21.002685871,0,0.005174211,0.005174211,0.017363512,0.017363512,-0.022537723,0.022537723,-0.014685871,0.014685871,0.039314129,0.039314129,-0.004685871,0.004685871,0.017314129,0.017314129,1,0.050000000,1,2,1,1,1,1,4,-0.041238779,0.023718349,0.402248769
21.374666667,0,0.005333333,0.005333333,-0.006666667,0.006666667,0.001333333,0.001333333,0.013333333,0.013333333,-0.132666667,0.132666667,0.001333333,0.001333333,-0.012666667,0.012666667,1,0.050000000,1,2,1,1,1,1,4,0.049962126,-0.033914914,0.654082013
21.373481482,0,0.000296296,0.000296296,0.010518518,0.010518518,-0.010814815,0.010814815,0.014518518,0.014518518,-0.131481482,0.131481482,0.002518518,0.002518518,-0.011481482,0.011481482,1,0.050000000,1,2,1,1,1,1,4,0.057521867,0.019933953,0.654082013
21.374798354,0,-0.000329218,0.000329218,-0.004427983,0.004427983,0.004757202,0.004757202,0.013201646,0.013201646,-0.032798354,0.032798354,0.001201646,0.001201646,-0.012798354,0.012798354,1,0.050000000,1,2,1,1,1,1,4,0.037752960,0.026217601,0.654082013
21.674888889,0,0.005777778,0.005777778,-0.006888889,0.006888889,0.001111111,0.001111111,-0.006888889,0.006888889,-0.132888889,0.132888889,0.003111111,0.003111111,-0.014888889,0.014888889,1,0.050000000,1,1,1,1,1,1,4,0.063659141,-0.012537472,0.882425512
21.723382716,0,-0.012123457,0.012123457,-0.038493827,0.038493827,0.050617284,0.050617284,-0.015382716,0.015382716,-0.181382716,0.181382716,-0.007382716,0.007382716,0.008617284,0.008617284,1,0.050000000,1,1,1,1,1,1,4,0.072586705,-0.011534194,0.908337175
21.702685871,0,0.005174211,0.005174211,0.017363512,0.017363512,-0.022537723,0.022537723,0.005314129,0.005314129,-0.060685871,0.060685871,-0.004685871,0.004685871,-0.004685871,0.004685871,1,0.050000000,1,1,1,1,1,1,4,0.055471631,0.014963571,0.896072516
22.074888889,0,0.005777778,0.005777778,-0.006888889,0.006888889,0.001111111,0.001111111,-0.006888889,0.006888889,-0.132888889,0.132888889,0.001111111,0.001111111,-0.002888889,0.002888889,1,0.050000000,1,1,1,1,1,1,4,0.048135459,-0.049288757,1.165563208
22.074493827,0,0.000098766,0.000098766,0.010395062,0.010395062,-0.010493827,0.010493827,-0.006493827,0.006493827,-0.132493827,0.132493827,0.001506173,0.001506173,-0.002493827,0.002493827,1,0.050000000,1,1,1,1,1,1,4,0.022910977,-0.049405711,1.165563208
22.075525377,0,-0.000257887,0.000257887,-0.004364883,0.004364883,0.004622771,0.004622771,-0.007525377,0.007525377,-0.033525377,0.033525377,0.000474623,0.000474623,-0.003525377,0.003525377,1,0.050000000,1,1,1,1,1,1,4,0.018822670,-0.037037029,1.165563208
22.374888889,0,0.005777778,0.005777778,-0.006888889,0.006888889,0.001111111,0.001111111,0.013111111,0.013111111,-0.132888889,0.132888889,0.003111111,0.003111111,-0.002888889,0.002888889,1,0.050000000,1,1,1,1,1,1,4,0.030060001,0.017261936,1.367645047
22.424271605,0,-0.012345679,0.012345679,-0.039382716,0.039382716,0.051728395,0.051728395,0.003728395,0.003728395,-0.082271605,0.082271605,-0.006271605,0.006271605,-0.016271605,0.016271605,1,0.050000000,1,1,1,1,1,1,4,0.019877932,0.006027475,1.393912506
22.403179698,0,0.005272977,0.005272977,0.017758574,0.017758574,-0.023031550,0.023031550,-0.015179698,0.015179698,-0.061179698,0.061179698,-0.005179698,0.005179698,0.002820302,0.002820302,1,0.050000000,1,1,1,1,1,1,4,0.045598416,0.012761967,1.380788440
22.773111111,0,0.006222222,0.006222222,-0.007111111,0.007111111,0.000888889,0.000888889,0.014888889,0.014888889,-0.131111111,0.131111111,0.002888889,0.002888889,0.006888889,0.006888889,1,0.050000000,1,1,1,1,1,1,4,0.068651227,0.017250838,1.661527099
22.773506173,0,-0.000098766,0.000098766,0.010271605,0.010271605,-0.010172840,0.010172840,0.014493827,0.014493827,-0.131506173,0.131506173,0.002493827,0.002493827,0.006493827,0.006493827,1,0.050000000,1,1,1,1,1,1,4,0.073231856,0.005976422,1.661527099
22.774252401,0,-0.000186557,0.000186557,-0.004301784,0.004301784,0.004488340,0.004488340,0.013747599,0.013747599,-0.032252401,0.032252401,0.001747599,0.001747599,0.005747599,0.005747599,1,0.050000000,1,1,1,1,1,1,4,0.110486301,0.021636609,1.661527099
