seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,3.794000,1,0,1.973676,2.000000
0,3.794000,1,2,2.053998,2.000000
0,3.794000,1,3,2.836614,2.828427
1,3.834000,1,0,1.967635,2.000000
1,3.834000,1,2,2.046013,2.000000
1,3.834000,1,3,2.854160,2.828427
2,3.874000,1,0,1.999854,2.000000
2,3.874000,1,2,2.015621,2.000000
2,3.874000,1,3,2.887190,2.828427
3,3.914000,1,0,1.981328,2.000000
3,3.914000,1,2,2.052170,2.000000
3,3.914000,1,3,2.864937,2.828427
4,3.954000,1,0,2.003565,2.000000
4,3.954000,1,2,2.040548,2.000000
4,3.954000,1,3,2.871127,2.828427
5,3.994000,1,0,2.027688,2.000000
5,3.994000,1,2,2.013118,2.000000
5,3.994000,1,3,2.887295,2.828427
6,4.034000,1,0,2.044981,2.000000
6,4.034000,1,2,1.972206,2.000000
6,4.034000,1,3,2.873840,2.828427
7,4.074000,1,2,1.980783,2.000000
7,4.074000,1,3,2.856568,2.828427
8,4.114000,1,0,2.007410,2.000000
8,4.114000,1,2,1.956871,2.000000
8,4.114000,1,3,2.870203,2.828427
9,4.154000,1,0,2.003605,2.000000
9,4.154000,1,2,1.965390,2.000000
9,4.154000,1,3,2.846536,2.828427
10,4.194000,1,0,1.976063,2.000000
10,4.194000,1,2,1.982582,2.000000
10,4.194000,1,3,2.827063,2.828427
11,4.236000,1,0,1.956577,2.000000
11,4.236000,1,2,2.042384,2.000000
11,4.236000,1,3,2.816673,2.828427
12,4.274000,1,0,1.928993,2.000000
12,4.274000,1,2,2.019424,2.000000
12,4.274000,1,3,2.837691,2.828427
13,4.314000,1,0,1.972956,2.000000
13,4.314000,1,2,2.011053,2.000000
13,4.314000,1,3,2.828993,2.828427
14,4.354000,1,0,2.002544,2.000000
14,4.354000,1,2,2.016906,2.000000
14,4.354000,1,3,2.839174,2.828427
15,4.394000,1,0,2.009064,2.000000
15,4.394000,1,2,2.012220,2.000000
15,4.394000,1,3,2.849565,2.828427
16,4.434000,1,0,1.994061,2.000000
