seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,3.836000,2,0,2.720851,2.828427
0,3.836000,2,1,2.115650,2.000000
0,3.836000,2,3,1.876612,2.000000
1,3.876000,2,0,2.787837,2.828427
1,3.876000,2,1,2.071525,2.000000
1,3.876000,2,3,1.864259,2.000000
2,3.916000,2,0,2.801687,2.828427
2,3.916000,2,1,2.053879,2.000000
2,3.916000,2,3,1.922754,2.000000
3,3.956000,2,0,2.826847,2.828427
3,3.956000,2,1,2.024413,2.000000
3,3.956000,2,3,1.971194,2.000000
4,3.996000,2,0,2.842838,2.828427
4,3.996000,2,1,2.033239,2.000000
4,3.996000,2,3,1.981514,2.000000
5,4.036000,2,0,2.867455,2.828427
5,4.036000,2,1,2.025045,2.000000
5,4.036000,2,3,1.981018,2.000000
6,4.078000,2,0,2.862931,2.828427
6,4.078000,2,1,2.024278,2.000000
6,4.078000,2,3,2.003585,2.000000
7,4.116000,2,0,2.879583,2.828427
7,4.116000,2,1,2.037172,2.000000
7,4.116000,2,3,1.984874,2.000000
8,4.156000,2,0,2.872771,2.828427
8,4.156000,2,1,2.022784,2.000000
8,4.156000,2,3,1.957406,2.000000
9,4.200000,2,0,2.858556,2.828427
9,4.200000,2,1,2.005924,2.000000
9,4.200000,2,3,1.930705,2.000000
10,4.236000,2,0,2.845025,2.828427
10,4.236000,2,1,1.988133,2.000000
10,4.236000,2,3,1.978696,2.000000
11,4.276000,2,0,2.828428,2.828427
11,4.276000,2,1,1.964104,2.000000
11,4.276000,2,3,1.963358,2.000000
12,4.316000,2,0,2.806974,2.828427
12,4.316000,2,1,1.936922,2.000000
12,4.316000,2,3,1.966723,2.000000
13,4.356000,2,0,2.819151,2.828427
13,4.356000,2,1,1.939535,2.000000
13,4.356000,2,3,1.952958,2.000000
14,4.396000,2,0,2.806141,2.828427
14,4.396000,2,1,1.947342,2.000000
14,4.396000,2,3,1.949890,2.000000
15,4.436000,2,0,2.831701,2.828427
15,4.436000,2,1,1.922503,2.000000
15,4.436000,2,3,1.944160,2.000000
16,4.476000,2,0,2.812667,2.828427
16,4.476000,2,1,1.932187,2.000000
16,4.476000,2,3,1.986376,2.000000
17,4.516000,2,0,2.835457,2.828427
17,4.516000,2,1,1.941814,2.000000
17,4.516000,2,3,1.983750,2.000000
18,4.556000,2,0,2.820600,2.828427
18,4.556000,2,1,1.990488,2.000000
18,4.556000,2,3,1.992927,2.000000
19,4.598000,2,0,2.825531,2.828427
19,4.598000,2,1,1.998369,2.000000
19,4.598000,2,3,1.992086,2.000000
20,4.638000,2,0,2.828410,2.828427
20,4.638000,2,1,2.052992,2.000000
20,4.638000,2,3,2.004488,2.000000
21,4.676000,2,0,2.837461,2.828427
21,4.676000,2,1,2.061641,2.000000
21,4.676000,2,3,2.001722,2.000000
22,4.716000,2,0,2.822756,2.828427
22,4.716000,2,1,2.074954,2.000000
22,4.716000,2,3,1.996496,2.000000
23,4.756000,2,0,2.810997,2.828427
23,4.756000,2,1,2.052224,2.000000
23,4.756000,2,3,2.002315,2.000000
24,4.796000,2,0,2.799017,2.828427
24,4.796000,2,1,2.027512,2.000000
24,4.796000,2,3,2.027355,2.000000
25,4.836000,2,0,2.756642,2.828427
25,4.836000,2,1,1.981831,2.000000
25,4.836000,2,3,1.978527,2.000000
26,4.876000,2,0,2.749939,2.828427
26,4.876000,2,1,1.983577,2.000000
26,4.876000,2,3,1.945392,2.000000
27,4.916000,2,0,2.744785,2.828427
27,4.916000,2,1,1.965458,2.000000
27,4.916000,2,3,1.957152,2.000000
28,4.956000,2,0,2.741181,2.828427
28,4.956000,2,1,1.974460,2.000000
28,4.956000,2,3,1.964465,2.000000
29,5.002000,2,0,2.788054,2.828427
29,5.002000,2,1,1.997669,2.000000
29,5.002000,2,3,1.952945,2.000000
30,5.036000,2,0,2.822745,2.828427
30,5.036000,2,1,2.036813,2.000000
30,5.036000,2,3,1.948974,2.000000
31,5.076000,2,0,2.881228,2.828427
31,5.076000,2,1,2.043002,2.000000
31,5.076000,2,3,1.976396,2.000000
32,5.116000,2,0,2.864086,2.828427
32,5.116000,2,1,2.086250,2.000000
32,5.116000,2,3,1.993435,2.000000
33,5.156000,2,0,2.871645,2.828427
33,5.156000,2,1,2.079887,2.000000
33,5.156000,2,3,2.005201,2.000000
34,5.198000,2,0,2.831609,2.828427
34,5.198000,2,1,2.075511,2.000000
34,5.198000,2,3,2.010469,2.000000
35,5.236000,2,0,2.848107,2.828427
35,5.236000,2,1,2.068395,2.000000
35,5.236000,2,3,2.026751,2.000000
36,5.276000,2,0,2.834790,2.828427
36,5.276000,2,1,2.049556,2.000000
36,5.276000,2,3,2.005997,2.000000
37,5.318000,2,0,2.865641,2.828427
37,5.318000,2,1,1.993247,2.000000
37,5.318000,2,3,2.006181,2.000000
38,5.356000,2,0,2.840441,2.828427
38,5.356000,2,1,1.995395,2.000000
38,5.356000,2,3,1.988815,2.000000
39,5.398000,2,0,2.852555,2.828427
39,5.398000,2,1,1.988409,2.000000
39,5.398000,2,3,2.005085,2.000000
40,5.436000,2,0,2.823993,2.828427
40,5.436000,2,1,1.952356,2.000000
40,5.436000,2,3,2.016807,2.000000
41,5.476000,2,0,2.823453,2.828427
41,5.476000,2,1,1.972104,2.000000
41,5.476000,2,3,2.019388,2.000000
42,5.516000,2,0,2.815098,2.828427
42,5.516000,2,1,1.992296,2.000000
42,5.516000,2,3,1.996970,2.000000
43,5.556000,2,0,2.871488,2.828427
43,5.556000,2,1,2.002403,2.000000
43,5.556000,2,3,2.021997,2.000000
44,5.596000,2,0,2.853066,2.828427
44,5.596000,2,1,2.021536,2.000000
44,5.596000,2,3,2.009574,2.000000
45,5.636000,2,0,2.861310,2.828427
45,5.636000,2,1,2.069274,2.000000
45,5.636000,2,3,2.003795,2.000000
46,5.676000,2,0,2.843662,2.828427
46,5.676000,2,1,2.059439,2.000000
46,5.676000,2,3,2.012992,2.000000
47,5.716000,2,0,2.842613,2.828427
47,5.716000,2,1,2.065891,2.000000
47,5.716000,2,3,1.998971,2.000000
48,5.756000,2,0,2.805688,2.828427
48,5.756000,2,1,2.044508,2.000000
48,5.756000,2,3,1.963090,2.000000
49,5.800000,2,0,2.827936,2.828427
49,5.800000,2,1,1.995240,2.000000
49,5.800000,2,3,1.939495,2.000000
50,5.836000,2,0,2.843643,2.828427
50,5.836000,2,1,1.944955,2.000000
50,5.836000,2,3,1.927470,2.000000
51,5.876000,2,0,2.867068,2.828427
51,5.876000,2,1,1.946428,2.000000
51,5.876000,2,3,1.923688,2.000000
52,5.916000,2,0,2.859998,2.828427
52,5.916000,2,1,1.920240,2.000000
52,5.916000,2,3,1.941573,2.000000
53,5.956000,2,0,2.864368,2.828427
53,5.956000,2,1,1.940597,2.000000
53,5.956000,2,3,1.931341,2.000000
54,5.996000,2,0,2.882326,2.828427
54,5.996000,2,1,1.948435,2.000000
54,5.996000,2,3,1.962585,2.000000
55,6.036000,2,0,2.873680,2.828427
55,6.036000,2,1,1.995911,2.000000
55,6.036000,2,3,1.974001,2.000000
56,6.076000,2,0,2.889425,2.828427
56,6.076000,2,1,2.010918,2.000000
56,6.076000,2,3,1.969422,2.000000
57,6.116000,2,0,2.909160,2.828427
57,6.116000,2,1,2.069115,2.000000
57,6.116000,2,3,1.992100,2.000000
58,6.156000,2,0,2.909316,2.828427
58,6.156000,2,1,2.055578,2.000000
58,6.156000,2,3,2.005683,2.000000
59,6.196000,2,1,2.076522,2.000000
59,6.196000,2,3,1.999352,2.000000
60,6.236000,2,0,2.890939,2.828427
60,6.236000,2,1,2.046316,2.000000
60,6.236000,2,3,2.009967,2.000000
61,6.278000,2,0,2.878850,2.828427
61,6.278000,2,1,2.034284,2.000000
61,6.278000,2,3,2.023626,2.000000
62,6.316000,2,0,2.846102,2.828427
62,6.316000,2,1,1.989574,2.000000
62,6.316000,2,3,1.990516,2.000000
63,6.356000,2,0,2.834621,2.828427
63,6.356000,2,1,1.984861,2.000000
63,6.356000,2,3,1.986685,2.000000
64,6.396000,2,0,2.848673,2.828427
64,6.396000,2,1,1.988984,2.000000
64,6.396000,2,3,1.985099,2.000000
65,6.436000,2,0,2.833346,2.828427
65,6.436000,2,1,1.995812,2.000000
65,6.436000,2,3,1.965000,2.000000
66,6.476000,2,0,2.824101,2.828427
66,6.476000,2,1,1.977493,2.000000
66,6.476000,2,3,1.982545,2.000000
67,6.516000,2,0,2.814306,2.828427
67,6.516000,2,1,1.978010,2.000000
67,6.516000,2,3,2.005731,2.000000
68,6.556000,2,0,2.791077,2.828427
68,6.556000,2,1,1.997850,2.000000
68,6.556000,2,3,2.016638,2.000000
69,6.596000,2,1,1.991505,2.000000
69,6.596000,2,3,2.030088,2.000000
70,6.636000,2,0,2.762559,2.828427
70,6.636000,2,1,1.997767,2.000000
70,6.636000,2,3,2.036805,2.000000
71,6.676000,2,0,2.772262,2.828427
71,6.676000,2,1,2.013498,2.000000
71,6.676000,2,3,2.010828,2.000000
72,6.716000,2,0,2.799804,2.828427
72,6.716000,2,1,2.029601,2.000000
72,6.716000,2,3,1.992605,2.000000
73,6.756000,2,0,2.793459,2.828427
73,6.756000,2,1,2.011497,2.000000
73,6.756000,2,3,1.975884,2.000000
74,6.796000,2,0,2.832391,2.828427
74,6.796000,2,1,2.015721,2.000000
74,6.796000,2,3,1.966136,2.000000
75,6.836000,2,0,2.842059,2.828427
75,6.836000,2,1,2.019383,2.000000
75,6.836000,2,3,1.933345,2.000000
76,6.876000,2,0,2.848341,2.828427
76,6.876000,2,1,2.020271,2.000000
76,6.876000,2,3,1.916945,2.000000
77,6.916000,2,0,2.841366,2.828427
77,6.916000,2,1,2.010113,2.000000
77,6.916000,2,3,1.935123,2.000000
78,6.956000,2,0,2.862722,2.828427
78,6.956000,2,1,2.018315,2.000000
78,6.956000,2,3,1.954249,2.000000
79,7.002000,2,0,2.828600,2.828427
79,7.002000,2,1,2.019626,2.000000
79,7.002000,2,3,1.952921,2.000000
80,7.036000,2,0,2.831366,2.828427
80,7.036000,2,1,2.017110,2.000000
80,7.036000,2,3,2.011434,2.000000
81,7.076000,2,0,2.833799,2.828427
81,7.076000,2,1,1.989772,2.000000
81,7.076000,2,3,2.016038,2.000000
82,7.116000,2,0,2.824841,2.828427
82,7.116000,2,1,2.007998,2.000000
82,7.116000,2,3,2.016723,2.000000
83,7.156000,2,0,2.841028,2.828427
83,7.156000,2,1,2.033148,2.000000
