8.548000000 0.005803360 0.004340118 0.026840840 -0.000598508 0.002646745 -0.002903328 -0.999992144
8.648000000 0.005803360 0.004340118 0.026840840 -0.000598508 0.002646745 -0.002903328 -0.999992144
8.746000000 0.005803360 0.004340118 0.026840840 -0.000598508 0.002646745 -0.002903328 -0.999992144
8.848000000 0.005816924 0.004349016 0.027018613 -0.000593464 0.002634920 -0.002911891 -0.999992113
8.848000000 0.005812899 0.004346661 0.026965156 -0.000593464 0.002634920 -0.002911891 -0.999992113
8.868000000 0.005821599 0.004360330 0.027112101 -0.000594196 0.002616163 -0.002914369 -0.999992155
8.886000000 0.005825523 0.004380256 0.027238318 -0.000590118 0.002623266 -0.002921366 -0.999992118
8.908000000 0.005834861 0.004401862 0.027382095 -0.000588038 0.002626082 -0.002932858 -0.999992078
8.926000000 0.005837254 0.004411429 0.027499628 -0.000581529 0.002621208 -0.002939855 -0.999992074
8.948000000 0.005827662 0.004412628 0.027649495 -0.000567679 0.002603551 -0.002948399 -0.999992103
8.948000000 0.005869233 0.004434702 0.027054707 -0.000567679 0.002603551 -0.002948399 -0.999992103
8.966000000 0.005878389 0.004433628 0.027098263 -0.000568367 0.002603451 -0.002957809 -0.999992075
8.986000000 0.005904406 0.004422751 0.027147197 -0.000566455 0.002603351 -0.002973585 -0.999992030
9.008000000 0.005941084 0.004403134 0.027199405 -0.000567312 0.002603225 -0.002979227 -0.999992013
9.028000000 0.005966552 0.004386862 0.027258735 -0.000562742 0.002597802 -0.002987009 -0.999992006
9.046000000 0.005979907 0.004375769 0.027333883 -0.000558643 0.002597715 -0.002994010 -0.999991988
9.048000000 0.005957697 0.004411771 0.026983601 -0.000558643 0.002597715 -0.002994010 -0.999991988
9.066000000 0.005959636 0.004412786 0.027054284 -0.000559429 0.002597599 -0.002996477 -0.999991980
9.088000000 0.005955672 0.004414656 0.027143441 -0.000557316 0.002591629 -0.003010903 -0.999991954
9.108000000 0.005937757 0.004410294 0.027230020 -0.000555440 0.002594186 -0.003016025 -0.999991933
9.126000000 0.005908724 0.004398768 0.027316128 -0.000553733 0.002596491 -0.003027824 -0.999991892
9.148000000 0.005862387 0.004381721 0.027429235 -0.000551678 0.002602233 -0.003033456 -0.999991861
9.148000000 0.005966181 0.004421644 0.027064582 -0.000551678 0.002602233 -0.003033456 -0.999991861
9.168000000 0.005966174 0.004419337 0.027154993 -0.000549765 0.002599468 -0.003046570 -0.999991829
9.186000000 0.005968118 0.004416589 0.027252607 -0.000552835 0.002592169 -0.003053593 -0.999991825
9.206000000 0.005969211 0.004415716 0.027362296 -0.000551502 0.002597523 -0.003044986 -0.999991838
9.226000000 0.005978376 0.004420814 0.027472609 -0.000555491 0.002608191 -0.003044378 -0.999991810
9.246000000 0.005996200 0.004437133 0.027590738 -0.000551444 0.002605569 -0.003046421 -0.999991813
9.248000000 0.005951717 0.004389293 0.027192928 -0.000551444 0.002605569 -0.003046421 -0.999991813
9.268000000 0.005954861 0.004395635 0.027306660 -0.000544071 0.002605624 -0.003048658 -0.999991810
9.288000000 0.005961662 0.004407350 0.027413816 -0.000542717 0.002610982 -0.003048040 -0.999991799
9.308000000 0.005974731 0.004431321 0.027518956 -0.000541370 0.002613674 -0.003042097 -0.999991811
9.326000000 0.005982491 0.004460640 0.027613454 -0.000540130 0.002611306 -0.003041544 -0.999991819
9.348000000 0.005991151 0.004501127 0.027735482 -0.000535718 0.002614276 -0.003034999 -0.999991834
9.348000000 0.005957029 0.004410965 0.027316940 -0.000535718 0.002614276 -0.003034999 -0.999991834
9.366000000 0.005960246 0.004422957 0.027396156 -0.000539279 0.002614290 -0.003034458 -0.999991833
9.388000000 0.005969853 0.004460274 0.027491885 -0.000537763 0.002608465 -0.003030855 -0.999991860
9.406000000 0.005974357 0.004501705 0.027590987 -0.000541324 0.002608479 -0.003030314 -0.999991860
9.426000000 0.005972259 0.004547228 0.027721159 -0.000539917 0.002603189 -0.003037691 -0.999991852
9.448000000 0.005961025 0.004593556 0.027873559 -0.000541354 0.002600281 -0.003028235 -0.999991888
9.448000000 0.006001280 0.004503781 0.027444468 -0.000541354 0.002600281 -0.003028235 -0.999991888
9.466000000 0.005995647 0.004508074 0.027554954 -0.000535308 0.002597930 -0.003032464 -0.999991884
9.488000000 0.005975474 0.004519488 0.027682791 -0.000527952 0.002600913 -0.003031770 -0.999991882
9.508000000 0.005949723 0.004536724 0.027794739 -0.000529242 0.002592943 -0.003023176 -0.999991928
9.528000000 0.005920768 0.004559085 0.027909857 -0.000522569 0.002598316 -0.003019881 -0.999991928
9.548000000 0.005890277 0.004592112 0.028025049 -0.000515874 0.002601028 -0.003021914 -0.999991918
9.548000000 0.005955623 0.004504003 0.027581296 -0.000515874 0.002601028 -0.003021914 -0.999991918
9.568000000 0.005955767 0.004516845 0.027683750 -0.000527813 0.002601021 -0.003023996 -0.999991906
9.588000000 0.005957160 0.004537997 0.027797999 -0.000523772 0.002595733 -0.003020714 -0.999991932
9.608000000 0.005951016 0.004561870 0.027920400 -0.000519725 0.002595776 -0.003025418 -0.999991919
9.628000000 0.005932820 0.004593505 0.028042555 -0.000515709 0.002601142 -0.003024793 -0.999991909
