12.634000000 0.000000000 0.000000000 0.000000000 0.000961093 0.002349845 0.000319009 -0.999996726
12.734000000 0.000000000 0.000000000 0.000000000 0.000961093 0.002349845 0.000319009 -0.999996726
12.834000000 0.000000000 0.000000000 0.000000000 0.000961093 0.002349845 0.000319009 -0.999996726
12.894000000 0.000001371 0.000000542 -0.000040058 0.000964416 0.002350034 0.000327018 -0.999996720
12.914000000 -0.000000721 0.000003816 -0.000086888 0.000962419 0.002350221 0.000332351 -0.999996720
12.934000000 -0.000005826 0.000015106 -0.000134036 0.000973744 0.002347739 0.000335055 -0.999996714
12.954000000 0.000007370 0.000010277 -0.000090748 0.000974182 0.002350654 0.000340349 -0.999996705
12.974000000 0.000018775 0.000023525 -0.000114488 0.000979952 0.002348239 0.000342997 -0.999996704
12.992000000 0.000026113 0.000034708 -0.000147305 0.000980346 0.002348466 0.000347764 -0.999996701
13.012000000 0.000036234 0.000045635 -0.000184972 0.000986120 0.002356704 0.000350402 -0.999996675
13.034000000 0.000048628 0.000055320 -0.000220435 0.000992458 0.002351121 0.000356247 -0.999996680
13.054000000 0.000043271 0.000054285 -0.000081468 0.000995579 0.002354027 0.000353558 -0.999996671
13.074000000 0.000039866 0.000045299 -0.000128352 0.000996017 0.002354280 0.000358854 -0.999996668
13.094000000 0.000034668 0.000015887 -0.000187132 0.000996482 0.002359848 0.000353493 -0.999996657
13.114000000 0.000031965 -0.000022693 -0.000256374 0.001002247 0.002362762 0.000358799 -0.999996642
13.134000000 0.000035076 -0.000068984 -0.000335826 0.000997368 0.002371003 0.000361412 -0.999996626
13.154000000 0.000006962 0.000055081 -0.000171445 0.000997806 0.002371255 0.000366708 -0.999996624
13.174000000 -0.000004568 0.000039555 -0.000230174 0.001006244 0.002366173 0.000366702 -0.999996627
13.194000000 -0.000019265 0.000023799 -0.000284325 0.001006692 0.002361094 0.000366678 -0.999996639
13.214000000 -0.000034919 0.000003765 -0.000338188 0.001007147 0.002356012 0.000363990 -0.999996651
13.234000000 -0.000037225 0.000019555 -0.000165884 0.001002267 0.002361591 0.000366605 -0.999996642
13.254000000 -0.000038865 0.000017746 -0.000220716 0.001010688 0.002361843 0.000374584 -0.999996630
13.274000000 -0.000035891 0.000026245 -0.000283402 0.001013796 0.002362092 0.000377223 -0.999996625
13.294000000 -0.000035237 0.000054437 -0.000354473 0.001016903 0.002362341 0.000379863 -0.999996620
13.314000000 -0.000051044 0.000094221 -0.000432542 0.001017349 0.002367917 0.000382491 -0.999996606
13.334000000 -0.000074525 0.000135326 -0.000509169 0.001017812 0.002368158 0.000377134 -0.999996607
13.352000000 -0.000021240 0.000041341 -0.000302964 0.001020611 0.002373176 0.000379505 -0.999996591
13.374000000 -0.000004844 0.000045022 -0.000365876 0.001029912 0.002382227 0.000373625 -0.999996562
13.394000000 0.000012663 0.000049797 -0.000428932 0.001033021 0.002387802 0.000376259 -0.999996545
13.414000000 0.000035786 0.000058614 -0.000497905 0.001033456 0.002380066 0.000381564 -0.999996561
13.434000000 0.000015498 0.000043534 -0.000314521 0.001036571 0.002382975 0.000381537 -0.999996551
13.454000000 0.000022168 0.000042179 -0.000376485 0.001026356 0.002383232 0.000386808 -0.999996559
13.474000000 0.000037833 0.000045337 -0.000446740 0.001026800 0.002383482 0.000389442 -0.999996557
13.494000000 0.000058672 0.000051530 -0.000528173 0.001032575 0.002378400 0.000389430 -0.999996563
13.514000000 0.000071457 0.000048613 -0.000606218 0.001035683 0.002381312 0.000392067 -0.999996551
13.534000000 0.000071891 0.000041171 -0.000681143 0.001036122 0.002384228 0.000397360 -0.999996542
13.552000000 0.000079949 0.000050599 -0.000472843 0.001041320 0.002382052 0.000397347 -0.999996542
13.574000000 0.000085312 0.000057041 -0.000568066 0.001041793 0.002376474 0.000406109 -0.999996551
13.594000000 0.000099850 0.000066103 -0.000662747 0.001047574 0.002371390 0.000403434 -0.999996558
13.614000000 0.000112891 0.000072138 -0.000760953 0.001042685 0.002371645 0.000408718 -0.999996561
13.634000000 0.000122294 0.000077308 -0.000861504 0.001043110 0.002371903 0.000419340 -0.999996555
13.654000000 0.000101896 0.000062596 -0.000636529 0.001040900 0.002361496 0.000416652 -0.999996583
13.674000000 0.000110371 0.000054251 -0.000720089 0.001036024 0.002361745 0.000416610 -0.999996588
13.694000000 0.000119363 0.000044504 -0.000807153 0.001033796 0.002356673 0.000421905 -0.999996600
13.714000000 0.000119592 0.000030682 -0.000906856 0.001042237 0.002372898 0.000424541 -0.999996551
13.734000000 0.000113120 0.000020256 -0.001006994 0.001042678 0.002365159 0.000427182 -0.999996568
13.754000000 0.000132200 0.000038718 -0.000757554 0.001027145 0.002370742 0.000429772 -0.999996570
13.774000000 0.000132569 0.000047995 -0.000841599 0.001024930 0.002378982 0.000432391 -0.999996551
13.794000000 0.000138880 0.000073482 -0.000931046 0.001025375 0.002381895 0.000435021 -0.999996543
13.814000000 0.000147989 0.000108941 -0.001029250 0.001020498 0.002392800 0.000437631 -0.999996521
13.834000000 0.000152404 0.000148141 -0.001134317 0.001020942 0.002393050 0.000440264 -0.999996519
13.854000000 0.000142314 0.000059313 -0.000883959 0.001021386 0.002393300 0.000442897 -0.999996516
13.874000000 0.000125605 0.000061216 -0.000985732 0.001011179 0.002396218 0.000445502 -0.999996519
13.894000000 0.000107017 0.000061776 -0.001094786 0.001011621 0.002393804 0.000448138 -0.999996523
13.914000000 0.000082465 0.000062401 -0.001208752 0.001012055 0.002399386 0.000456092 -0.999996505
13.934000000 0.000048834 0.000068840 -0.001328373 0.001009845 0.002391642 0.000453401 -0.999996527
13.954000000 0.000123177 0.000061803 -0.001056024 0.001018189 0.002394519 0.000460873 -0.999996509
13.974000000 0.000098291 0.000069979 -0.001168885 0.001018544 0.002400062 0.000468323 -0.999996491
13.994000000 0.000058784 0.000081901 -0.001283810 0.001018906 0.002392285 0.000470460 -0.999996509
14.012000000 0.000017743 0.000093787 -0.001386147 0.001028830 0.002397262 0.000469997 -0.999996487
14.034000000 -0.000044868 0.000113345 -0.001503709 0.001029232 0.002397495 0.000472339 -0.999996485
