stamp,flow_imu_dt,flow_gt_dt,flow_x,flow_y,gyro_x,gyro_y,tof_raw,tof_noise,tof_meas,pz_meas,vx_body_raw,vy_body_raw,vx_noise_std,vy_noise_std,vx_noise,vy_noise,vx_body_meas,vy_body_meas,gt_vx_body,gt_vy_body,est_vx_body,est_vy_body,meas_minus_gt_vx,meas_minus_gt_vy,meas_minus_est_vx,meas_minus_est_vy,velocity_update_accepted,velocity_nis,attitude_update_enabled,recovery_update,dtheta_x,dtheta_y,dtheta_z,height_update_accepted
5.916000000,0.000000000,0.028000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.050000000,0.050000000,0.029637569,-0.030682862,0.029637569,-0.030682862,0.000379026,0.000409688,0.002041409,0.000337027,0.029258542,-0.031092550,0.027596159,-0.031019889,1,0.000860815,0,0,0.000000000,0.000000000,0.000000000,1
6.016000000,0.000000000,0.028000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.050000000,0.050000000,0.116990661,0.001875042,0.116990661,0.001875042,-0.000552287,0.001809646,0.029603116,-0.030644135,0.117542947,0.000065396,0.087387544,0.032519177,1,1.739902035,0,0,0.000000000,0.000000000,0.000000000,1
6.116000000,0.000000000,0.028000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.050000000,0.050000000,0.095853842,0.072143702,0.095853842,0.072143702,0.001472171,0.001732347,0.073269597,-0.014394702,0.094381671,0.070411355,0.022584245,0.086538405,1,2.133495838,0,0,0.000000000,0.000000000,0.000000000,1
6.216000000,0.000000000,0.028000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.050000000,0.050000000,-0.061016872,0.065086285,-0.061016872,0.065086285,0.001559144,0.004194618,0.080794543,0.014439418,-0.062576017,0.060891667,-0.141811415,0.050646867,1,6.803383190,0,0,0.000000000,0.000000000,0.000000000,1
6.316000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000638707,-0.001598917,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.050000000,0.050000000,0.035122475,0.015294810,0.035122475,0.015294810,0.003576159,0.005140533,0.044606622,0.026196327,0.031546316,0.010154277,-0.009484148,-0.010901516,1,0.035644362,0,0,-0.000000000,-0.000000000,-0.000000000,1
6.414000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.001060913,0.001279927,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.050000000,0.050000000,0.027414223,0.093552273,0.027414223,0.093552273,0.005884074,0.004807352,0.038596277,0.018601091,0.021530149,0.088744921,-0.011182054,0.074951182,1,0.655644934,0,0,0.000000000,0.000000000,0.000000000,1
6.516000000,0.000000000,0.030000000,-0.000010520,0.000000000,0.000241265,0.000505373,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.050000000,0.050000000,0.020063907,-0.059075068,0.020063907,-0.059075068,0.003933393,0.004852270,0.028091192,0.072293064,0.016130514,-0.063927338,-0.008027285,-0.131368131,1,1.898391634,0,0,-0.000000000,-0.000000000,-0.000000000,1
6.614000000,0.000000000,0.026000000,-0.000010520,0.000000000,0.000304703,-0.000934589,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.050000000,0.050000000,0.032774573,-0.040082181,0.032774573,-0.040082181,0.003425613,0.005404283,0.021643808,-0.022928901,0.029348960,-0.045486464,0.011130765,-0.017153280,1,0.047943713,0,0,0.000000000,0.000000000,0.000000000,1
6.714000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000312083,0.000021713,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.050000000,0.050000000,0.079402558,-0.091028540,0.079402558,-0.091028540,0.003648547,0.006122489,0.028903841,-0.035409504,0.075754011,-0.097151029,0.050498717,-0.055619036,1,0.640280450,0,0,0.000000000,0.000000000,0.000000000,1
6.816000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000124479,-0.000527627,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.050000000,0.050000000,-0.059768445,-0.006899681,-0.059768445,-0.006899681,0.003685943,0.006509186,0.066218247,-0.074513069,-0.063454388,-0.013408866,-0.125986692,0.067613389,1,2.279707499,0,0,0.000000000,0.000000000,0.000000000,1
6.916000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000114309,0.000532772,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.050000000,0.050000000,0.040954921,0.057242694,0.040954921,0.057242694,0.004491585,0.006637605,-0.023909884,-0.024665665,0.036463336,0.050605089,0.064864804,0.081908359,1,1.237194385,0,0,0.000000000,0.000000000,0.000000000,1
