seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,5.852000,5.852000,0.000000,0,1,2.126484,2.126484,2.000000,1,0.000000,0.000000,0
0,5.852000,5.852000,0.000000,0,2,2.636096,2.636096,2.828427,1,0.000000,0.000000,0
0,5.852000,5.852000,0.000000,0,3,1.990193,1.990193,2.000000,1,0.000000,0.000000,0
1,5.852000,5.852000,0.000000,0,1,2.045436,1.964388,2.000000,2,0.000000,0.000000,0
1,5.852000,5.852000,0.000000,0,2,2.791369,2.946643,2.828427,2,0.000000,0.000000,0
1,5.852000,5.852000,0.000000,0,3,2.051399,2.112606,2.000000,2,0.000000,0.000000,0
2,5.892000,5.865333,-0.026667,0,1,2.070930,2.121919,2.000000,3,0.040000,0.026667,0
2,5.892000,5.865333,-0.026667,0,2,2.784724,2.771434,2.828427,3,0.040000,0.026667,0
2,5.892000,5.865333,-0.026667,0,3,2.055355,2.063267,2.000000,3,0.040000,0.026667,0
3,5.934000,5.882500,-0.051500,0,1,2.049676,1.985915,2.000000,4,0.082000,0.051500,0
3,5.934000,5.882500,-0.051500,0,2,2.774051,2.742030,2.828427,4,0.082000,0.051500,0
3,5.934000,5.882500,-0.051500,0,3,2.046231,2.018861,2.000000,4,0.082000,0.051500,0
4,5.972000,5.900400,-0.071600,0,1,2.022864,1.915616,2.000000,5,0.120000,0.071600,0
4,5.972000,5.900400,-0.071600,0,2,2.762860,2.718096,2.828427,5,0.120000,0.071600,0
4,5.972000,5.900400,-0.071600,0,3,2.048478,2.057462,2.000000,5,0.120000,0.071600,0
5,6.012000,5.932400,-0.079600,0,1,1.981185,1.918088,2.000000,5,0.160000,0.079600,0
5,6.012000,5.932400,-0.079600,0,2,2.786735,2.755472,2.828427,5,0.160000,0.079600,0
5,6.012000,5.932400,-0.079600,0,3,2.069807,2.096840,2.000000,5,0.160000,0.079600,0
6,6.052000,5.972400,-0.079600,0,1,1.976955,1.943237,2.000000,5,0.160000,0.079600,0
6,6.052000,5.972400,-0.079600,0,2,2.787565,2.950795,2.828427,5,0.160000,0.079600,0
6,6.052000,5.972400,-0.079600,0,3,2.056567,2.046407,2.000000,5,0.160000,0.079600,0
7,6.092000,6.012400,-0.079600,0,1,1.928054,1.877413,2.000000,5,0.158000,0.079600,0
7,6.092000,6.012400,-0.079600,0,2,2.813128,2.899245,2.828427,5,0.158000,0.079600,0
7,6.092000,6.012400,-0.079600,0,3,2.068401,2.122434,2.000000,5,0.158000,0.079600,0
8,6.132000,6.052000,-0.080000,0,1,1.928333,1.987310,2.000000,5,0.160000,0.080000,0
8,6.132000,6.052000,-0.080000,0,2,2.818673,2.769756,2.828427,5,0.160000,0.080000,0
