seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
3,6.012000,6.012000,0.000000,3,2,0.158935,0.158935,0.000000,1,0.000000,0.000000,0
4,6.054000,6.054000,0.000000,3,0,0.122636,0.122636,0.000000,1,0.000000,0.000000,0
4,6.054000,6.054000,0.000000,3,1,0.154592,0.154592,0.000000,1,0.000000,0.000000,0
6,6.132000,6.093000,-0.039000,3,0,0.129771,0.136906,0.000000,2,0.078000,0.039000,0
8,6.212000,6.133000,-0.079000,3,1,0.140466,0.126340,0.000000,2,0.158000,0.079000,0
12,6.372000,6.212667,-0.159333,3,1,0.150486,0.170525,0.000000,3,0.318000,0.159333,0
15,6.492000,6.226000,-0.266000,3,0,0.715818,1.887911,2.000000,3,0.438000,0.266000,0
15,6.492000,6.282500,-0.209500,3,1,0.799981,2.748465,2.828427,4,0.438000,0.209500,0
15,6.492000,6.252000,-0.240000,3,2,1.111666,2.064396,2.000000,2,0.480000,0.240000,0
16,6.532000,6.302500,-0.229500,3,0,1.041110,2.016986,2.000000,4,0.478000,0.229500,0
16,6.532000,6.332400,-0.199600,3,1,1.198389,2.792022,2.828427,5,0.478000,0.199600,0
16,6.532000,6.345333,-0.186667,3,2,1.429724,2.065841,2.000000,3,0.520000,0.186667,0
17,6.572000,6.356400,-0.215600,3,0,1.234390,2.007510,2.000000,5,0.518000,0.215600,0
17,6.572000,6.436000,-0.136000,3,1,1.745342,2.889357,2.828427,5,0.360000,0.136000,0
17,6.572000,6.402000,-0.170000,3,2,1.572188,1.999578,2.000000,4,0.560000,0.170000,0
18,6.612000,6.468000,-0.144000,3,0,1.598211,1.941743,2.000000,5,0.480000,0.144000,0
18,6.612000,6.516000,-0.096000,3,1,2.266465,2.731954,2.828427,5,0.240000,0.096000,0
18,6.612000,6.444000,-0.168000,3,2,1.662961,2.026053,2.000000,5,0.600000,0.168000,0
19,6.654000,6.572400,-0.081600,3,0,1.986954,2.080618,2.000000,5,0.162000,0.081600,0
