seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,5.892000,5.892000,0.000000,2,0,2.893858,2.893858,2.828427,1,0.000000,0.000000,0
0,5.892000,5.892000,0.000000,2,1,1.928904,1.928904,2.000000,1,0.000000,0.000000,0
0,5.892000,5.892000,0.000000,2,3,2.031624,2.031624,2.000000,1,0.000000,0.000000,0
1,5.934000,5.913000,-0.021000,2,0,2.865102,2.836345,2.828427,2,0.042000,0.021000,0
1,5.934000,5.913000,-0.021000,2,1,2.021412,2.113919,2.000000,2,0.042000,0.021000,0
1,5.934000,5.913000,-0.021000,2,3,2.034235,2.036846,2.000000,2,0.042000,0.021000,0
2,5.972000,5.932667,-0.039333,2,0,2.831141,2.763220,2.828427,3,0.080000,0.039333,0
2,5.972000,5.932667,-0.039333,2,1,1.968878,1.863812,2.000000,3,0.080000,0.039333,0
2,5.972000,5.932667,-0.039333,2,3,2.014550,1.975181,2.000000,3,0.080000,0.039333,0
3,6.012000,5.952500,-0.059500,2,0,2.818144,2.779153,2.828427,4,0.120000,0.059500,0
3,6.012000,5.952500,-0.059500,2,1,1.977520,2.003446,2.000000,4,0.120000,0.059500,0
3,6.012000,5.952500,-0.059500,2,3,2.026384,2.061886,2.000000,4,0.120000,0.059500,0
4,6.052000,5.972400,-0.079600,2,0,2.835858,2.906714,2.828427,5,0.160000,0.079600,0
4,6.052000,5.972400,-0.079600,2,1,2.015226,2.166050,2.000000,5,0.160000,0.079600,0
4,6.052000,5.972400,-0.079600,2,3,2.014248,1.965702,2.000000,5,0.160000,0.079600,0
5,6.092000,6.012400,-0.079600,2,0,2.829313,2.861132,2.828427,5,0.158000,0.079600,0
5,6.092000,6.012400,-0.079600,2,1,2.042801,2.066780,2.000000,5,0.158000,0.079600,0
5,6.092000,6.012400,-0.079600,2,3,2.003482,1.977794,2.000000,5,0.158000,0.079600,0
6,6.132000,6.052000,-0.080000,2,0,2.821151,2.795535,2.828427,5,0.160000,0.080000,0
6,6.132000,6.052000,-0.080000,2,1,2.028652,2.043173,2.000000,5,0.160000,0.080000,0
6,6.132000,6.052000,-0.080000,2,3,1.988379,1.961333,2.000000,5,0.160000,0.080000,0
7,6.172000,6.092000,-0.080000,2,0,2.838268,2.848808,2.828427,5,0.160000,0.080000,0
7,6.172000,6.092000,-0.080000,2,1,2.055841,1.999754,2.000000,5,0.160000,0.080000,0
7,6.172000,6.092000,-0.080000,2,3,2.016341,2.114990,2.000000,5,0.160000,0.080000,0
8,6.212000,6.132000,-0.080000,2,0,2.836531,2.770465,2.828427,5,0.160000,0.080000,0
8,6.212000,6.132000,-0.080000,2,1,2.071572,2.082105,2.000000,5,0.160000,0.080000,0
8,6.212000,6.132000,-0.080000,2,3,2.024301,2.101688,2.000000,5,0.160000,0.080000,0
9,6.262000,6.174000,-0.088000,2,0,2.805291,2.750514,2.828427,5,0.170000,0.088000,0
9,6.262000,6.174000,-0.088000,2,1,2.019059,1.903480,2.000000,5,0.170000,0.088000,0
9,6.262000,6.174000,-0.088000,2,3,2.019371,1.941048,2.000000,5,0.170000,0.088000,0
10,6.292000,6.214000,-0.078000,2,0,2.824702,2.958187,2.828427,5,0.160000,0.078000,0
10,6.292000,6.214000,-0.078000,2,1,2.006318,2.003076,2.000000,5,0.160000,0.078000,0
10,6.292000,6.214000,-0.078000,2,3,2.004209,1.901984,2.000000,5,0.160000,0.078000,0
11,6.332000,6.254000,-0.078000,2,0,2.817508,2.759567,2.828427,5,0.160000,0.078000,0
11,6.332000,6.254000,-0.078000,2,1,1.989398,1.958574,2.000000,5,0.160000,0.078000,0
11,6.332000,6.254000,-0.078000,2,3,1.991311,1.896847,2.000000,5,0.160000,0.078000,0
12,6.372000,6.294000,-0.078000,2,0,2.826916,2.895849,2.828427,5,0.160000,0.078000,0
12,6.372000,6.294000,-0.078000,2,1,2.012710,2.116315,2.000000,5,0.160000,0.078000,0
12,6.372000,6.294000,-0.078000,2,3,2.007265,2.194759,2.000000,5,0.160000,0.078000,0
13,6.412000,6.334000,-0.078000,2,0,2.854386,2.907812,2.828427,5,0.150000,0.078000,0
13,6.412000,6.334000,-0.078000,2,1,1.998227,2.009691,2.000000,5,0.150000,0.078000,0
13,6.412000,6.334000,-0.078000,2,3,1.983111,1.980914,2.000000,5,0.150000,0.078000,0
14,6.452000,6.372000,-0.080000,2,0,2.854749,2.752331,2.828427,5,0.160000,0.080000,0
14,6.452000,6.372000,-0.080000,2,1,2.060580,2.215246,2.000000,5,0.160000,0.080000,0
14,6.452000,6.372000,-0.080000,2,3,1.986757,1.959279,2.000000,5,0.160000,0.080000,0
15,6.492000,6.412000,-0.080000,2,0,2.819782,2.783349,2.828427,5,0.160000,0.080000,0
15,6.492000,6.412000,-0.080000,2,1,2.078978,2.095064,2.000000,5,0.160000,0.080000,0
15,6.492000,6.412000,-0.080000,2,3,1.979128,1.863840,2.000000,5,0.160000,0.080000,0
16,6.532000,6.452000,-0.080000,2,0,2.848843,2.904873,2.828427,5,0.160000,0.080000,0
16,6.532000,6.452000,-0.080000,2,1,2.090042,2.013894,2.000000,5,0.160000,0.080000,0
16,6.532000,6.452000,-0.080000,2,3,2.034096,2.171687,2.000000,5,0.160000,0.080000,0
17,6.572000,6.492000,-0.080000,2,0,2.843810,2.870686,2.828427,5,0.160000,0.080000,0
17,6.572000,6.492000,-0.080000,2,1,2.073921,2.035710,2.000000,5,0.160000,0.080000,0
17,6.572000,6.492000,-0.080000,2,3,2.019166,2.120108,2.000000,5,0.160000,0.080000,0
18,6.612000,6.532000,-0.080000,2,0,2.832652,2.852024,2.828427,5,0.160000,0.080000,0
18,6.612000,6.532000,-0.080000,2,1,2.091567,2.097921,2.000000,5,0.160000,0.080000,0
18,6.612000,6.532000,-0.080000,2,3,2.002889,1.899533,2.000000,5,0.160000,0.080000,0
19,6.652000,6.572000,-0.080000,2,0,2.851676,2.847449,2.828427,5,0.160000,0.080000,0
19,6.652000,6.572000,-0.080000,2,1,2.056566,2.040239,2.000000,5,0.160000,0.080000,0
19,6.652000,6.572000,-0.080000,2,3,2.011964,2.004655,2.000000,5,0.160000,0.080000,0
20,6.692000,6.612000,-0.080000,2,0,2.869022,2.870077,2.828427,5,0.160000,0.080000,0
20,6.692000,6.612000,-0.080000,2,1,2.015094,1.887708,2.000000,5,0.160000,0.080000,0
20,6.692000,6.612000,-0.080000,2,3,2.042973,2.018883,2.000000,5,0.160000,0.080000,0
21,6.732000,6.652000,-0.080000,2,0,2.853734,2.828436,2.828427,5,0.160000,0.080000,0
21,6.732000,6.652000,-0.080000,2,1,2.027401,2.075430,2.000000,5,0.160000,0.080000,0
21,6.732000,6.652000,-0.080000,2,3,1.977659,1.845116,2.000000,5,0.160000,0.080000,0
22,6.772000,6.692000,-0.080000,2,0,2.816339,2.683710,2.828427,5,0.160000,0.080000,0
22,6.772000,6.692000,-0.080000,2,1,2.013750,1.967451,2.000000,5,0.160000,0.080000,0
22,6.772000,6.692000,-0.080000,2,3,1.938159,1.922610,2.000000,5,0.160000,0.080000,0
23,6.812000,6.732000,-0.080000,2,0,2.803762,2.789139,2.828427,5,0.160000,0.080000,0
