stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
33.100000000,2,0,0.041396747,-0.015821654,0.443658278,0.014327746,0.014021040,0.576150872,0.027069002,-0.029842694,-0.132492594,0.138483229,0.000000000
33.100000000,2,1,1.981445094,0.013379463,0.550987503,1.982598294,0.047448559,0.660343898,-0.001153200,-0.034069096,-0.109356395,0.114546297,0.000000000
33.100000000,2,3,0.019655029,1.998241639,0.474257351,0.001380352,2.020695415,0.575936624,0.018274677,-0.022453777,-0.101679273,0.105720435,0.198000000
33.200000000,2,0,0.018868539,0.002620121,0.520920349,0.014483724,0.013977185,0.631767609,0.004384815,-0.011357063,-0.110847260,0.111513787,0.000000000
33.200000000,2,1,1.944489889,0.018242794,0.627434480,1.982016258,0.048388595,0.715318299,-0.037526369,-0.030145801,-0.087883819,0.100202611,0.000000000
33.200000000,2,3,0.063084235,2.010208118,0.525744299,0.001146279,2.021538226,0.631825387,0.061937957,-0.011330108,-0.106081088,0.123360768,-0.100000000
33.300000000,2,0,-0.018926952,-0.009706042,0.599368913,0.014446016,0.013659003,0.711705113,-0.033372969,-0.023365045,-0.112336201,0.119495198,0.000000000
33.300000000,2,1,1.958348580,-0.000848293,0.697549414,1.981408308,0.049050552,0.793662657,-0.023059728,-0.049898846,-0.096113243,0.110722181,0.000000000
33.300000000,2,3,0.003381535,2.001406216,0.596904875,0.000811414,2.022490739,0.711997577,0.002570122,-0.021084523,-0.115092702,0.117036288,-0.100000000
33.400000000,2,0,0.018138211,0.009361654,0.648761001,0.014137581,0.013055759,0.794288852,0.004000630,-0.003694105,-0.145527851,0.145629691,0.000000000
33.400000000,2,1,1.955127881,0.045313870,0.762894219,1.981029564,0.048983091,0.873902482,-0.025901683,-0.003669221,-0.111008263,0.114049089,0.000000000
33.400000000,2,3,-0.049321474,2.016468651,0.673968893,0.000464262,2.023143135,0.794695224,-0.049785736,-0.006674483,-0.120726331,0.130759379,-0.100000000
33.500000000,2,0,-0.009659519,-0.000353135,0.718920972,0.013775626,0.012469459,0.852221719,-0.023435145,-0.012822595,-0.133300747,0.135951146,0.000000000
33.500000000,2,1,1.938019701,-0.000511307,0.845196428,1.980888503,0.048526355,0.929920009,-0.042868802,-0.049037661,-0.084723582,0.106866794,0.000000000
33.500000000,2,3,0.085401779,1.990302985,0.739088183,0.000222274,2.023397033,0.852702609,0.085179505,-0.033094048,-0.113614426,0.145804670,-0.100000000
33.600000000,2,0,-0.008943336,-0.044837685,0.796027242,0.013074283,0.011377658,0.935747755,-0.022017619,-0.056215343,-0.139720512,0.152206314,0.000000000
33.600000000,2,1,1.923250537,-0.061332173,0.914050178,1.980835063,0.047364848,1.010194914,-0.057584526,-0.108697021,-0.096144736,0.156124406,0.000000000
33.600000000,2,3,0.033399360,1.969635604,0.819039671,-0.000133273,2.023469546,0.936181396,0.033532633,-0.053833942,-0.117141724,0.133209288,-0.100000000
33.700000000,2,0,-0.010231195,-0.040695338,0.886556203,0.012230887,0.010029009,1.017883921,-0.022462082,-0.050724347,-0.131327718,0.142563930,0.000000000
33.700000000,2,1,1.914824593,-0.081441405,0.982587737,1.980933082,0.045769369,1.088691291,-0.066108490,-0.127210774,-0.106103554,0.178356042,0.000000000
33.700000000,2,3,-0.034110223,2.004476664,0.886644433,-0.000513991,2.023208382,1.018175244,-0.033596232,-0.018731718,-0.131530811,0.137039915,-0.100000000
33.800000000,2,0,-0.050161902,-0.082138125,0.964721281,0.011542692,0.008892410,1.077494537,-0.061704594,-0.091030535,-0.112773256,0.157517689,0.000000000
33.800000000,2,1,1.856056745,-0.084242666,1.053989867,1.981102206,0.044401666,1.145462498,-0.125045461,-0.128644332,-0.091472631,0.201377689,0.000000000
33.800000000,2,3,0.060530998,1.961466744,0.975905747,-0.000818808,2.022842984,1.077587337,0.061349805,-0.061376240,-0.101681591,0.133678672,-0.100000000
33.900000000,2,0,-0.104004307,-0.089926952,1.034882708,0.010827222,0.007706874,1.133934928,-0.114831529,-0.097633826,-0.099052220,0.180360712,0.000000000
33.900000000,2,1,1.846910780,-0.068576813,1.134683952,1.981342755,0.042966996,1.199128319,-0.134431975,-0.111543809,-0.064444366,0.186190906,0.000000000
33.900000000,2,3,0.023809585,1.940761978,1.033185414,-0.001136450,2.022392714,1.133801047,0.024946035,-0.081630736,-0.100615633,0.131944637,-0.100000000
34.000000000,2,0,-0.074468165,-0.064898963,1.133574143,0.009649969,0.005818300,1.216544169,-0.084118134,-0.070717263,-0.082970026,0.137698283,0.000000000
34.000000000,2,1,1.874547183,-0.078700844,1.195639838,1.981821315,0.040629032,1.277604250,-0.107274132,-0.119329876,-0.081964412,0.180181918,0.000000000
34.000000000,2,3,-0.074405078,1.954675180,1.107014858,-0.001649881,2.021620197,1.216011549,-0.072755197,-0.066945017,-0.108996692,0.147157170,-0.100000000
34.100000000,2,0,-0.046622229,-0.102458399,1.221583074,0.008286382,0.003790513,1.299746293,-0.054908611,-0.106248911,-0.078163219,0.142875035,0.000000000
34.100000000,2,1,1.922977150,-0.041406876,1.280237797,1.982427974,0.037962153,1.356714869,-0.059450823,-0.079369029,-0.076477072,0.125230131,0.000000000
34.100000000,2,3,-0.103474278,1.928138239,1.179356573,-0.002199874,2.020771233,1.298761095,-0.101274403,-0.092632993,-0.119404522,0.181919807,-0.100000000
34.200000000,2,0,-0.006106281,-0.104236451,1.301521940,0.006810477,0.001765959,1.380525715,-0.012916758,-0.106002411,-0.079003775,0.132834296,0.000000000
34.200000000,2,1,1.959996194,-0.022935327,1.355250446,1.983107866,0.035052368,1.433229272,-0.023111672,-0.057987695,-0.077978826,0.099887034,0.000000000
34.200000000,2,3,-0.084589388,1.900891224,1.248432771,-0.002761678,2.019929354,1.378899701,-0.081827710,-0.119038130,-0.130466929,0.194647040,-0.100000000
34.300000000,2,0,0.013197451,-0.094277459,1.377098285,0.005763923,0.000397859,1.434645094,0.007433528,-0.094675319,-0.057546809,0.111041922,0.000000000
34.300000000,2,1,1.949894247,-0.053780920,1.428670812,1.983605634,0.032941917,1.484414787,-0.033711387,-0.086722837,-0.055743975,0.108465196,0.000000000
34.300000000,2,3,-0.113999645,1.907340532,1.320167874,-0.003165829,2.019371542,1.432524269,-0.110833816,-0.112031010,-0.112356395,0.193543384,-0.100000000
