seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,4.864000,4.864000,0.000000,0,1,1.961349,1.961349,2.000000,1,0.000000,0.000000,0
0,4.864000,4.864000,0.000000,0,2,2.745538,2.745538,2.828427,1,0.000000,0.000000,0
0,4.864000,4.864000,0.000000,0,3,1.970458,1.970458,2.000000,1,0.000000,0.000000,0
1,4.864000,4.864000,0.000000,0,1,1.976843,1.992336,2.000000,2,0.000000,0.000000,0
1,4.864000,4.864000,0.000000,0,2,2.764391,2.783243,2.828427,2,0.000000,0.000000,0
1,4.864000,4.864000,0.000000,0,3,2.012420,2.054383,2.000000,2,0.000000,0.000000,0
2,4.904000,4.877333,-0.026667,0,1,1.947830,1.889805,2.000000,3,0.040000,0.026667,0
2,4.904000,4.877333,-0.026667,0,2,2.779635,2.810123,2.828427,3,0.040000,0.026667,0
2,4.904000,4.877333,-0.026667,0,3,2.000448,1.976504,2.000000,3,0.040000,0.026667,0
3,4.944000,4.894000,-0.050000,0,1,1.932315,1.885770,2.000000,4,0.080000,0.050000,0
3,4.944000,4.894000,-0.050000,0,2,2.810771,2.904179,2.828427,4,0.080000,0.050000,0
3,4.944000,4.894000,-0.050000,0,3,1.991116,1.963119,2.000000,4,0.080000,0.050000,0
4,4.984000,4.912000,-0.072000,0,1,1.933382,1.937651,2.000000,5,0.120000,0.072000,0
4,4.984000,4.912000,-0.072000,0,2,2.816495,2.839391,2.828427,5,0.120000,0.072000,0
4,4.984000,4.912000,-0.072000,0,3,2.003566,2.053367,2.000000,5,0.120000,0.072000,0
5,5.024000,4.944000,-0.080000,0,1,1.903333,1.811103,2.000000,5,0.160000,0.080000,0
5,5.024000,4.944000,-0.080000,0,2,2.823052,2.778325,2.828427,5,0.160000,0.080000,0
5,5.024000,4.944000,-0.080000,0,3,1.994107,1.923160,2.000000,5,0.160000,0.080000,0
6,5.064000,4.984000,-0.080000,0,1,1.919056,2.070952,2.000000,5,0.160000,0.080000,0
6,5.064000,4.984000,-0.080000,0,2,2.839763,2.866798,2.828427,5,0.160000,0.080000,0
6,5.064000,4.984000,-0.080000,0,3,1.967408,1.920891,2.000000,5,0.160000,0.080000,0
7,5.104000,5.024000,-0.080000,0,1,1.934242,1.965735,2.000000,5,0.160000,0.080000,0
7,5.104000,5.024000,-0.080000,0,2,2.845893,2.840770,2.828427,5,0.160000,0.080000,0
7,5.104000,5.024000,-0.080000,0,3,1.949698,1.887951,2.000000,5,0.160000,0.080000,0
