stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
14.700000000,2,0,0.003673245,0.016150527,0.415067164,0.037394576,-0.020613319,0.521187132,-0.033721331,0.036763845,-0.106119968,0.117261060,0.000000000
14.700000000,2,1,1.972711242,-0.024374966,0.447130488,2.030535285,-0.010183878,0.518518200,-0.057824043,-0.014191089,-0.071387712,0.092958122,0.202000000
14.700000000,2,3,0.025031415,2.015971699,0.516604461,0.028335614,1.979455524,0.625403823,-0.003304200,0.036516175,-0.108799362,0.114811367,0.000000000
14.800000000,2,0,-0.053680266,-0.010811421,0.482470221,0.039436071,-0.021518077,0.576149664,-0.093116337,0.010706656,-0.093679442,0.132518386,0.000000000
14.800000000,2,1,1.984306663,-0.065603522,0.510549830,2.032164668,-0.010740639,0.573380281,-0.047858005,-0.054862883,-0.062830451,0.096166471,-0.100000000
14.800000000,2,3,0.023335439,2.023330316,0.563819107,0.028158586,1.979468284,0.680811042,-0.004823147,0.043862032,-0.116991935,0.125037008,0.000000000
14.900000000,2,0,-0.055819538,-0.026346716,0.553438161,0.041910980,-0.022564817,0.654746735,-0.097730518,-0.003781899,-0.101308574,0.140815426,0.000000000
14.900000000,2,1,2.012335928,-0.053749417,0.572286433,2.034098656,-0.011481121,0.652118408,-0.021762729,-0.042268296,-0.079831975,0.092915927,-0.100000000
14.900000000,2,3,0.046158805,2.023320346,0.642877725,0.027467672,1.979777946,0.759434570,0.018691133,0.043542401,-0.116556845,0.125820496,0.000000000
15.000000000,2,0,-0.053033747,-0.006305090,0.607488957,0.043914108,-0.023384508,0.734821733,-0.096947856,0.017079418,-0.127332775,0.160947907,0.000000000
15.000000000,2,1,1.957941960,-0.015358268,0.650907853,2.035611608,-0.012146352,0.732478394,-0.077669648,-0.003211916,-0.081570540,0.112679384,-0.100000000
15.000000000,2,3,0.036514838,1.970900832,0.698085774,0.026345734,1.980366191,0.838827599,0.010169104,-0.009465358,-0.140741825,0.141425829,0.000000000
15.100000000,2,0,-0.033004994,-0.043776285,0.678587896,0.045199746,-0.023915160,0.799901987,-0.078204740,-0.019861125,-0.121314091,0.145696789,0.000000000
15.100000000,2,1,1.921441991,-0.073818403,0.717732814,2.036500660,-0.012578680,0.797793958,-0.115058669,-0.061239722,-0.080061145,0.152965969,-0.100000000
15.100000000,2,3,0.025145587,1.962897398,0.776227177,0.025201930,1.980993654,0.902895363,-0.000056343,-0.018096256,-0.126668186,0.127954316,0.000000000
15.200000000,2,0,-0.023634549,-0.048677961,0.751145132,0.046462513,-0.024475122,0.882909241,-0.070097062,-0.024202839,-0.131764109,0.151199060,0.000000000
15.200000000,2,1,1.979891236,-0.048522167,0.791220500,2.037219596,-0.012944138,0.881062221,-0.057328361,-0.035578030,-0.089841720,0.112356005,-0.100000000
15.200000000,2,3,-0.006244325,1.955057229,0.853584107,0.023521210,1.981954535,0.984108307,-0.029765534,-0.026897306,-0.130524200,0.136550427,0.000000000
15.300000000,2,0,-0.004889983,-0.079380972,0.836947363,0.047223004,-0.024857731,0.951550019,-0.052112987,-0.054523241,-0.114602657,0.137194446,0.000000000
15.300000000,2,1,2.015758422,-0.061580034,0.865441489,2.037511334,-0.013067090,0.949999529,-0.021752912,-0.048512944,-0.084558040,0.099883718,-0.100000000
15.300000000,2,3,-0.014314396,1.942434265,0.952723834,0.021989684,1.982871828,1.050920623,-0.036304080,-0.040437564,-0.098196790,0.112230977,0.000000000
15.400000000,2,0,0.023329659,-0.084706244,0.903070055,0.047731334,-0.025145231,1.018765445,-0.024401675,-0.059561013,-0.115695391,0.132394787,0.000000000
15.400000000,2,1,1.986713193,-0.128138382,0.935400532,2.037563068,-0.013046641,1.017553349,-0.050849875,-0.115091740,-0.082152818,0.150269438,-0.100000000
15.400000000,2,3,0.012619510,1.956418883,0.992338562,0.020399206,1.983850232,1.116034161,-0.007779696,-0.027431349,-0.123695599,0.126939370,0.000000000
15.500000000,2,0,-0.014444638,-0.051513530,0.967832936,0.048031123,-0.025329054,1.090181835,-0.062475761,-0.026184475,-0.122348900,0.139850280,0.000000000
15.500000000,2,1,1.955141441,-0.063909133,1.006306365,2.037371658,-0.012908530,1.089515923,-0.082230216,-0.051000602,-0.083209558,0.127619357,-0.100000000
15.500000000,2,3,0.012157866,1.944470519,1.074637539,0.018656692,1.984927713,1.184935617,-0.006498826,-0.040457194,-0.110298078,0.117663440,0.000000000
