stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
14.403111111,3,0,0.008963751,0.029122685,0.336764567,0.009682782,-0.012118307,0.456926732,-0.000719030,0.041240991,-0.120162166,0.127044411,0.066888889
14.403111111,3,1,1.978411591,-0.081441280,0.429522265,2.034101565,-0.019559959,0.540715635,-0.055689974,-0.061881321,-0.111193370,0.138905135,-0.035777778
14.403111111,3,2,2.086306017,1.923509676,0.462504760,2.025644479,1.979918353,0.557935086,0.060661538,-0.056408677,-0.095430326,0.126367354,-0.031111111
14.479037037,3,0,0.008573233,0.026785926,0.397891595,0.009900766,-0.012501389,0.482381175,-0.001327533,0.039287315,-0.084489580,0.093186612,0.088962963
14.479037037,3,1,2.009754811,-0.102121280,0.470482551,2.034684789,-0.019600790,0.566201637,-0.024929978,-0.082520490,-0.095719086,0.128814900,-0.043703704
14.479037037,3,2,2.108097258,1.903341783,0.509495815,2.026032093,1.979568769,0.583812531,0.082065165,-0.076226987,-0.074316715,0.134418075,-0.045259259
14.453728395,3,0,0.037683730,-0.046158471,0.499711772,0.009889803,-0.012481741,0.481031679,0.027793927,-0.033676729,0.018680093,0.047492845,-0.029654321
14.453728395,3,1,2.059369477,-0.124669741,0.462316067,2.034656091,-0.019599990,0.564853379,0.024713386,-0.105069750,-0.102537312,0.148876809,0.014567901
14.453728395,3,2,2.145963127,1.905604818,0.492711438,2.026013180,1.979586056,0.582444153,0.119949947,-0.073981238,-0.089732715,0.167072360,0.015086420
14.776000000,3,0,0.006012985,0.021312306,0.587416334,0.010876526,-0.014854332,0.706942889,-0.004863541,0.036166638,-0.119526555,0.124973105,-0.008000000
14.776000000,3,1,1.988632759,-0.024532583,0.655754223,2.036970924,-0.018072216,0.787259040,-0.048338165,-0.006460366,-0.131504817,0.140256306,0.010000000
14.776000000,3,2,2.054380739,1.960250727,0.693642156,2.026931178,1.978351717,0.807398706,0.027449561,-0.018100990,-0.113756550,0.118413162,-0.002000000
14.771333333,3,0,0.004327662,0.023381666,0.713781780,0.010874855,-0.014843880,0.705485865,-0.006547193,0.038225546,0.008295915,0.039659555,0.002666667
14.771333333,3,1,2.071591121,-0.036451662,0.676394339,2.036967911,-0.018090718,0.785838108,0.034623210,-0.018360944,-0.109443768,0.116248997,-0.003333333
14.771333333,3,2,2.029944638,1.975153189,0.703012752,2.026936951,1.978350758,0.805967075,0.003007687,-0.003197570,-0.102954322,0.103047868,0.000666667
14.772888889,3,0,0.071137217,-0.005888948,0.716190243,0.010874855,-0.014843880,0.705485865,0.060262362,0.008954932,0.010704377,0.061857310,-0.000888889
14.772888889,3,1,2.065661338,-0.042569276,0.673487217,2.036967911,-0.018090718,0.785838108,0.028693428,-0.024478558,-0.112350891,0.118512595,0.001111111
14.772888889,3,2,2.021466626,1.987099384,0.703605513,2.026936951,1.978350758,0.805967075,-0.005470326,0.008748625,-0.102361562,0.102880281,-0.000222222
15.078666667,3,0,-0.000399518,0.025278118,0.823422967,0.010756825,-0.015677755,0.920750978,-0.011156344,0.040955872,-0.097328012,0.106181869,-0.008666667
15.078666667,3,1,1.985066517,-0.019904670,0.877149646,2.036483397,-0.014613711,0.994558195,-0.051416880,-0.005290959,-0.117408549,0.128282723,0.011333333
15.078666667,3,2,2.050936286,1.967520286,0.905968035,2.025072443,1.979374364,1.015785762,0.025863843,-0.011854078,-0.109817727,0.113443337,-0.002666667
15.073777778,3,0,-0.081224487,0.016574255,0.948906469,0.010756825,-0.015677755,0.920750978,-0.091981312,0.032252010,0.028155491,0.101456817,0.002888889
15.073777778,3,1,2.024666240,-0.045578469,0.897555858,2.036483397,-0.014613711,0.994558195,-0.011817156,-0.030964758,-0.097002337,0.102508120,-0.003777778
15.073777778,3,2,2.095796957,2.005176709,0.914740185,2.025072443,1.979374364,1.015785762,0.070724514,0.025802344,-0.101045577,0.126007645,0.000888889
15.075407408,3,0,-0.036714721,0.021734227,0.951564815,0.010756825,-0.015677755,0.920750978,-0.047471546,0.037411982,0.030813836,0.067843177,-0.000962963
15.075407408,3,1,1.970419465,-0.031642106,0.894215508,2.036483397,-0.014613711,0.994558195,-0.066063931,-0.017028395,-0.100342687,0.121338634,0.001259259
15.075407408,3,2,2.100206408,1.958893854,0.915539029,2.025072443,1.979374364,1.015785762,0.075133965,-0.020480510,-0.100246733,0.126940819,-0.000296297
15.377333333,3,0,-0.000841815,0.020260443,1.072733220,0.010347672,-0.014385758,1.156187521,-0.011189487,0.034646201,-0.083454300,0.091050448,-0.009333333
15.377333333,3,1,1.978243111,-0.012763008,1.106307203,2.034330705,-0.009640484,1.220636597,-0.056087594,-0.003122524,-0.114329394,0.127384373,0.012666667
15.377333333,3,2,2.040700853,1.976804084,1.145764795,2.021580143,1.981848504,1.242036508,0.019120710,-0.005044420,-0.096271713,0.098281689,-0.003333333
15.372222222,3,0,-0.005819671,0.015996025,1.197343570,0.010347672,-0.014385758,1.156187521,-0.016167343,0.030381783,0.041156049,0.053649381,0.003111111
15.372222222,3,1,2.012215227,-0.052536138,1.126502655,2.034330705,-0.009640484,1.220636597,-0.022115478,-0.042895654,-0.094133942,0.105784359,-0.004222222
15.372222222,3,2,2.084023505,1.977544718,1.153909786,2.021580143,1.981848504,1.242036508,0.062443362,-0.004303787,-0.088126721,0.108092623,0.001111111
15.373925926,3,0,0.039648432,-0.029624333,1.200280919,0.010347672,-0.014385758,1.156187521,0.029300761,-0.015238575,0.044093399,0.055090621,-0.001037037
15.373925926,3,1,2.029540631,-0.057163464,1.122751843,2.034330705,-0.009640484,1.220636597,-0.004790073,-0.047522980,-0.097884754,0.108916498,0.001407407
15.373925926,3,2,2.111330915,1.907429142,1.154906288,2.021580143,1.981848504,1.242036508,0.089750772,-0.074419362,-0.087130220,0.145551083,-0.000370371
15.677333333,3,0,-0.002448965,0.015074507,1.305013745,0.010015642,-0.010586320,1.382581105,-0.012464607,0.025660828,-0.077567360,0.082647080,-0.007333333
15.677333333,3,1,1.974410876,-0.007727092,1.326583763,2.031213107,-0.004088288,1.434907237,-0.056802231,-0.003638804,-0.108323474,0.122367109,0.012666667
15.677333333,3,2,2.030085949,1.981961858,1.374218141,2.017916070,1.984704531,1.457370640,0.012169879,-0.002742673,-0.083152498,0.084083091,-0.005333333
15.672888889,3,0,-0.055543282,-0.021622703,1.431537025,0.010047779,-0.011082904,1.359468644,-0.065591061,-0.010539799,0.072068382,0.098015949,0.002444444
15.672888889,3,1,1.970280108,-0.014928101,1.348129307,2.031569665,-0.004710715,1.413201560,-0.061289557,-0.010217387,-0.065072253,0.089973346,-0.004222222
15.672888889,3,2,2.002235380,1.988843528,1.380566389,2.018279443,1.984402527,1.435396850,-0.016044063,0.004441001,-0.054830461,0.057301954,0.001777778
15.674370371,3,0,-0.064641723,-0.025645369,1.433834468,0.010047779,-0.011082904,1.359468644,-0.074689502,-0.014562465,0.074365825,0.106399544,-0.000814815
15.674370371,3,1,1.942565946,-0.032414579,1.344474378,2.031569665,-0.004710715,1.413201560,-0.089003719,-0.027703864,-0.068727182,0.115812744,0.001407407
15.674370371,3,2,2.002849587,1.958019645,1.382140521,2.018279443,1.984402527,1.435396850,-0.015429856,-0.026382882,-0.053256329,0.061403367,-0.000592593
15.978666667,3,0,-0.001152553,0.024198353,1.520753347,0.009539781,-0.004712622,1.595936789,-0.010692334,0.028910975,-0.075183441,0.081257125,-0.008666667
15.978666667,3,1,1.973513216,0.000230549,1.533905928,2.027487722,0.002206646,1.633552473,-0.053974506,-0.001976098,-0.099646545,0.113342782,0.011333333
15.978666667,3,2,2.026823659,1.982173243,1.581879814,2.014911073,1.987999600,1.658839298,0.011912586,-0.005826357,-0.076959484,0.078093651,-0.002666667
15.973777778,3,0,-0.039505036,0.005235844,1.646262169,0.009539781,-0.004712622,1.595936789,-0.049044817,0.009948466,0.050325381,0.070971896,0.002888889
15.973777778,3,1,2.011792321,-0.006666094,1.554366493,2.027487722,0.002206646,1.633552473,-0.015695401,-0.008872740,-0.079185980,0.081212625,-0.003777778
15.973777778,3,2,2.065044110,1.955824846,1.590706339,2.014911073,1.987999600,1.658839298,0.050133038,-0.032174754,-0.068132959,0.090502134,0.000888889
15.975407408,3,0,-0.005028383,0.000121993,1.648881689,0.009539781,-0.004712622,1.595936789,-0.014568165,0.004834615,0.052944901,0.055125016,-0.000962963
15.975407408,3,1,1.985044653,-0.037038125,1.551219132,2.027487722,0.002206646,1.633552473,-0.042443069,-0.039244772,-0.082333341,0.100599927,0.001259259
15.975407408,3,2,2.067438240,1.942658160,1.591462586,2.014911073,1.987999600,1.658839298,0.052527167,-0.045341440,-0.067376712,0.096719030,-0.000296297
16.278666667,3,0,0.003165236,0.042684768,1.720154087,0.008751555,0.002702131,1.799253619,-0.005586319,0.039982636,-0.079099532,0.088806273,-0.008666667
16.278666667,3,1,1.965133227,0.004368856,1.721990034,2.022511155,0.008948533,1.824423983,-0.057377928,-0.004579678,-0.102433949,0.117498570,0.011333333
16.278666667,3,2,2.025262997,1.988368786,1.765534356,2.012545547,1.991841931,1.851064684,0.012717450,-0.003473145,-0.085530329,0.086540357,-0.002666667
