seq,timestamp,self_id,target_id,distance,gt_distance
0,14.830000,0,1,1.934150,2.000000
0,14.830000,0,2,2.684242,2.828427
0,14.830000,0,3,2.057954,2.000000
1,14.870000,0,1,1.964451,2.000000
1,14.870000,0,2,2.821849,2.828427
1,14.870000,0,3,1.863868,2.000000
2,14.910000,0,1,2.149388,2.000000
2,14.910000,0,2,2.863836,2.828427
2,14.910000,0,3,2.030184,2.000000
3,14.950000,0,1,1.917704,2.000000
3,14.950000,0,2,2.971607,2.828427
3,14.950000,0,3,2.090971,2.000000
4,14.990000,0,1,2.049155,2.000000
4,14.990000,0,2,2.802793,2.828427
4,14.990000,0,3,1.957998,2.000000
5,15.030000,0,1,1.993629,2.000000
5,15.030000,0,2,2.860764,2.828427
5,15.030000,0,3,2.131286,2.000000
6,15.070000,0,1,1.961279,2.000000
6,15.070000,0,2,2.818938,2.828427
6,15.070000,0,3,1.968648,2.000000
7,15.110000,0,1,2.026922,2.000000
7,15.110000,0,2,2.953669,2.828427
7,15.110000,0,3,1.895371,2.000000
8,15.150000,0,1,2.034678,2.000000
8,15.150000,0,2,2.927786,2.828427
8,15.150000,0,3,1.957304,2.000000
9,15.190000,0,1,1.953086,2.000000
9,15.190000,0,2,2.782435,2.828427
9,15.190000,0,3,1.972596,2.000000
10,15.230000,0,1,2.088374,2.000000
10,15.230000,0,2,2.852065,2.828427
10,15.230000,0,3,1.928741,2.000000
11,15.270000,0,1,2.053993,2.000000
11,15.270000,0,2,2.820284,2.828427
11,15.270000,0,3,1.955005,2.000000
12,15.310000,0,1,1.943594,2.000000
12,15.310000,0,2,2.855492,2.828427
12,15.310000,0,3,2.103642,2.000000
13,15.350000,0,1,1.933122,2.000000
13,15.350000,0,2,2.831795,2.828427
13,15.350000,0,3,2.063453,2.000000
14,15.390000,0,1,1.926824,2.000000
14,15.390000,0,2,2.962025,2.828427
14,15.390000,0,3,2.029929,2.000000
15,15.430000,0,1,1.988902,2.000000
15,15.430000,0,2,2.766432,2.828427
15,15.430000,0,3,2.010258,2.000000
16,15.470000,0,1,1.993747,2.000000
16,15.470000,0,2,2.715657,2.828427
16,15.470000,0,3,1.912842,2.000000
17,15.510000,0,1,2.000782,2.000000
17,15.510000,0,2,2.852726,2.828427
17,15.510000,0,3,2.008458,2.000000
18,15.550000,0,1,2.110210,2.000000
18,15.550000,0,2,2.758162,2.828427
18,15.550000,0,3,2.033162,2.000000
19,15.590000,0,1,2.028350,2.000000
19,15.590000,0,2,2.909125,2.828427
19,15.590000,0,3,2.199117,2.000000
20,15.630000,0,1,2.033934,2.000000
