seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,14.512000,2,0,2.764640,2.828427
0,14.512000,2,1,2.075973,2.000000
0,14.512000,2,3,2.165992,2.000000
1,14.512000,2,0,2.777165,2.828427
1,14.512000,2,1,2.007571,2.000000
1,14.512000,2,3,2.163594,2.000000
2,14.552000,2,0,2.813618,2.828427
2,14.552000,2,1,1.990587,2.000000
2,14.552000,2,3,2.071979,2.000000
3,14.592000,2,0,2.836943,2.828427
3,14.592000,2,1,1.991079,2.000000
3,14.592000,2,3,2.052001,2.000000
4,14.632000,2,0,2.837221,2.828427
4,14.632000,2,1,2.012785,2.000000
4,14.632000,2,3,2.024761,2.000000
5,14.672000,2,0,2.843281,2.828427
5,14.672000,2,1,1.970390,2.000000
5,14.672000,2,3,1.978287,2.000000
6,14.712000,2,0,2.846216,2.828427
6,14.712000,2,1,2.008702,2.000000
6,14.712000,2,3,1.939984,2.000000
7,14.752000,2,0,2.851354,2.828427
7,14.752000,2,1,2.031637,2.000000
7,14.752000,2,3,1.954470,2.000000
8,14.792000,2,0,2.845001,2.828427
8,14.792000,2,1,2.040237,2.000000
8,14.792000,2,3,1.982636,2.000000
9,14.832000,2,0,2.840780,2.828427
9,14.832000,2,1,2.027389,2.000000
9,14.832000,2,3,2.008340,2.000000
10,14.876000,2,0,2.862052,2.828427
10,14.876000,2,1,2.040833,2.000000
10,14.876000,2,3,2.036684,2.000000
11,14.912000,2,0,2.858845,2.828427
11,14.912000,2,1,2.023347,2.000000
11,14.912000,2,3,2.028424,2.000000
12,14.952000,2,0,2.872475,2.828427
12,14.952000,2,1,2.016750,2.000000
12,14.952000,2,3,2.051788,2.000000
13,14.992000,2,0,2.859264,2.828427
13,14.992000,2,1,2.049343,2.000000
13,14.992000,2,3,2.029265,2.000000
14,15.032000,2,0,2.844915,2.828427
14,15.032000,2,1,2.042881,2.000000
14,15.032000,2,3,2.005286,2.000000
15,15.072000,2,0,2.840596,2.828427
15,15.072000,2,1,2.058574,2.000000
15,15.072000,2,3,1.992615,2.000000
