seq,timestamp,self_id,target_id,distance,gt_distance
0,21.002000,3,0,0.000000,0.000000
0,21.002000,3,1,0.074608,0.000000
0,21.002000,3,2,0.061083,0.000000
1,21.042000,3,0,0.075746,0.000000
1,21.042000,3,1,0.006715,0.000000
1,21.042000,3,2,0.006225,0.000000
2,21.082000,3,0,0.000000,0.000000
2,21.082000,3,1,0.000000,0.000000
2,21.082000,3,2,0.000000,0.000000
3,21.122000,3,0,0.001839,0.000000
3,21.122000,3,1,0.037849,0.000000
3,21.122000,3,2,0.000000,0.000000
4,21.162000,3,0,0.000000,0.000000
4,21.162000,3,1,0.106945,0.000000
4,21.162000,3,2,0.067551,0.000000
5,21.202000,3,0,0.000000,0.000000
5,21.202000,3,1,0.095533,0.000000
5,21.202000,3,2,0.000000,0.000000
6,21.242000,3,0,0.000000,0.000000
6,21.242000,3,1,0.000000,0.000000
6,21.242000,3,2,0.000000,0.000000
7,21.282000,3,0,0.065197,0.000000
7,21.282000,3,1,0.000000,0.000000
7,21.282000,3,2,0.045411,0.000000
8,21.322000,3,0,0.000000,0.000000
8,21.322000,3,1,0.000000,0.000000
8,21.322000,3,2,0.000000,0.000000
9,21.362000,3,0,2.002777,2.000000
9,21.362000,3,1,2.867005,2.828427
9,21.362000,3,2,1.994685,2.000000
10,21.404000,3,0,2.041379,2.000000
10,21.404000,3,1,2.814618,2.828427
10,21.404000,3,2,2.010001,2.000000
11,21.444000,3,0,1.971087,2.000000
11,21.444000,3,1,2.795880,2.828427
11,21.444000,3,2,2.007344,2.000000
12,21.482000,3,0,2.021809,2.000000
12,21.482000,3,1,2.892778,2.828427
12,21.482000,3,2,1.881033,2.000000
13,21.522000,3,0,1.852062,2.000000
13,21.522000,3,1,2.836347,2.828427
13,21.522000,3,2,2.025965,2.000000
14,21.562000,3,0,2.021686,2.000000
14,21.562000,3,1,2.708249,2.828427
14,21.562000,3,2,2.125409,2.000000
15,21.602000,3,0,2.039143,2.000000
15,21.602000,3,1,2.839333,2.828427
15,21.602000,3,2,2.047698,2.000000
16,21.642000,3,0,2.025849,2.000000
16,21.642000,3,1,2.718553,2.828427
16,21.642000,3,2,2.018794,2.000000
17,21.682000,3,0,1.919159,2.000000
17,21.682000,3,1,2.820597,2.828427
17,21.682000,3,2,1.991737,2.000000
18,21.722000,3,0,2.068389,2.000000
18,21.722000,3,1,2.770285,2.828427
18,21.722000,3,2,1.899564,2.000000
19,21.762000,3,0,1.947871,2.000000
19,21.762000,3,1,2.876228,2.828427
19,21.762000,3,2,1.920547,2.000000
20,21.802000,3,0,2.122027,2.000000
20,21.802000,3,1,2.860460,2.828427
20,21.802000,3,2,2.012941,2.000000
