seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,20.562000,0,1,2.044746,2.000000
0,20.562000,0,2,2.712945,2.828427
0,20.562000,0,3,1.880460,2.000000
1,20.562000,0,1,2.035146,2.000000
1,20.562000,0,2,2.746076,2.828427
1,20.562000,0,3,1.908967,2.000000
2,20.602000,0,1,2.018144,2.000000
2,20.602000,0,2,2.787906,2.828427
2,20.602000,0,3,1.939133,2.000000
3,20.644000,0,1,2.048531,2.000000
3,20.644000,0,2,2.801824,2.828427
3,20.644000,0,3,1.931906,2.000000
4,20.682000,0,1,2.071637,2.000000
4,20.682000,0,2,2.848975,2.828427
4,20.682000,0,3,1.939188,2.000000
5,20.722000,0,1,2.074318,2.000000
5,20.722000,0,2,2.871537,2.828427
5,20.722000,0,3,1.954173,2.000000
6,20.762000,0,1,2.058524,2.000000
6,20.762000,0,2,2.871958,2.828427
6,20.762000,0,3,1.957804,2.000000
7,20.802000,0,1,2.046576,2.000000
7,20.802000,0,2,2.865701,2.828427
7,20.802000,0,3,1.988265,2.000000
8,20.842000,0,1,1.995503,2.000000
8,20.842000,0,2,2.851244,2.828427
8,20.842000,0,3,2.016003,2.000000
9,20.882000,0,1,1.965113,2.000000
9,20.882000,0,2,2.818207,2.828427
9,20.882000,0,3,2.006646,2.000000
10,20.924000,0,1,1.980225,2.000000
10,20.924000,0,2,2.816968,2.828427
10,20.924000,0,3,2.024677,2.000000
11,20.962000,0,1,1.979009,2.000000
11,20.962000,0,2,2.824799,2.828427
11,20.962000,0,3,2.008117,2.000000
12,21.002000,0,1,2.001978,2.000000
12,21.002000,0,2,2.802819,2.828427
12,21.002000,0,3,1.971070,2.000000
13,21.044000,0,1,2.034560,2.000000
13,21.044000,0,2,2.810753,2.828427
13,21.044000,0,3,1.965738,2.000000
14,21.082000,0,1,1.996859,2.000000
14,21.082000,0,2,2.813529,2.828427
14,21.082000,0,3,1.996235,2.000000
15,21.122000,0,1,1.977986,2.000000
15,21.122000,0,2,2.806957,2.828427
15,21.122000,0,3,1.985216,2.000000
16,21.162000,0,1,2.005588,2.000000
16,21.162000,0,2,2.814143,2.828427
16,21.162000,0,3,1.992131,2.000000
17,21.202000,0,1,1.990200,2.000000
17,21.202000,0,2,2.791095,2.828427
17,21.202000,0,3,1.994767,2.000000
18,21.242000,0,1,1.982172,2.000000
18,21.242000,0,2,2.776372,2.828427
18,21.242000,0,3,2.004786,2.000000
19,21.282000,0,1,2.018569,2.000000
19,21.282000,0,2,2.748680,2.828427
19,21.282000,0,3,1.991762,2.000000
20,21.322000,0,1,1.976946,2.000000
20,21.322000,0,2,2.787715,2.828427
20,21.322000,0,3,1.970749,2.000000
21,21.362000,0,1,1.939519,2.000000
21,21.362000,0,2,2.763437,2.828427
21,21.362000,0,3,1.980560,2.000000
22,21.402000,0,1,1.953525,2.000000
22,21.402000,0,2,2.796630,2.828427
22,21.402000,0,3,2.004592,2.000000
23,21.442000,0,1,1.964800,2.000000
23,21.442000,0,2,2.793936,2.828427
23,21.442000,0,3,1.977982,2.000000
24,21.482000,0,1,1.964206,2.000000
24,21.482000,0,2,2.814758,2.828427
24,21.482000,0,3,1.982986,2.000000
25,21.522000,0,1,2.002281,2.000000
25,21.522000,0,2,2.777333,2.828427
25,21.522000,0,3,2.000335,2.000000
26,21.562000,0,1,2.014721,2.000000
26,21.562000,0,2,2.806796,2.828427
26,21.562000,0,3,2.000771,2.000000
27,21.602000,0,1,1.996649,2.000000
27,21.602000,0,2,2.840482,2.828427
27,21.602000,0,3,1.991648,2.000000
28,21.642000,0,1,1.988299,2.000000
28,21.642000,0,2,2.897340,2.828427
28,21.642000,0,3,1.988750,2.000000
29,21.682000,0,1,1.965692,2.000000
29,21.682000,0,2,2.888265,2.828427
29,21.682000,0,3,1.986234,2.000000
