stamp,oracle,com_dt_1,com_age_1,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.424074074,0,0.011259259,0.011259259,0.009703704,0.009703704,-0.020962963,0.020962963,-0.006074074,0.006074074,-0.102074074,0.102074074,0.003925926,0.003925926,0.003925926,0.003925926,1,0.050000000,1,1,1,1,1,1,2,0.036778861,-0.045928152,0.426383019
14.472049383,0,-0.003753087,0.003753087,-0.003234568,0.003234568,0.006987654,0.006987654,-0.014049383,0.014049383,-0.150049383,0.150049383,-0.002049383,0.002049383,-0.004049383,0.004049383,1,0.050000000,1,1,1,1,1,1,2,0.105937908,-0.065630491,0.456972677
14.774000000,0,0.012000000,0.012000000,0.000000000,0.000000000,-0.012000000,0.012000000,0.004000000,0.004000000,-0.452000000,0.452000000,-0.006000000,0.006000000,0.016000000,0.016000000,1,0.050000000,1,1,1,1,1,1,2,0.004339845,0.023437978,0.661550579
14.772000000,0,-0.004000000,0.004000000,0.000000000,0.000000000,0.004000000,0.004000000,0.006000000,0.006000000,-0.250000000,0.250000000,-0.004000000,0.004000000,0.018000000,0.018000000,1,0.050000000,1,2,1,1,1,1,2,0.071162875,-0.005876137,0.661550579
14.772666667,0,0.001333333,0.001333333,0.000000000,0.000000000,-0.001333334,0.001333334,0.005333333,0.005333333,-0.250666667,0.250666667,-0.004666667,0.004666667,0.017333333,0.017333333,1,0.050000000,1,2,1,1,1,1,2,0.069099580,-0.010089401,0.661550579
15.076666667,0,0.013333333,0.013333333,-0.000666667,0.000666667,-0.012666667,0.012666667,-0.018666667,0.018666667,-0.254666667,0.254666667,-0.006666667,0.006666667,0.001333333,0.001333333,1,0.050000000,1,2,1,1,1,1,2,-0.081303022,0.016523806,0.896864197
15.074444445,0,-0.004444445,0.004444445,0.000222222,0.000222222,0.004222222,0.004222222,-0.016444445,0.016444445,-0.252444445,0.252444445,-0.004444445,0.004444445,0.003555555,0.003555555,1,0.050000000,1,2,1,1,1,1,2,-0.036717201,0.021714261,0.896864197
15.075185185,0,0.001481482,0.001481482,-0.000074074,0.000074074,-0.001407407,0.001407407,-0.017185185,0.017185185,-0.053185185,0.053185185,-0.005185185,0.005185185,0.002814815,0.002814815,1,0.050000000,1,1,1,1,1,1,2,-0.087796543,0.036458814,0.896864197
15.375333333,0,0.014666667,0.014666667,-0.001333333,0.001333333,-0.013333333,0.013333333,0.004666667,0.004666667,-0.353333333,0.353333333,-0.007333333,0.007333333,-0.015333333,0.015333333,1,0.050000000,1,1,1,1,1,1,2,-0.005795077,0.015971790,1.145524903
15.372888889,0,-0.004888889,0.004888889,0.000444444,0.000444444,0.004444444,0.004444444,0.007111111,0.007111111,-0.150888889,0.150888889,-0.004888889,0.004888889,-0.012888889,0.012888889,1,0.050000000,1,1,1,1,1,1,2,0.039659257,-0.029599583,1.145524903
