seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,3.340000,3.340000,0.000000,1,0,2.035696,2.035696,2.000000,1,0.000000,0.000000,0
0,3.340000,3.340000,0.000000,1,2,2.128775,2.128775,2.000000,1,0.000000,0.000000,0
0,3.340000,3.340000,0.000000,1,3,2.818412,2.818412,2.828427,1,0.000000,0.000000,0
1,3.380000,3.360000,-0.020000,1,0,2.036606,2.037516,2.000000,2,0.040000,0.020000,0
1,3.380000,3.360000,-0.020000,1,2,2.083107,2.037438,2.000000,2,0.040000,0.020000,0
1,3.380000,3.360000,-0.020000,1,3,2.788204,2.757997,2.828427,2,0.040000,0.020000,0
2,3.420000,3.380000,-0.040000,1,0,2.000814,1.929230,2.000000,3,0.080000,0.040000,0
2,3.420000,3.380000,-0.040000,1,2,2.012970,1.872697,2.000000,3,0.080000,0.040000,0
2,3.420000,3.380000,-0.040000,1,3,2.804305,2.836507,2.828427,3,0.080000,0.040000,0
3,3.460000,3.400000,-0.060000,1,0,1.976764,1.904615,2.000000,4,0.120000,0.060000,0
3,3.460000,3.400000,-0.060000,1,2,1.996999,1.949084,2.000000,4,0.120000,0.060000,0
3,3.460000,3.400000,-0.060000,1,3,2.784589,2.725441,2.828427,4,0.120000,0.060000,0
4,3.500000,3.420000,-0.080000,1,0,2.010060,2.143241,2.000000,5,0.160000,0.080000,0
4,3.500000,3.420000,-0.080000,1,2,2.000189,2.012949,2.000000,5,0.160000,0.080000,0
4,3.500000,3.420000,-0.080000,1,3,2.782791,2.775601,2.828427,5,0.160000,0.080000,0
5,3.540000,3.460000,-0.080000,1,0,1.987890,1.924847,2.000000,5,0.160000,0.080000,0
5,3.540000,3.460000,-0.080000,1,2,1.972652,1.991092,2.000000,5,0.160000,0.080000,0
5,3.540000,3.460000,-0.080000,1,3,2.787097,2.839940,2.828427,5,0.160000,0.080000,0
6,3.580000,3.500000,-0.080000,1,0,1.975337,1.974750,2.000000,5,0.160000,0.080000,0
6,3.580000,3.500000,-0.080000,1,2,1.984472,2.096540,2.000000,5,0.160000,0.080000,0
6,3.580000,3.500000,-0.080000,1,3,2.807647,2.860744,2.828427,5,0.160000,0.080000,0
7,3.620000,3.540000,-0.080000,1,0,1.964315,1.874122,2.000000,5,0.160000,0.080000,0
7,3.620000,3.540000,-0.080000,1,2,1.988597,1.893323,2.000000,5,0.160000,0.080000,0
7,3.620000,3.540000,-0.080000,1,3,2.807957,2.838062,2.828427,5,0.160000,0.080000,0
8,3.660000,3.580000,-0.080000,1,0,1.998228,2.074180,2.000000,5,0.160000,0.080000,0
8,3.660000,3.580000,-0.080000,1,2,2.012874,2.070464,2.000000,5,0.160000,0.080000,0
8,3.660000,3.580000,-0.080000,1,3,2.823595,2.803629,2.828427,5,0.160000,0.080000,0
9,3.700000,3.620000,-0.080000,1,0,1.984249,2.073344,2.000000,5,0.160000,0.080000,0
9,3.700000,3.620000,-0.080000,1,2,2.011078,2.003971,2.000000,5,0.160000,0.080000,0
9,3.700000,3.620000,-0.080000,1,3,2.825284,2.784044,2.828427,5,0.160000,0.080000,0
10,3.740000,3.660000,-0.080000,1,0,1.999481,2.001010,2.000000,5,0.160000,0.080000,0
10,3.740000,3.660000,-0.080000,1,2,2.019784,2.034624,2.000000,5,0.160000,0.080000,0
10,3.740000,3.660000,-0.080000,1,3,2.839865,2.912846,2.828427,5,0.160000,0.080000,0
11,3.780000,3.700000,-0.080000,1,0,2.015519,2.054940,2.000000,5,0.160000,0.080000,0
11,3.780000,3.700000,-0.080000,1,2,2.009510,2.045168,2.000000,5,0.160000,0.080000,0
11,3.780000,3.700000,-0.080000,1,3,2.831946,2.821147,2.828427,5,0.160000,0.080000,0
12,3.820000,3.740000,-0.080000,1,0,2.037682,1.984939,2.000000,5,0.160000,0.080000,0
12,3.820000,3.740000,-0.080000,1,2,2.033224,2.011893,2.000000,5,0.160000,0.080000,0
12,3.820000,3.740000,-0.080000,1,3,2.819375,2.775208,2.828427,5,0.160000,0.080000,0
13,3.860000,3.780000,-0.080000,1,0,2.019327,1.982404,2.000000,5,0.160000,0.080000,0
13,3.860000,3.780000,-0.080000,1,2,2.011088,1.959782,2.000000,5,0.160000,0.080000,0
13,3.860000,3.780000,-0.080000,1,3,2.829316,2.853336,2.828427,5,0.160000,0.080000,0
14,3.900000,3.820000,-0.080000,1,0,2.003749,1.995452,2.000000,5,0.160000,0.080000,0
14,3.900000,3.820000,-0.080000,1,2,1.985264,1.874854,2.000000,5,0.160000,0.080000,0
14,3.900000,3.820000,-0.080000,1,3,2.832148,2.798201,2.828427,5,0.160000,0.080000,0
15,3.940000,3.860000,-0.080000,1,0,1.971413,1.839330,2.000000,5,0.160000,0.080000,0
15,3.940000,3.860000,-0.080000,1,2,1.996509,2.090847,2.000000,5,0.160000,0.080000,0
15,3.940000,3.860000,-0.080000,1,3,2.805811,2.781164,2.828427,5,0.160000,0.080000,0
16,3.980000,3.900000,-0.080000,1,0,1.954089,1.968320,2.000000,5,0.160000,0.080000,0
16,3.980000,3.900000,-0.080000,1,2,1.987951,2.002379,2.000000,5,0.160000,0.080000,0
16,3.980000,3.900000,-0.080000,1,3,2.827271,2.928447,2.828427,5,0.160000,0.080000,0
17,4.020000,3.940000,-0.080000,1,0,1.943714,1.933066,2.000000,5,0.160000,0.080000,0
17,4.020000,3.940000,-0.080000,1,2,1.980295,1.973616,2.000000,5,0.160000,0.080000,0
17,4.020000,3.940000,-0.080000,1,3,2.837483,2.826266,2.828427,5,0.160000,0.080000,0
18,4.060000,3.980000,-0.080000,1,0,1.939028,1.958971,2.000000,5,0.160000,0.080000,0
18,4.060000,3.980000,-0.080000,1,2,1.986874,1.992677,2.000000,5,0.160000,0.080000,0
18,4.060000,3.980000,-0.080000,1,3,2.826784,2.799840,2.828427,5,0.160000,0.080000,0
19,4.100000,4.020000,-0.080000,1,0,1.943181,2.016218,2.000000,5,0.160000,0.080000,0
19,4.100000,4.020000,-0.080000,1,2,1.994964,1.915300,2.000000,5,0.160000,0.080000,0
19,4.100000,4.020000,-0.080000,1,3,2.833304,2.830802,2.828427,5,0.160000,0.080000,0
20,4.140000,4.060000,-0.080000,1,0,1.964446,1.945657,2.000000,5,0.160000,0.080000,0
20,4.140000,4.060000,-0.080000,1,2,1.985752,2.044788,2.000000,5,0.160000,0.080000,0
20,4.140000,4.060000,-0.080000,1,3,2.864704,2.938163,2.828427,5,0.160000,0.080000,0
21,4.180000,4.100000,-0.080000,1,0,1.956234,1.927258,2.000000,5,0.160000,0.080000,0
21,4.180000,4.100000,-0.080000,1,2,2.013345,2.140344,2.000000,5,0.160000,0.080000,0
21,4.180000,4.100000,-0.080000,1,3,2.827291,2.741384,2.828427,5,0.160000,0.080000,0
22,4.220000,4.140000,-0.080000,1,0,1.937040,1.837095,2.000000,5,0.160000,0.080000,0
22,4.220000,4.140000,-0.080000,1,2,2.004699,1.930383,2.000000,5,0.160000,0.080000,0
