seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,3.340000,3.340000,0.000000,2,0,2.814099,2.814099,2.828427,1,0.000000,0.000000,0
0,3.340000,3.340000,0.000000,2,1,1.969581,1.969581,2.000000,1,0.000000,0.000000,0
0,3.340000,3.340000,0.000000,2,3,1.875171,1.875171,2.000000,1,0.000000,0.000000,0
1,3.380000,3.360000,-0.020000,2,0,2.799155,2.784211,2.828427,2,0.040000,0.020000,0
1,3.380000,3.360000,-0.020000,2,1,2.027688,2.085794,2.000000,2,0.040000,0.020000,0
1,3.380000,3.360000,-0.020000,2,3,1.945970,2.016769,2.000000,2,0.040000,0.020000,0
2,3.420000,3.380000,-0.040000,2,0,2.840872,2.924304,2.828427,3,0.080000,0.040000,0
2,3.420000,3.380000,-0.040000,2,1,2.021877,2.010254,2.000000,3,0.080000,0.040000,0
2,3.420000,3.380000,-0.040000,2,3,2.000821,2.110524,2.000000,3,0.080000,0.040000,0
3,3.460000,3.400000,-0.060000,2,0,2.819706,2.756211,2.828427,4,0.120000,0.060000,0
3,3.460000,3.400000,-0.060000,2,1,2.044466,2.112233,2.000000,4,0.120000,0.060000,0
3,3.460000,3.400000,-0.060000,2,3,2.001706,2.004361,2.000000,4,0.120000,0.060000,0
4,3.500000,3.420000,-0.080000,2,0,2.824653,2.844441,2.828427,5,0.160000,0.080000,0
4,3.500000,3.420000,-0.080000,2,1,2.049672,2.070497,2.000000,5,0.160000,0.080000,0
4,3.500000,3.420000,-0.080000,2,3,2.007495,2.030652,2.000000,5,0.160000,0.080000,0
5,3.540000,3.460000,-0.080000,2,0,2.846461,2.923136,2.828427,5,0.160000,0.080000,0
5,3.540000,3.460000,-0.080000,2,1,2.053928,1.990864,2.000000,5,0.160000,0.080000,0
5,3.540000,3.460000,-0.080000,2,3,2.028186,1.978626,2.000000,5,0.160000,0.080000,0
6,3.580000,3.500000,-0.080000,2,0,2.846033,2.782073,2.828427,5,0.160000,0.080000,0
6,3.580000,3.500000,-0.080000,2,1,2.070931,2.170805,2.000000,5,0.160000,0.080000,0
6,3.580000,3.500000,-0.080000,2,3,2.017723,1.964454,2.000000,5,0.160000,0.080000,0
7,3.620000,3.540000,-0.080000,2,0,2.796989,2.679083,2.828427,5,0.160000,0.080000,0
7,3.620000,3.540000,-0.080000,2,1,2.062710,1.969152,2.000000,5,0.160000,0.080000,0
7,3.620000,3.540000,-0.080000,2,3,1.965303,1.848422,2.000000,5,0.160000,0.080000,0
8,3.660000,3.580000,-0.080000,2,0,2.829480,2.918666,2.828427,5,0.160000,0.080000,0
8,3.660000,3.580000,-0.080000,2,1,2.028147,1.939417,2.000000,5,0.160000,0.080000,0
8,3.660000,3.580000,-0.080000,2,3,1.942739,1.891539,2.000000,5,0.160000,0.080000,0
9,3.700000,3.620000,-0.080000,2,0,2.832235,2.858217,2.828427,5,0.160000,0.080000,0
9,3.700000,3.620000,-0.080000,2,1,2.015548,2.007504,2.000000,5,0.160000,0.080000,0
9,3.700000,3.620000,-0.080000,2,3,1.942643,2.030173,2.000000,5,0.160000,0.080000,0
10,3.740000,3.660000,-0.080000,2,0,2.819081,2.857369,2.828427,5,0.160000,0.080000,0
10,3.740000,3.660000,-0.080000,2,1,2.000611,1.916179,2.000000,5,0.160000,0.080000,0
10,3.740000,3.660000,-0.080000,2,3,1.959165,2.061239,2.000000,5,0.160000,0.080000,0
11,3.780000,3.700000,-0.080000,2,0,2.834467,2.859003,2.828427,5,0.160000,0.080000,0
11,3.780000,3.700000,-0.080000,2,1,1.976015,2.047823,2.000000,5,0.160000,0.080000,0
11,3.780000,3.700000,-0.080000,2,3,1.957619,1.956722,2.000000,5,0.160000,0.080000,0
12,3.820000,3.740000,-0.080000,2,0,2.861819,2.815839,2.828427,5,0.160000,0.080000,0
12,3.820000,3.740000,-0.080000,2,1,1.998521,2.081683,2.000000,5,0.160000,0.080000,0
12,3.820000,3.740000,-0.080000,2,3,1.998294,2.051798,2.000000,5,0.160000,0.080000,0
13,3.860000,3.780000,-0.080000,2,0,2.830159,2.760367,2.828427,5,0.160000,0.080000,0
13,3.860000,3.780000,-0.080000,2,1,2.016250,2.028062,2.000000,5,0.160000,0.080000,0
13,3.860000,3.780000,-0.080000,2,3,1.993855,1.869343,2.000000,5,0.160000,0.080000,0
