seq,timestamp,self_id,target_id,distance,gt_distance
0,3.340000,3,0,2.018458,2.000000
0,3.340000,3,1,2.816822,2.828427
0,3.340000,3,2,1.926729,2.000000
1,3.380000,3,0,1.935479,2.000000
1,3.380000,3,1,2.909229,2.828427
1,3.380000,3,2,1.938761,2.000000
2,3.420000,3,0,2.025898,2.000000
2,3.420000,3,1,2.729950,2.828427
2,3.420000,3,2,1.834234,2.000000
3,3.460000,3,0,1.977528,2.000000
3,3.460000,3,1,2.780330,2.828427
3,3.460000,3,2,1.988586,2.000000
4,3.500000,3,0,1.899673,2.000000
4,3.500000,3,1,2.825360,2.828427
4,3.500000,3,2,1.934061,2.000000
5,3.540000,3,0,1.928325,2.000000
5,3.540000,3,1,2.769224,2.828427
5,3.540000,3,2,1.853119,2.000000
6,3.580000,3,0,2.090154,2.000000
6,3.580000,3,1,2.751846,2.828427
6,3.580000,3,2,2.064895,2.000000
7,3.620000,3,0,2.075458,2.000000
7,3.620000,3,1,2.803967,2.828427
7,3.620000,3,2,1.943033,2.000000
8,3.660000,3,0,1.949484,2.000000
8,3.660000,3,1,2.821601,2.828427
8,3.660000,3,2,1.938430,2.000000
9,3.700000,3,0,1.834209,2.000000
9,3.700000,3,1,2.813054,2.828427
9,3.700000,3,2,1.951779,2.000000
10,3.740000,3,0,2.190122,2.000000
10,3.740000,3,1,2.889972,2.828427
10,3.740000,3,2,2.007168,2.000000
11,3.780000,3,0,2.057788,2.000000
11,3.780000,3,1,2.818150,2.828427
11,3.780000,3,2,1.853014,2.000000
12,3.820000,3,0,2.027657,2.000000
12,3.820000,3,1,2.717444,2.828427
12,3.820000,3,2,2.074772,2.000000
13,3.860000,3,0,2.089396,2.000000
13,3.860000,3,1,2.827133,2.828427
13,3.860000,3,2,1.900063,2.000000
14,3.900000,3,0,2.025083,2.000000
14,3.900000,3,1,2.811638,2.828427
14,3.900000,3,2,2.036260,2.000000
15,3.940000,3,0,1.927208,2.000000
15,3.940000,3,1,2.829397,2.828427
15,3.940000,3,2,1.921904,2.000000
16,3.980000,3,0,1.992777,2.000000
16,3.980000,3,1,2.823850,2.828427
16,3.980000,3,2,1.936660,2.000000
17,4.020000,3,0,1.906420,2.000000
17,4.020000,3,1,2.900273,2.828427
17,4.020000,3,2,2.055277,2.000000
18,4.060000,3,0,1.893626,2.000000
18,4.060000,3,1,2.853913,2.828427
18,4.060000,3,2,1.993987,2.000000
19,4.100000,3,0,1.971786,2.000000
19,4.100000,3,1,2.807468,2.828427
19,4.100000,3,2,2.068402,2.000000
20,4.140000,3,0,1.983518,2.000000
20,4.140000,3,1,2.942906,2.828427
20,4.140000,3,2,2.092182,2.000000
21,4.180000,3,0,2.007854,2.000000
21,4.180000,3,1,2.818232,2.828427
21,4.180000,3,2,2.172343,2.000000
22,4.222000,3,0,2.048530,2.000000
22,4.222000,3,1,2.730822,2.828427
22,4.222000,3,2,1.962285,2.000000
23,4.260000,3,0,2.088268,2.000000
23,4.260000,3,1,2.776740,2.828427
23,4.260000,3,2,1.922664,2.000000
24,4.300000,3,0,2.048900,2.000000
24,4.300000,3,1,2.818186,2.828427
24,4.300000,3,2,2.116018,2.000000
25,4.340000,3,0,2.103161,2.000000
25,4.340000,3,1,2.824912,2.828427
25,4.340000,3,2,1.966533,2.000000
26,4.380000,3,0,1.988903,2.000000
26,4.380000,3,1,2.847246,2.828427
26,4.380000,3,2,1.926181,2.000000
27,4.420000,3,0,1.963284,2.000000
27,4.420000,3,1,2.922645,2.828427
27,4.420000,3,2,1.930211,2.000000
28,4.460000,3,0,1.896722,2.000000
28,4.460000,3,1,2.873478,2.828427
28,4.460000,3,2,1.995066,2.000000
29,4.500000,3,0,1.965567,2.000000
29,4.500000,3,1,2.878616,2.828427
29,4.500000,3,2,2.158844,2.000000
30,4.540000,3,0,1.915865,2.000000
30,4.540000,3,1,2.908772,2.828427
30,4.540000,3,2,2.043777,2.000000
31,4.580000,3,0,1.957809,2.000000
31,4.580000,3,1,2.795748,2.828427
31,4.580000,3,2,2.119980,2.000000
32,4.620000,3,0,1.904979,2.000000
32,4.620000,3,1,2.997180,2.828427
32,4.620000,3,2,1.997144,2.000000
33,4.660000,3,0,1.894804,2.000000
33,4.660000,3,1,2.849211,2.828427
33,4.660000,3,2,1.915361,2.000000
34,4.700000,3,0,2.045570,2.000000
34,4.700000,3,1,2.960615,2.828427
34,4.700000,3,2,2.002651,2.000000
35,4.740000,3,0,1.930948,2.000000
35,4.740000,3,1,2.695500,2.828427
35,4.740000,3,2,2.013920,2.000000
36,4.780000,3,0,2.142339,2.000000
36,4.780000,3,1,2.681915,2.828427
36,4.780000,3,2,1.993608,2.000000
37,4.820000,3,0,1.967432,2.000000
37,4.820000,3,1,2.870696,2.828427
37,4.820000,3,2,2.017107,2.000000
38,4.860000,3,0,2.132024,2.000000
38,4.860000,3,1,2.795753,2.828427
38,4.860000,3,2,1.981614,2.000000
39,4.900000,3,0,1.870085,2.000000
39,4.900000,3,1,2.936120,2.828427
39,4.900000,3,2,2.052472,2.000000
40,4.940000,3,0,2.039917,2.000000
40,4.940000,3,1,2.865483,2.828427
40,4.940000,3,2,2.107737,2.000000
41,4.980000,3,0,2.022229,2.000000
41,4.980000,3,1,2.720083,2.828427
41,4.980000,3,2,2.055596,2.000000
42,5.020000,3,0,1.788817,2.000000
42,5.020000,3,1,2.826488,2.828427
42,5.020000,3,2,2.003899,2.000000
43,5.060000,3,0,1.998247,2.000000
43,5.060000,3,1,2.731332,2.828427
43,5.060000,3,2,1.911011,2.000000
44,5.100000,3,0,2.025835,2.000000
44,5.100000,3,1,2.867636,2.828427
44,5.100000,3,2,1.843540,2.000000
45,5.140000,3,0,2.042854,2.000000
45,5.140000,3,1,2.888461,2.828427
45,5.140000,3,2,2.060986,2.000000
46,5.182000,3,0,2.023124,2.000000
46,5.182000,3,1,2.730782,2.828427
46,5.182000,3,2,2.050419,2.000000
47,5.220000,3,0,1.993684,2.000000
47,5.220000,3,1,2.866605,2.828427
47,5.220000,3,2,2.099324,2.000000
48,5.260000,3,0,2.036012,2.000000
48,5.260000,3,1,2.668158,2.828427
48,5.260000,3,2,1.997301,2.000000
49,5.300000,3,0,1.971453,2.000000
49,5.300000,3,1,2.936231,2.828427
49,5.300000,3,2,1.918300,2.000000
50,5.340000,3,0,2.081922,2.000000
50,5.340000,3,1,2.859965,2.828427
50,5.340000,3,2,2.007599,2.000000
51,5.380000,3,0,1.993332,2.000000
51,5.380000,3,1,2.791716,2.828427
51,5.380000,3,2,1.919633,2.000000
52,5.420000,3,0,2.094601,2.000000
52,5.420000,3,1,2.873586,2.828427
52,5.420000,3,2,1.983041,2.000000
53,5.460000,3,0,2.092038,2.000000
53,5.460000,3,1,2.764125,2.828427
53,5.460000,3,2,1.975295,2.000000
54,5.500000,3,0,2.061742,2.000000
54,5.500000,3,1,2.829987,2.828427
54,5.500000,3,2,2.056078,2.000000
55,5.540000,3,0,2.085841,2.000000
55,5.540000,3,1,2.985803,2.828427
55,5.540000,3,2,1.905307,2.000000
56,5.580000,3,0,2.074879,2.000000
56,5.580000,3,1,2.906941,2.828427
56,5.580000,3,2,2.008303,2.000000
