seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,3.656000,3.656000,0.000000,3,0,2.176018,2.176018,2.000000,1,0.000000,0.000000,0
0,3.656000,3.656000,0.000000,3,1,2.795347,2.795347,2.828427,1,0.000000,0.000000,0
0,3.656000,3.656000,0.000000,3,2,2.131700,2.131700,2.000000,1,0.000000,0.000000,0
1,3.656000,3.656000,0.000000,3,0,2.141087,2.106157,2.000000,2,0.000000,0.000000,0
1,3.656000,3.656000,0.000000,3,1,2.841348,2.887350,2.828427,2,0.000000,0.000000,0
1,3.656000,3.656000,0.000000,3,2,2.064247,1.996793,2.000000,2,0.000000,0.000000,0
2,3.696000,3.669333,-0.026667,3,0,2.153972,2.179740,2.000000,3,0.040000,0.026667,0
2,3.696000,3.669333,-0.026667,3,1,2.840018,2.837358,2.828427,3,0.040000,0.026667,0
2,3.696000,3.669333,-0.026667,3,2,2.030792,1.963881,2.000000,3,0.040000,0.026667,0
3,3.736000,3.686000,-0.050000,3,0,2.119537,2.016232,2.000000,4,0.080000,0.050000,0
3,3.736000,3.686000,-0.050000,3,1,2.867230,2.948864,2.828427,4,0.080000,0.050000,0
3,3.736000,3.686000,-0.050000,3,2,2.021007,1.991654,2.000000,4,0.080000,0.050000,0
4,3.776000,3.704000,-0.072000,3,0,2.086162,1.952664,2.000000,5,0.120000,0.072000,0
4,3.776000,3.704000,-0.072000,3,1,2.876091,2.911538,2.828427,5,0.120000,0.072000,0
4,3.776000,3.704000,-0.072000,3,2,2.028655,2.059245,2.000000,5,0.120000,0.072000,0
5,3.816000,3.736000,-0.080000,3,0,2.049212,1.991266,2.000000,5,0.160000,0.080000,0
5,3.816000,3.736000,-0.080000,3,1,2.873777,2.783776,2.828427,5,0.160000,0.080000,0
5,3.816000,3.736000,-0.080000,3,2,2.010984,2.043344,2.000000,5,0.160000,0.080000,0
6,3.856000,3.776000,-0.080000,3,0,2.044014,2.080169,2.000000,5,0.160000,0.080000,0
6,3.856000,3.776000,-0.080000,3,1,2.866221,2.849566,2.828427,5,0.160000,0.080000,0
6,3.856000,3.776000,-0.080000,3,2,2.003150,1.957623,2.000000,5,0.160000,0.080000,0
7,3.896000,3.816000,-0.080000,3,0,2.002982,1.974579,2.000000,5,0.160000,0.080000,0
7,3.896000,3.816000,-0.080000,3,1,2.825262,2.632564,2.828427,5,0.160000,0.080000,0
7,3.896000,3.816000,-0.080000,3,2,2.042866,2.162466,2.000000,5,0.160000,0.080000,0
8,3.936000,3.856000,-0.080000,3,0,2.013463,2.068637,2.000000,5,0.160000,0.080000,0
8,3.936000,3.856000,-0.080000,3,1,2.807806,2.861587,2.828427,5,0.160000,0.080000,0
8,3.936000,3.856000,-0.080000,3,2,2.048848,2.021564,2.000000,5,0.160000,0.080000,0
9,3.976000,3.896000,-0.080000,3,0,1.999864,1.884670,2.000000,5,0.160000,0.080000,0
9,3.976000,3.896000,-0.080000,3,1,2.803876,2.891886,2.828427,5,0.160000,0.080000,0
9,3.976000,3.896000,-0.080000,3,2,2.042595,2.027978,2.000000,5,0.160000,0.080000,0
10,4.030000,3.938800,-0.091200,3,0,1.969958,1.841736,2.000000,5,0.174000,0.091200,0
10,4.030000,3.938800,-0.091200,3,1,2.798393,2.756361,2.828427,5,0.174000,0.091200,0
10,4.030000,3.938800,-0.091200,3,2,2.042424,2.042490,2.000000,5,0.174000,0.091200,0
