stamp,oracle,com_dt_0,com_age_0,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
6.810000000,0,-0.004000000,0.004000000,-0.006000000,0.006000000,0.010000000,0.010000000,0.030000000,0.030000000,nan,nan,0.024000000,0.024000000,-0.018000000,0.018000000,0,0,0,0,0,0,0,0,-0.026621183,-0.060231497,0.118251463
6.910000000,0,-0.004000000,0.004000000,-0.006000000,0.006000000,0.010000000,0.010000000,0.010000000,0.010000000,nan,nan,0.002000000,0.002000000,-0.006000000,0.006000000,0,0,0,0,0,0,0,0,-0.046579439,-0.061527211,0.117858399
7.010000000,0,-0.004000000,0.004000000,-0.006000000,0.006000000,0.010000000,0.010000000,-0.010000000,0.010000000,nan,nan,0.002000000,0.002000000,0.004000000,0.004000000,0,0,0,0,0,0,0,0,-0.033468262,-0.003484884,0.204487368
7.110000000,0,-0.004000000,0.004000000,-0.006000000,0.006000000,0.010000000,0.010000000,0.010000000,0.010000000,nan,nan,0.004000000,0.004000000,-0.018000000,0.018000000,0,0,0,0,0,0,0,0,-0.036311777,0.053718659,0.184841529
7.210666667,0,-0.004666667,0.004666667,-0.004666667,0.004666667,0.009333333,0.009333333,0.029333333,0.029333333,nan,nan,0.001333333,0.001333333,-0.002666667,0.002666667,0,0,0,0,0,0,0,0,-0.009909226,-0.005017659,0.037763899
7.310000000,0,-0.004000000,0.004000000,-0.006000000,0.006000000,0.010000000,0.010000000,0.010000000,0.010000000,nan,nan,0.002000000,0.002000000,0.014000000,0.014000000,0,0,0,0,0,0,0,0,-0.056727222,-0.018301705,0.033642037
7.410666667,0,-0.004666667,0.004666667,-0.004666667,0.004666667,0.009333333,0.009333333,0.029333333,0.029333333,-0.108666667,0.108666667,0.001333333,0.001333333,-0.000666667,0.000666667,0,1,0,0,0,0,0,0,-0.050052819,0.027924898,0.059385554
7.510000000,0,-0.004000000,0.004000000,-0.006000000,0.006000000,0.010000000,0.010000000,0.010000000,0.010000000,-0.208000000,0.208000000,0.002000000,0.002000000,0.010000000,0.010000000,0,1,0,0,0,0,0,0,-0.024534497,0.011269674,0.059644094
7.644000000,0,-0.036000000,0.036000000,0.060000000,0.060000000,-0.024000000,0.024000000,-0.004000000,0.004000000,-0.242000000,0.242000000,0.008000000,0.008000000,-0.002000000,0.002000000,0,1,0,0,0,0,0,0,0.000734656,-0.027268882,0.052696441
7.711333333,0,-0.001333333,0.001333333,-0.007333333,0.007333333,0.008666667,0.008666667,-0.031333333,0.031333333,-0.209333333,0.209333333,0.002666667,0.002666667,0.012666667,0.012666667,0,1,0,0,0,0,0,0,-0.004225377,-0.001626811,0.047791706
7.810666667,0,-0.004666667,0.004666667,-0.004666667,0.004666667,0.009333333,0.009333333,0.029333333,0.029333333,-0.106666667,0.106666667,0.003333333,0.003333333,-0.000666667,0.000666667,0,1,0,0,0,0,0,0,0.024375281,-0.004230364,0.053260872
7.910666667,0,-0.004666667,0.004666667,-0.004666667,0.004666667,0.009333333,0.009333333,0.009333333,0.009333333,-0.008666667,0.008666667,-0.000666667,0.000666667,0.013333333,0.013333333,0,1,0,0,0,0,0,0,0.043879664,-0.031251756,0.071657470
