stamp,oracle,com_dt_1,com_age_1,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
6.871333333,0,0.018666667,0.018666667,0.032666667,0.032666667,-0.051333333,0.051333333,0.008666667,0.008666667,nan,nan,0.004666667,0.004666667,0.014666667,0.014666667,0,0,0,0,0,0,0,0,0.121911000,0.077888353,-0.199361891
6.971333333,0,0.018666667,0.018666667,0.032666667,0.032666667,-0.051333333,0.051333333,-0.011333333,0.011333333,nan,nan,0.004666667,0.004666667,-0.007333333,0.007333333,0,0,0,0,0,0,0,0,0.011332616,-0.014779869,-0.173980684
7.071333333,0,0.018666667,0.018666667,0.032666667,0.032666667,-0.051333333,0.051333333,0.008666667,0.008666667,-0.179333333,0.179333333,0.004666667,0.004666667,0.004666667,0.004666667,0,1,1,1,1,1,1,2,-0.020385623,-0.002283098,0.013117970
7.172000000,0,0.018000000,0.018000000,0.034000000,0.034000000,-0.052000000,0.052000000,-0.012000000,0.012000000,-0.280000000,0.280000000,0.004000000,0.004000000,-0.018000000,0.018000000,0,1,1,1,1,1,1,2,0.002456518,0.006727969,0.084152861
7.271333333,0,0.018666667,0.018666667,0.032666667,0.032666667,-0.051333333,0.051333333,-0.031333333,0.031333333,-0.279333333,0.279333333,0.002666667,0.002666667,-0.003333333,0.003333333,0,1,1,1,1,1,1,2,0.007138221,0.027110686,0.116223472
7.372000000,0,0.018000000,0.018000000,0.034000000,0.034000000,-0.052000000,0.052000000,-0.012000000,0.012000000,-0.380000000,0.380000000,0.002000000,0.002000000,0.006000000,0.006000000,0,1,1,1,1,1,1,2,-0.017579818,0.026307575,0.095514477
7.471333333,0,0.018666667,0.018666667,0.032666667,0.032666667,-0.051333333,0.051333333,0.008666667,0.008666667,-0.279333333,0.279333333,0.002666667,0.002666667,-0.011333333,0.011333333,0,1,1,1,1,1,1,2,-0.032852425,0.027926286,0.058854034
7.572666667,0,0.017333333,0.017333333,0.035333333,0.035333333,-0.052666667,0.052666667,0.027333333,0.027333333,-0.180666667,0.180666667,0.001333333,0.001333333,-0.000666667,0.000666667,0,1,1,1,1,1,1,2,-0.024193999,0.043276920,0.042250625
7.671333333,0,0.018666667,0.018666667,0.032666667,0.032666667,-0.051333333,0.051333333,0.008666667,0.008666667,-0.279333333,0.279333333,0.004666667,0.004666667,-0.019333333,0.019333333,0,1,1,1,1,1,1,2,-0.011416061,0.041882640,0.051603511
7.772000000,0,0.018000000,0.018000000,0.034000000,0.034000000,-0.052000000,0.052000000,-0.012000000,0.012000000,-0.280000000,0.280000000,0.000000000,0.000000000,0.012000000,0.012000000,0,1,1,1,1,1,1,2,-0.038151408,0.036310120,0.023952072
