stamp,flow_imu_dt,flow_gt_dt,flow_x,flow_y,gyro_x,gyro_y,tof_raw,tof_noise,tof_meas,pz_meas,vx_body_raw,vy_body_raw,vx_noise_std,vy_noise_std,vx_noise,vy_noise,vx_body_meas,vy_body_meas,gt_vx_body,gt_vy_body,est_vx_body,est_vy_body,meas_minus_gt_vx,meas_minus_gt_vy,meas_minus_est_vx,meas_minus_est_vy,velocity_update_accepted,velocity_nis,attitude_update_enabled,recovery_update,dtheta_x,dtheta_y,dtheta_z,height_update_accepted
20.830000000,0.000000000,0.000000000,-0.000010523,0.000000010,0.000000000,0.000000000,0.200000003,-0.002373269,0.197626734,-0.018604957,-0.000002080,0.000000002,0.020000000,0.020000000,-0.030388917,-0.010780502,-0.030390997,-0.010780500,-0.008733486,0.004777700,-0.009723321,0.006426189,-0.021657511,-0.015558200,-0.020667676,-0.017206689,1,0.000361539,0,0,-0.000000000,-0.000000000,-0.000000000,1
20.928000000,0.000000000,0.000000000,-0.000010524,0.000000001,0.000000000,0.000000000,0.200000003,0.038935726,0.238935729,0.022704039,-0.000002515,0.000000000,0.020000000,0.020000000,-0.023064104,0.004410327,-0.023066618,0.004410327,-0.007698284,0.004298600,-0.030386864,-0.010777059,-0.015368334,0.000111727,0.007320246,0.015187387,1,0.355338923,0,0,0.000000000,0.000000000,0.000000000,1
21.030000000,0.000000000,0.000000000,-0.000010525,0.000000000,0.000000000,0.000000000,0.200000003,-0.034560696,0.165439307,-0.050792384,-0.000001741,0.000000000,0.020000000,0.020000000,0.037203951,-0.007548458,0.037202210,-0.007548458,-0.006545482,0.004526797,-0.026727107,-0.003184125,0.043747692,-0.012075254,0.063929317,-0.004364333,1,6.843569794,0,0,0.000000000,0.000000000,0.000000000,1
21.130000000,0.000000000,0.000000000,-0.000010525,0.000000000,-0.000021809,0.000038906,0.200000003,-0.062761698,0.137238305,-0.078993386,0.000001549,0.000005339,0.020000000,0.020000000,0.029496690,0.002961041,0.029498239,0.002966380,-0.009123344,0.004824151,-0.007656661,-0.004478921,0.038621583,-0.001857771,0.037154900,0.007445301,1,0.626489478,0,0,0.000000000,0.000000000,0.000000000,1
21.230000000,0.000000000,0.000000000,-0.000010525,0.000000000,-0.000010017,0.000317934,0.200000003,0.058750411,0.258750414,0.042518723,-0.000000131,0.000082266,0.020000000,0.020000002,-0.017559416,-0.012473230,-0.017559548,-0.012390965,-0.008539470,0.005394143,0.024805277,0.001823726,-0.009020078,-0.017785108,-0.042364825,-0.014214691,1,0.282858991,1,0,0.000832799,-0.002482003,-0.000000888,1
21.330000000,0.000000000,0.000000000,-0.000010525,0.000000000,-0.000010017,-0.000481015,0.200000003,-0.005168556,0.194831447,-0.021400244,-0.000000099,-0.000093717,0.020000000,0.020000002,-0.045414007,-0.031284586,-0.045414106,-0.031378303,-0.008652964,0.005875804,-0.007205910,-0.006762497,-0.036761141,-0.037254106,-0.038208195,-0.024615805,1,0.679796107,0,0,-0.000000000,-0.000000000,-0.000000000,1
21.430000000,0.000000000,0.000000000,-0.000010525,0.000000000,-0.000276333,0.000317934,0.200000003,0.103435465,0.303435468,0.087203777,0.000080656,0.000096472,0.020000002,0.020000002,-0.019535879,0.018385556,-0.019455224,0.018482029,-0.007759227,0.006293424,-0.043828037,-0.028902812,-0.011695997,0.012188605,0.024372813,0.047384841,1,0.832319407,0,0,0.000000000,0.000000000,0.000000000,1
21.528000000,0.000000000,0.000000000,-0.000010525,0.000000000,-0.000010017,0.000051618,0.200000003,0.090915960,0.290915963,0.074684272,-0.000000148,0.000015016,0.020000000,0.020000000,0.017245003,-0.009431201,0.017244855,-0.009416184,-0.007977405,0.005033509,-0.023508528,0.010418423,0.025222260,-0.014449694,0.040753384,-0.019834607,1,0.623186209,0,0,0.000000000,0.000000000,0.000000000,1
21.630000000,0.000000000,0.000000000,-0.000010525,0.000000000,0.000788932,0.000584250,0.200000003,0.058263277,0.258263280,0.042031590,-0.000206470,0.000150890,0.020000011,0.020000006,0.011489908,-0.013096605,0.011283438,-0.012945714,-0.008159255,0.006747669,0.008422588,-0.006711234,0.019442693,-0.019693383,0.002860850,-0.006234481,1,0.013367197,0,0,0.000000000,0.000000000,0.000000000,1
21.728000000,0.000000000,0.000000000,-0.000010525,0.000000000,0.001055248,0.000584250,0.200000003,-0.009725480,0.190274523,-0.025957167,-0.000202789,0.000111168,0.020000010,0.020000003,0.019147745,0.009536895,0.018944955,0.009648063,-0.008468966,0.007317861,0.009861200,-0.013062107,0.027413921,0.002330202,0.009083755,0.022710171,1,0.180099944,0,0,0.000000000,0.000000000,0.000000000,1
